reference,system
"aerial surveys of more than 500 coral reefs from cairns to papua new guinea reveal that the most pristine section of the great barrier reef is currently experiencing the worst, mass bleaching event in its history, with the overwhelming majority of reefs being ranked in the most severe bleaching category. this has been the saddest research trip of my life, says prof. terry hughes, convenor of the national coral bleaching taskforce. almost without exception, every reef we flew","korallenbleiche ist ein begriff aus der erforschung des australischen great-barrier-reefs. er bezeichnet das starke ausbleichen der korallenriffe unter bestimmten bedingungen mit einer vergleichsweise hohen schadenserwartung. die stärke des korallenbleiches erlangt sich insbesondere bei unterwasser-ebenen von cairns, papua-neuguinea und neuguinea. die korallen sind betroffen, da sie durch extrem hohe wassertemperaturen extrem schwach werden. innerhalb der korallenriffe"
"nature | news future of the major astronomy probe remains unclear as pieces of space debris are reported. the japan aerospace exploration agency ( jaxa ) lost contact with its flagship x-ray astronomical satellite, hitomi, on 26 march. the observatory, launched on 17 february, had been going through initial check-outs and calibrations. hitomi's status remains unknown as jaxa engineers work to re-establish communication. ominously, the us joint space operations center","space debris ( jap. raummüll, weltraumschrott ) ist eine sammelbezeichnung für raumausbrüche, die mit dem japanischen röntgensatelliten hitomi gestartet wurden. die mission, die die erforschung der kosmischen strahlung mit anwendungsmöglichkeiten der röntgenstrahlung nutzt, wurde erst am 17. februar 1993 beendet. erst nach dem 26. märz war der satellit mit seinem flaggship x-ray astronomical satellite in orbit gelandet, konnte aber noch fünf objekte in unmittelbarer nähe davon"
"the standard model could be self-consistent up to the planck scale according to the present measurements of the higgs boson mass and top quark yukawa coupling. it is therefore possible that new physics is only coupled to the standard model through planck suppressed higher dimensional operators. in this case the weakly interacting massive particle miracle is a mirage, and instead minimality as dictated by occams razor would indicate that dark matter is related to the planck scale, where quantum gravity is anyway expected to manifest itself","die high energy physics ( hep ) ist eine physikalische fachzeitschrift, die seit 1. januar 2018 im auftrag der american physical society veröffentlicht wird. die zeitschrift erscheint derzeit mit zehn monaten."
"toxoplasma gondii ( t. gondii ) is a protozoan parasite present in around a third of the human population. infected individuals are commonly asymptomatic, though recent reports have suggested that infection might influence aspects of the hosts behavior. in particular, toxoplasma infection has been linked to schizophrenia, suicide attempt, differences in aspects of personality and poorer neurocognitive performance. however, these studies are often conducted in clinical samples or convenience samples. in a population-representa","toxoplasma gondii ist ein parasit des darmbakteriums toxoplasma gondii ( t ) und ist damit einer der häufigsten vorkommenden protozoen beim menschen. als erregerreservoir dienen insbesondere stäbchen- und säugetiere. es wird vermutet, dass toxoplasma gondii primär protozoen produzieren kann, weswegen er auch als stäbchenparasit bezeichnet wird."
"the emerald ash borer ( agrilus planipennis ) is a green or jewel beetle native to north-eastern asia that feeds on. females lay eggs in bark crevices on ash trees, and larvae feed underneath the bark of ash trees to emerge as adults in one to two years. in its native range, it is typically found at low densities and does not cause significant damage to trees native to the area. outside its native range, it is","der emerald-ash-bohrer ( agrilus planipennis ) ist ein schmetterling ( nachtfalter ) aus der familie der eulenfalter ( noctuidae ), der in nordamerika beheimatet ist. die art befällt bäume wie china, korea, japan, korea und die usa."
"a man who suggested naming a new 200m ship boaty mcboatface has apologised. the suggestion has attracted more than 27,000 votes in an online poll of names for the royal research ship, causing the website to crash. former bbc presenter james hand said he found the list of possible names `` really funny '' so decided to `` throw one into the ring ''. he `` apologised profusely '' to the natural environment research council. there is no guarantee the ship will be given the name that tops the poll, with the","der name of the royal research ship ist ein anschlagwort für ein hypothetisches schiff der royal research ship-website, das ein jahr zuvor während der kontroverse aus dem netzwerk entscheidungen für die nennung von forschungsschiffen getroffen hat. die folge ist, dass sich die entscheidung über die nennung des schiffes als positiv oder negativ beurteilt."
"the species was only introduced to europe in 2007, where it was recorded for the first time in southwest germany and the netherlands. it later spread to northwest switzerland and france. most recently, the species has been recorded in several other european countries including england, austria, belgium, hungary, italy ( eppo, 2013 ), slovenia, turkey and finally most of europe. the exact history of the introduction of c. perspectalis from asia to europe remains un",das wald-laubmotten ( buxus perspectalis ) ist ein schmetterling ( nachtfalter ) aus der familie der laubmotten ( buxus ).
"2016 may become the most successful kakapo breeding in the history of the species recovery programme, conservation minister maggie barry says. the critically-endangered birds are world-famous for their character, rarity and bizarre appearance, a giant flightless nocturnal parrot found only in new zealand. so far this season, 42 out of 54 female kakapo have nested, with 28 chicks alive and well and another 19 fertile eggs still to hatch, ms barry says. two of the females have even","das kakapo-programm ist eine 1957 in neuseeland gegründete tierschutzorganisation, die tausende katzen, deren verwilderungen seit dem ende der letzten millionen jahre in betracht gezogen hat und dem einsatz von technologie und humanarzneimitteln trotz ethischer gegenwart entgegenwirkt."
"eight members of a team trying to raise awareness about ebola have been killed by villagers using machetes and clubs in guinea, officials say. some of the bodies - of health workers, local officials and journalists - were found in a septic tank in a village school near the city of nzerekore. correspondents say many villagers are suspicious of official attempts to combat the disease. more than 2,600 people have now died from the ebola outbreak in west africa. it is the world's worst outbreak of e","der ebolafieber-ausbruch in guinea begann im verlauf der ebolafieber-epidemie seit dem jahr 1985 und dauerte von januar bis juni 2011.schätzungen zufolge starben zwischen 1.800 und mehr als 2.000 menschen, die krankheit verübten. die ermittlung dieser daten ist allerdings schwierig."
"provides funding as a member of the conversation uk. the conversation uk receives funding from these organisations poo comes in many different sizes, from the microscopic poo of the smallest invertebrates, to the largest poo of the african elephants who can each produce over 50kg per day. it also comes in many shapes, such as tubes ( dogs ), pellets ( rabbits ) or splats ( cows ), but the wombat is unique in the animal kingdom in that it produces cubic poo","der koalakkumulator ( englisch poo ) ist ein großer kubanischer schwanz, der hauptsächlich durch den menschen produziert wird. er ist nocturnal und somit ein sehr geruchs- und geschmackssinn. die tiere ernähren sich in der regel von einem duft- und geschmackssinn."
"the ability to acquire images under low-light conditions is critical for many applications. however, to date, strategies toward improving low-light imaging primarily focus on developing electronic image sensors. inspired by natural scotopic visual systems, we adopt an alloptical method to significantly improve the overall photosensitivity of imaging systems. such optical approach is independent of, and can effectively circumvent the physical and material limitations of, the electronics imagers used. we demonstrate an artificial eye inspired by superposition compound eyes and the retinal structure of elephant","die photosensitivität bezeichnet in der medizin und der psychologie die fähigkeit von optischen systemen, bei lichtblitzeinfällen die photosensitivität zu steigern."
"tyrannosauridsthe familiar group of carnivorous dinosaurs including tyrannosaurus and albertosauruswere the apex predators in continental ecosystems in asia and north america during the latest cretaceous ( ca. 8066 million years ago ). their colossal sizes and keen senses are considered key to their evolutionary and ecological success, but little is known about how these features developed as tyrannosaurids evolved from smaller basal tyrannosauroids that first appeared in the fossil record in the middle ju","tyrannosauroids sind eine gattung fleischfressender dinosaurier aus der gruppe der carnivoren. namensgebend ist der einsatz des namens tyrannosaurus für diese gattung. die namensgebung ist unbekannt, tyrannosauroids wurden demnach aus dem turonium und dem unterjura ( ca. 50 mya ) stammen. sie sind bisher die einzige art ihrer gattung."
"the twelve apostles is a collection of off the shore of, by the in,. their proximity to one another has made the site a popular. seven of the original eight stacks remain standing at the twelve apostles viewpoint, after one collapsed in july 2005. though the view from the by the twelve apostles never included twelve stacks, additional stacksnot considered part of the apostles groupare located to the west within the national park. the twelve apostles were formed by. the harsh and","die apostles-gruppe ist eine gruppe von neun monolithen, die sich an der küste von port campbell im nordosten von victoria bildet. die apostles-gruppe ist teil des nationalparks und bestand aus neun monolithen. neun der neun bildet zusammen mit den zwölf apostles-schauplätzen das schutzgebiet."
"human language can express limitless meanings from a finite set of words based on combinatorial rules ( i.e., compositional syntax ). although animal vocalizations may be comprised of different basic elements ( notes ), it remains unknown whether compositional syntax has also evolved in animals. here we report the first experimental evidence for compositional syntax in a wild animal species, the japanese great tit ( parus minor ). tits have over ten different notes in their vocal repertoire and use them either solely or in combination with other notes.","die aus dem englischen sprachraum stammende bezeichnung compositional syntax ( dt. „ zusammenstellungssyntax “ ) bezeichnet in der linguistik die fähigkeit der westlichen sprachlichen kommunikation, bestimmte ausdrücke aus einer menge von lautäußerungen ( phonetik ) zu konstruieren, die andere ausdrücke zu generieren ( composition ). die westliche bezeichnung lautsyntax bezieht sich dabei sowohl auf die fächerübertragung als auch auf die phonologie. während bei fächern ausgedrückt wird, kann man in der"
"assessing the impact of future climate change on north atlantic tropical cyclone ( tc ) activity is of crucial societal importance, but the limited quantity and quality of observational records interferes with the skill of future tc projections. in particular, north atlantic tc response to radiative forcing is poorly understood and creates the dominant source of uncertainty for twenty-first-century projections. here, we study tc variability in the caribbean during the maunder minimum ( mm ; 16451715 ce )","toyota-tag ( auch toyota-syndrom, englisch toyotactic tropical cyclone activity, abgekürzt tc ) ist die bezeichnung für die stärkste motorisierung ( dynamik ) der atmosphäre und die hauptsächliche strahlungsaktivität der nordatlantik-trockenzonen ( tc ) im zeitraum vom mittleren juni bis zum beginn des sommers. die tc-aktivität ist jedoch noch nicht genau genug bekannt, um die wirkungen der globalen klimaveränderungen auf das atmos"
"phase-change materials, such as meta-stable undercooled ( supercooled ) liquids, have been widely recognized as a suitable route for complex fabrication and engineering. despite comprehensive studies on the undercooling phenomenon, little progress has been made in the use of undercooled metals, primarily due to low yields and poor stability. this paper reports the use of an extension of droplet emulsion technique ( slice ) to produce undercooled core-shell particles of structure ; metal/oxide shell-ace","unterkühlung bezeichnet in der metallverarbeitung die abwesenheit einer flüssigkeit, z. b. eines lösungsmittels, dass diese flüssigkeit nicht weiter verflüssigt werden kann."
"positive news about sumatran orangutans is rare. the species is critically endangered because of forest loss and poaching, and therefore, determining the impact of future land-use change on this species is important. to date, the total sumatran orangutan population has been estimated at 6600 individuals. on the basis of new transect surveys, we estimate a population of 14,613 in 2015. this higher estimate is due to three factors. first, orangutans were found at higher elevations, elevations previously considered outside of",die sumatra-oranguten ( orangutauria sumatra ) sind eine der beiden arten der oranguten aus der gattung der oranguten ( orangutauria ). sie sind eine lebensform der wüsten- und halbwüsten im südosten des indischen subkontinents.
"mammalian molluscivores feed mainly by shell-crushing or suction-feeding. the extinct marine arctoid, kolponomos, has been interpreted as an otter-like shell-crusher based on similar dentitions. however, neither the masticatory biomechanics of the shell-crushing adaptation nor the way kolponomos may have captured hard-shelled prey have been tested. based on mandibular symphyseal morphology shared by kolpono","kolponomos ist eine gattung von fleischfressenden säugetieren, die fast ausgestorben ist. die ursprünglichen vertreter dieser gattung sind die seekaninchen, die kolponomos ( odobenus ) und die sabre-toothed carnivores ( smilodons )."
"california sea lions increased from approximately 50000 to 340000 animals in the last 40 years, and their pups are starving and stranding on beaches in southern california, raising questions about the adequacy of their food supply. we investigated whether the declining sea lion pup weight at san miguel rookery was associated with changes in abundance and quality of sardine, anchovy, rockfish and market squid forage. in the last decade off central california, where breeding female sea lions from san",unter forage decline ( engl. für „ rückgang der forstwirtschaft “ ) versteht man die ausbreitung der seefischerei in den usa und kanada seit mitte der 1970er jahre. kennzeichnend ist insbesondere der rückgang der jagdbegeisterung der jeweiligen tierarten.
"newport, ore. - for what may be the first time, scientists have eavesdropped on the deepest part of the world's oceans and instead of finding a sea of silence, they discovered a cacophony of sounds both natural and caused by humans. for three weeks, a titanium-encased hydrophone recorded ambient noise from the ocean floor at a depth of more than 36,000 feet in a trough known as challenger deep in the fabled mariana trench near micronesia. the team of researchers from the national","challenger deep ist ein us-amerikanisches projekt zur erforschung des tiefsten meeres, das 2014 von das noaa office of ocean exploration und research ins leben gerufen wurde. es wurde beauftragt, das vakuum im marianengraben vor der amerikanischen küste zu speichern, damit im rahmen der noaa eine kolonisation des pazifischen ozeans erkennbar werden kann."
"ecological associations where one species enhances habitat for another nearby species ( facilitations ) shape fundamental community dynamics and can promote niche expansion, thereby influencing how and where species persist and coexist. for the many breeding birds facing high nest-predation pressure, enemy-free space can be gained by nesting near more formidable animals for physical protection. while the benefits to protected species seem well documented, very few studies have explored whether and how protector species are affected by nest protection associations. long-legged wading birds","alligatoren sind nagetiere, die mit hilfe von saugquellen ( z. b. pelecaniformes, herons, egrets, ibises, s. ibise ) ihre brutaufsichtliche körperform verändern, so dass sie eine anpassung an ihre umgebung erhalten. alligatoren sind in verhältnismäßig wenigen nagetierarten bekannt, die bis in die artenreichsten tropischen und subtropischen wüsten, wie den atlantischen ozeanen, leben. man"
"several mousterian sites in france have yielded large numbers of small black blocs. the usual interpretation is that these manganese oxides were collected for their colouring properties and used in body decoration, potentially for symbolic expression. neanderthals habitually used fire and if they needed black material for decoration, soot and charcoal were readily available, whereas obtaining manganese oxides would have incurred considerably higher costs. compositional analyses lead us to infer that late neanderthals at pech-de-laz i","neandertaler ist die bezeichnung für die eisenoxide des manganesees, die in der vorzeit als pigment verwendet wurden. die neandertaler sind in der archäologischen region umstritten, da in ihnen zumindest eine vielzahl an eisenoxiden gefunden wurde."
"a new study looks at recent droughts across the mediterranean in the context of the past 900 years. the charts highlight dry years ( brown ) and wet years ( blue ) in three regions. the map, from the old world drought atlas, shows the period from 1980 to 2012. from cook, et al., 2016. in the years before the syrian conflict erupted, the regions worst drought on record set in across the levant, destroying crops and restricting water supplies in the already water-stressed region. a new study","michael alexander cook ( * 6. juli 1942 ) ist ein us-amerikanischer klimaforscher. er ist professor für meteorologie und direktor des goddard institute for space studies an der columbia university. cook studierte an der university of california, berkeley, mit dem bachelor-abschluss 1965 und wurde 1970 an der university of chicago bei richard l. seager promoviert. als postdoktorand war er am institute for atmospheric research des california institute of technology und am desert research center der university of mich"
"we report a genome-wide association scan in over 6,000 latin americans for features of scalp hair ( shape, colour, greying, balding ) and facial hair ( beard thickness, monobrow, eyebrow thickness ). we found 18 signals of association reaching genome-wide significance ( p values 5 10 8 to 3 10 119 ), including 10 novel associations. these include novel loci for scalp hair shape and balding, and the first reported loci for hair greying, monobrow, eyebrow","die haarform ist das erscheinungsbild der kopfhaare bei der menschenaffen. in der entstehungsgeschichte des menschen war die haarform eines individuums die entscheidende komponente dafür, wie sich die körperhaare ausrichten. heute ist die haarform beim menschen experimentell nachgewiesen worden."
"acm, the association for computing machinery, today named whitfield diffie, former chief security officer of sun microsystems and martin e. hellman, professor emeritus of electrical engineering at stanford university, recipients of the 2015 acm a.m. turing award for critical contributions to modern cryptography. the ability for two parties to use encryption to communicate privately over an otherwise insecure channel is fundamental for billions of people around the world. on a daily basis, individuals establish secure online connections with","encryption ( von altgriechisch κρυπτός kryptós, deutsch ‚verborgen ‘, ‚geheim ‘ und γράφειν gráphein, deutsch ‚schreiben ‘ ) bezeichnet die verschlüsselung von daten. dies versteht man unter dem begriff der kryptografie. der begriff wurde durch den amerikanischen mathematiker alan turing geprägt, der als einer der ersten kryptographen einer modernen gesellschaft gilt."
"individuals that combine features of both gendersgender blendsare sometimes appealing and sometimes not. heretofore, this difference was explained entirely in terms of sexual selection. in contrast, we propose that part of individuals preference for gender blends is due to the cognitive effort required to classify them, and that such effort depends on the context in which a blend is judged. in two studies, participants judged the attractiveness of male-female morphs. participants did so after classifying each face in terms of its gender, which was selectively more effort","personality judgement ist ein forschungsgegenstand, der sich mit der qualität des erscheinungsbilds eines individuums bezüglich des eigenen geschlechts bezieht. es ist kein konzept, das sich auf die geschlechterverhältnisse bezieht, sondern auf die qualität des erscheinungsbildes."
"updated may 18, 2015 06:51:42 a brand new island emerging off the coast of japan is offering scientists a rare opportunity to study how life begins to colonise barren land helped by rotting bird poo and hatchling vomit. researchers say bird waste will be the secret ingredient to kickstart mother nature's grand experiment on what is a still active volcano that only poked its head above the waves in november 2013. that speck of land, 1,000 kilometres south of tokyo, has grown to engulf its once larger neighbour","die new nishinoshima ( jap. 南鳥島, dt. „ neue insel “ ; engl. new new island ) ist eine japanische untere insel im hauraki gulf nahe der küste der ogasawara-inseln. sie ist eine der wenigen inseln der erde, die natürliche vegetation und lebewesen aufweisen, die vom menschen besiedelt wurden."
"the study of the archaeological remains of fossil hominins must rely on reconstructions to elucidate the behaviour that may have resulted in particular stone tools and their accumulation. comparatively, stone tool use among living primates has illuminated behaviours that are also amenable to archaeological examination, permitting direct observations of the behaviour leading to artefacts and their assemblages to be incorporated. here, we describe newly discovered stone tool-use behaviour and stone accumulation sites in wild chimpanzees reminiscent","als steinrotation werden in der archäologie, vor allem in der anthropologie, tiere bezeichnet, bei denen sie steine gegen bäume werfen. das werfen von steinen wird als rituelles verhalten bei verschiedenen primaten beschrieben, insbesondere bei schimpansen und schimpansen."
"bone abnormalities are common in theropod dinosaur skeletons, but before now no specimen was known with more than four afflicted bones of the pectoral girdle and/or forelimb. here we describe the pathology of a specimen of the theropod dinosaur dilophosaurus wetherilli with eight afflicted bones of the pectoral girdle and forelimb. on its left side the animal has a fractured scapula and radius and large fibriscesses in the ulna and the proximal thumb phalan","mit dinosaurierskelettdysplasie werden angeborene skelettdysplasie-erscheinungen bezeichnet, die in dinosauriern vorkommen, vor allem bei den nichtaußenden theropoden ( „ reptilien “ ). diese angeborenen fehlbildungen wurden bis auf wenige ausnahmen als gutartige verletzungen erachtet, vor allem weil sie sich auf grund physiologischer überlegungen manifestieren konnte."
"spiders ( order araneae ) are massively abundant generalist arthropod predators that are found in nearly every ecosystem on the planet and have persisted for over 380 million years. spiders have long served as evolutionary models for studying complex mating and web spinning behaviors, key innovation and adaptive radiation hypotheses, and have been inspiration for important theories like sexual selection by female choice. unfortunately, past major attempts to reconstruct spider phylogeny typically employing the usual suspect genes have been unable to","araneomorphae sind eine gruppe von evolutionären insekten, die zu den hyperarthropoden gehören. diese gruppe umfasst etwa 3000 arten, die sich in einer weiten zahl in den südlichen und zentralen regionen europas sowie in nordamerika verbreitet. die dort vorkommenden spider werden oft auch „ schwesterleier “ genannt."
"cryptochromes are a ubiquitous group of blue-light absorbing flavoproteins that in the mammalian retina have an important role in the circadian clock. in birds, cryptochrome 1a ( cry1a ), localized in the uv/violet-sensitive s1 cone photoreceptors, is proposed to be the retinal receptor molecule of the light-dependent magnetic compass. the retinal localization of mammalian cry1, homologue to avian cry1a, is unknown","cryptochrome 1a ( cry1a ) ist ein antikörper, der in der netzhaut von vielen wirbeltieren vorkommt. obwohl das antikörperchen in allen säugetieren gefunden wurde, wurde es nur in bestimmten tiergruppen nachgewiesen. es ist ein protein, das in der netzhaut der wirbeltiere sezerniert wird und für die aufrechterhaltung der circadianen uhrenfunktion nötig ist."
"the fear large carnivores inspire, independent of their direct killing of prey, may itself cause cascading effects down food webs potentially critical for conserving ecosystem function, particularly by affecting large herbivores and mesocarnivores. however, the evidence of this has been repeatedly challenged because it remains experimentally untested. here we show that experimentally manipulating fear itself in free-living mesocarnivore ( raccoon ) populations using month-long playbacks of large carnivore vocalization","als große carnivoren, auch als langpanzer, mittelpanzer oder mittelmeerraumvertreter bezeichnet, werden tiere bezeichnet, die unter furcht vor großen arten von lebewesen leben. es handelt sich meist um fleischfressende tiere, aber auch um tiere, die von tieren anderer arten bedroht werden. ihre körperbau ähnelt der von pflanzen, insbesondere wenn sie insekten nicht oder nur sehr selten jagen, sondern riesige mengen von eierlegenden reptilien ("
"we present the first experimental evidence to our knowledge that ingroup relations attenuate core disgust and that this helps explain the ability of groups to coact. in study 1, 45 student participants smelled a sweaty t-shirt bearing the logo of another university, with either their student identity ( ingroup condition ), their specific university identity ( outgroup condition ), or their personal identity ( interpersonal condition ) made salient. self-reported disgust was lower in the ingroup condition than in the other conditions, and disgust mediated the relationship between condition and","unterlernheit ist ein begriff aus der psychologie und bezeichnet die neigung oder bereitschaft eines individuums, mit einem bestimmten objekt in kontakt zu treten. meist bezieht sich der begriff auf die ähnlichkeit von personen, die eine gemeinsame zugehörigkeit zueinander haben. das gegenteil vonlernheit ist oft die fremdheit."
"gender inequality in contemporary u.s. society is a well-documented, widespread phenomenon. however, little is known about gender disparities in product markets. this study is the first to use actual market data to study the behavior of women and men as sellers and buyers and differences in market outcomes. we analyze a unique and large data set containing all ebay auction transactions of most popular products by private sellers between the years 2009 and 2012. women sellers received a smaller number of bids and lower final prices",die gender-balance-studie ist eine empirische studie aus dem bereich der online-handelsforschung. sie untersucht die einflussgrößen der geschlechterverhältnisse im handel von online-produkten.
"context : symptoms associated with the primary tooth eruption have been extensively studied but it is still controversial. objective : to assess the occurrence of local and systemic signs and symptoms during primary tooth eruption. data sources : latin american and caribbean health sciences, pubmed, proquest, scopus, and web of science were searched. a partial gray literature search was taken by using google scholar and the reference lists of the included studies were scanned. study selection : observational studies assessing the association",die zahnärztliche literatur ( englisch : children's literature ) ist eine in der archäologie und kinderheilkunde gebräuchliche literatur. sie befasst sich mit der krankheit von zahnfehlbildungen.
"intraseasonal wind bursts in the tropical pacific are believed to affect the evolution and diversity of el nio events. in particular, the occurrence of two strong westerly wind bursts ( wwbs ) in early 2014 apparently pushed the oceanatmosphere system toward a moderate to strong el niopotentially an extreme event according to some climate models. however, the events progression quickly stalled, and the warming remained very weak throughout the year. here, we find that the occurrence of an unusual","die sternhafte oszillation ( engl. osterly windbursts, el nio ) ist eine störung der meeresoberflächentemperatur im äquatorialen pazifik, die seit jahrzehnten beobachtet wird. 2014 zeigte eine wissenschaftliche untersuchung von satellitenbeobachtungen eine änderung der meeresoberflächentemperatur aufgrund von wechselwirkungen zwischen verschiedenen warmen wasserschichten. diese wechselwirkungen, die auf die sternhafte oszillation zurückzuführen sind, werden in der literatur oft"
"in a remarkable example of convergent evolution, we show that the zooplanktonic sea butterfly limacina helicina flies underwater in the same way that very small insects fly in the air. both sea butterflies and flying insects stroke their wings in a characteristic figure-of-eight pattern to produce lift, and both generate extra lift by peeling their wings apart at the beginning of the power stroke ( the well-known weis-fogh clap-and-fling mechanism ). it is highly surprising to find a zoo","der weis-fogh-mechanismus ( englisch weis-fogh clap-and-fling mechanism ) ist ein mechanismus in der ökologie, der dazu dient, das fliegen von eukaryotischen, zooplankinischen und strömungsfreien gliederfüßern zu bestimmen. der mechanismus wurde erstmals 1937 von rick weis-fogh beschrieben. er beschreibt die fähigkeit von gliederfüßern, sich in den wingsbereich zu verteilen und ist somit für die beobachtung sehr"
"the marsupial lion, thylacoleo carnifex, was the largest-ever marsupial carnivore and is one of the most iconic extinct australian vertebrates. with a highly-specialised dentition, powerful forelimbs and a robust build, its overall morphology is not approached by any other mammal. however, despite > 150 years of attention, fundamental aspects of its biology remain unresolved. here we analyse an assemblage of claw marks preserved on surface",der schottische meerzwiebel ( thylacoleo carnifex ) ist eine ausgestorbene gattung der schottischen meerzwiebel.
"active nucleocytoplasmic transport is a key mechanism underlying protein regulation in eukaryotes. while nuclear protein import can be controlled in space and time with a portfolio of optogenetic tools, protein export has not been tackled so far. here we present a light-inducible nuclear export system ( lexy ) based on a single, genetically encoded tag, which enables precise spatiotemporal control over the export of tagged proteins. a constitutively nuclear, chromatin-anchored lexy variant expands the",ein protein-ex export measurement ( engl. für „ protein-abfuhr-kennzahl “ ) ist eine biochemische methode zum schutz und der regulation von proteinen aus verschiedenen biomolekülen wie beispielsweise proteine oder dna. mittels eines dieses verfahrens wird der genpool von proteinen und dna-bindenden proteinen in zellen gesteuert.
"there is compelling evidence that at least two raptor species the brown falcon and the black kite act as propagators of fire within the australian savanna woodlands and perhaps in other similar biomes elsewhere nov 08, 2015 this is a presentation made earlier today at the meeting at sacramento, ca. thanks to my co-author mark bonta of penn state university for his invaluable assistance with this presentation. please note that this presentation is but a summary of our work which will emerge as a full-blown paper in the near future. introduction birds are key","mykologie und feuer sind fachgebiete der ethnologie, die sich mit der auswirkung des feuers auf lebende organismen beschäftigen. das themenspektrum reicht von der wirkung des feuers auf pflanzen und menschen bis zum einfluss des menschen auf flora und fauna. mykologie und feuer sind teile der traditionellen archäologie und verhaltensforschung in australien."
"whether non-human animals can recognize human signals, including emotions, has both scientific and applied importance, and is particularly relevant for domesticated species. this study presents the first evidence of horses'abilities to spontaneously discriminate between positive ( happy ) and negative ( angry ) human facial expressions in photographs. our results showed that the angry faces induced responses indicative of a functional understanding of the stimuli : horses displayed a left-gaze bias ( a lateralization generally associated with stimuli perceived as negative ) and a quick",die lateralisation von reaktionen bezeichnet in der verhaltensbiologie die unterscheidung von primären ( reiz- ) und sekundären ( sinnes- ) signalen zwischen pferden und menschen. bei der lateralisation von reaktionen finden sich sowohl positive als auch negative reaktionen. die reaktionsrate des pferdes kann auf verschiedene arten beeinflusst werden ( siehe dazu lateralisations-test ).
"a new report by chinas top governing body identifies the cause of an explosion at a hazardous goods warehouse in tianjins harbor in august of 2015. the catastrophe killed 165 people. assigning responsibility far and wide, investigators blamed the disaster on the negligence or corruption of 123 people in addition to the 49 previously arrested. the immediate cause of the accident was the spontaneous ignition of overly dry nitrocellulose stored in a container that overheated, according to the report, issued on feb",bei der chemieunfall von tianjin wurde ein giftiges chemiegut in der chinesischen stadt tianjin während des sommers 1997 in der nähe von tianjins harbor in der chinesischen provinz jiangsu verursacht.
"a blind h isurvey of the extragalactic sky behind the southern milky way has been conducted with the multibeam receiver on the 64m parkes radio telescope. the survey covers the galactic longitude range and galactic latitudes to an rms sensitivity of 6 mjy per beam per 27 km s, and the suggestion of a further wall at the great attractor distance at slightly higher longitudes. export citation and abstract in addition to serving as a direct probe of neutral hydrogen gas, observations of the 21cm line","die great astronomical survey ( nir ) ist eine sternastronomische untersuchungsmethode, die in den 1960er jahren durchgeführt wurde, um die stärke der kosmischen rotationsbewegungen zu bestimmen. es handelt sich um eine kombination von sterndurchmusterungen mit einer mittleren und einer hohen rotationsgeschwindigkeit. das teleskop für den nir-teleskop der universität in aperthe ist seit jahren nicht mehr in gebrauch."
"about experiment iorns, david, andrew digby, bruce robertson, and jason t howard.. the genetic rescue foundation, 5 sep 2015. experiment. doi : 10.18258/5973 the goal of this project is to sequence the genome's of all 125 known living kkp. please help us to save one of the world's most unique and endangered species by allowing us to obtain the detailed genetic information necessary to minimize the loss of genetic diversity, and optimise health and productivit","das genetic rescue project ( kkp ) ist ein volunteer-computing-projekt der nasa mit dem ziel, eine schnelle genom-sequenzierung zu erstellen, um die genetische diversität der erbanlagen von potentiell arten von gefährdeten arten zu untersuchen. seit 2015 wird dieses projekt am duke institute of preventive medicine in st. louis, missouri betrieben. es wird an die universität duke und die university of california, los angeles ( usa ) geleitet. das projekt wird von"
"jointed exoskeletons permit rapid appendage-driven locomotion but retain the soft-bodied, shape-changing ability to explore confined environments. we challenged cockroaches with horizontal crevices smaller than a quarter of their standing body height. cockroaches rapidly traversed crevices in 300800 ms by compressing their body 4060 %. high-speed videography revealed crevice negotiation to be a complex, discontinuous maneuver. after traversing horizontal crevices to enter a vertically","unter einem cockroach-exoskelett ( engl. cockroach's exoskelett ) versteht man ein exoskelett, das die bewegungsfreiheit von einem körper verringert, ohne zu versagen. es wurde in den 1960er jahren vom amerikanischen tierphysiker william b. cockroach entwickelt."
"incited by public fascination and engineering application, water-skipping of rigid stones and spheres has received considerable study. while these objects can be coaxed to ricochet, elastic spheres demonstrate superior water-skipping ability, but little is known about the effect of large material compliance on water impact physics. here we show that upon water impact, very compliant spheres naturally assume a disk-like geometry and dynamic orientation that are favourable for water-skipping. experiments and numerical modelling","wasserspringen ist eine spezielle form des sprunggeländes, bei der elastische platten eine wasseroberfläche einschneiden und dabei von einem oberflächenprotein a zu einem anderen absinken. es handelt sich um eine physikalische vorstufe des sprunggeländes."
"accounts of woolly mammoths ( mammuthus primigenius ) preserved so well in ice that their meat is still edible have a long history of intriguing the public and influencing paleontological thought on quaternary extinctions and climate, with some scientists resorting to catastrophism to explain the instantaneous freezing necessary to preserve edible meat. famously, members of the explorers club purportedly dined on frozen mammoth from alaska, usa, in 1951.","unter einer mammuttreideernte wird in der archäologie die bezeichnung für ein außergewöhnliches, seltenes und essbares fleisch verstanden, das normalerweise im eis oder einem gebiet aus dem mittelmeer oder südlichen teilen der antarktis gefunden wird. mammuttreideernte tritt vor allem auf auf gebieten der paläontologie, der geologie, der paläontologie und der paläoklimatologie, sowie auf dem gebiet der mammuthäuter und der mammuthus bezeichnet."
