reference,system
"ishihara jun ( jap. 石原 純, ishiwara/ishihara atsushi/jun ; * 15. januar 1881 in tokio ; † 19. januar 1947 in der chiba präfektur ) war ein japanischer theoretischer physiker. ishihara war ein der sohn eines christlichen geistlichen ( ryo ishiwara ). er war schüler von nagaoka hantarō an der universität tokio, an der er 1906 seinen abschluss machte und noch zwei jahre weiter studierte, be","jun ishiwara ( jap. 田野 ishiwara, jap. 田野 ishiwara, jap. 田野 ishiwara, jap. 田野 ishiwara ) ist ein japanischer physiker, der sich mit quantenphysik und quantenphysik befasst."
"eine asphärische linse ist eine linse mit mindestens einer von der kugel- oder planen form abweichenden brechenden oberfläche. durch die weitgehend frei formbare fläche können abbildungsfehler vermieden oder vermindert werden, die bei sphärischen linsen unvermeidlich sind. speziell kann man die sphärische aberration völlig korrigieren. die fertigung einer asphärischen fläche ist jedoch im allgemeinen wesentlich aufwändiger als die einer sphärischen fläche.","eine aspherische linse ( auch aspherische linse, aspherische linse ) ist eine spezielle form der aspherischen linse. sie ist eine spezielle form der aspherischen linse. aspherische linsen werden auch als aspherische linsen bezeichnet. die aspherische linse werden auch als aspherische linsen bezeichnet."
die fließinjektionsanalyse ( fia ) ist ein automatisiertes verfahren in der analytischen chemie zur routinemäßigen bestimmung von analytkonzentrationen. sie wird eingesetzt für kontrollen und routineanalysen in labors im klinischen bereich und im umwelt- und pharmaziebereich und hat den vorteil geringer kosten und vielseitiger anwendungsmöglichkeiten.,die flow-through-injection ( fia ) ist eine methode zur messung der konzentrationsgradienten zwischen stoffen und stoffen. sie dient zur bestimmung der konzentrationsgradienten zwischen stoffen und stoffen.
"ein nephelometer ist ein messgerät zur bestimmung der suspension von kleinen partikeln in einer flüssigkeit oder einem gaskolloid.es besteht aus einer lichtquelle und einem fotosensor im rechten winkel zum lichtstrahl angeordnet ( siehe nephelometrie ). die partikeldichte ergibt sich aus der menge des von den einzelnen partikeln reflektierten lichts. diese menge hängt wiederum von der beschaffenheit der partikel ab ( form, farbe, reflexionsvermögen ). ein zusammenhang zwischen der","ein nephelometer ist ein messgerät zur messung der oberflächentemperatur. es dient zur messung der oberflächentemperatur und zur messung der oberflächentemperatur. nephelometer werden in der meteorologie verwendet, um die oberflächentemperatur zu messen."
"es existieren mehr als 300 zelltypen im menschlichen körper. die unterschiedlichen zelltypen entstehen jeweils während der ontogenese aus einem der drei keimblätter : endoderm, mesoderm oder ektoderm. durch die unterschiedliche entwicklung entsteht die jeweilige zellabstammung.","eine zellmembran ( auch zellmembran genannt ) ist eine zellmembran, die sich mit der zellmembran befasst. die zellmembran gehört zur gruppe der zellmembran. die zellmembran gehört zur gruppe der zellmembran. die zellmembran gehört zur gruppe der zellmembran. die zellmembran gehört zu den zellmembran."
"aminoalkohole, auch alkanolamine, bilden in der organischen chemie eine stoffgruppe von verbindungen, die zugleich mindestens zwei funktionelle gruppen enthält, davon eine hydroxygruppe und eine aminogruppe. dabei kann letztere eine primäre ( –nh2 ), sekundäre ( –nhr ) oder tertiäre ( –nr2 ) aminofunktion sein. die bezeichnung aminoalkohole gilt als fachsprachliche trivialbezeichnung, alkanolamine als systematischer name der stoff","ein 2-aminoalkohol ist eine chemische verbindung, die in der organischen chemie eingesetzt wird. es handelt sich dabei um eine gruppe von verbindungen, die in der organischen chemie, insbesondere in der organischen chemie, in der chemie, in der medizin, in der medizin, in der medizin, in der medizin, in der medizin, in der medizin, in der medizin, in der medizin, in der medizin, in der medizin, in"
"die grenzproduktivitätsentlohnung ist eine neoklassische theorie, welche sich mit der nachfrage eines unternehmens nach zusätzlicher arbeit beschäftigt. die theorie begründet das interdependente zusammenspiel der arbeitsnachfrage, abhängig vom lohnsatz und der kapitalnachfrage ( der investitionen ), abhängig von den kapitalkosten ( dem zinssatz ).die unternehmerische maxime der gewinnmaximierung erfordert, dass das grenzprodukt der produktionsfaktoren den marginalen faktorkosten entspricht","der begriff marginal revenue product ( englisch marginal revenu product, mrpl ) bezeichnet in der wirtschaftslehre einen begriff aus der wirtschaftslehre, der in der wirtschaftslehre verwendet wird."
"der südhimmel ( südsternhimmel, südlicher stern ( en ) himmel ) ist jene hälfte des sternhimmels, die südlich des himmelsäquators liegt und somit alle punkte mit negativer deklination umfasst ( →äquatoriales koordinatensystem ). er kann vom südpol aus zur gänze überblickt werden. je weiter nördlich, desto weniger ist von ihm sichtbar. bei guten sichtbedingungen umfasst er über 2.000 freiäugig sichtbare fix","die erde ist eine erde, die sich mit der erde befindet. die erde liegt in der nähe der erde. die erde befindet sich in der nähe der erde. die erde liegt in der nähe der erde. die erde liegt in der nähe der erde. die erde liegt zwischen der erde und der erde."
"vincent m. sarich ( * 13. dezember 1934 in chicago, illinois ; † 27. oktober 2012 in shoreline ) war ein us-amerikanischer anthropologe und emeritierter professor der university of california in berkeley. in den 1960er-jahren war er mit allan wilson ein pionier molekularer uhren. in zwei 1966 und 1967 in science abgedruckten publikationen wurde nachgewiesen, dass sich die je art unterschiedlichen varianten des globulären proteins albumin dazu eignen,","robert william sarich ( * 23. juni 1943 in chicago, illinois ) ist ein us-amerikanischer anthropologe. er ist professor für anthropologie an der university of california, berkeley. sarich studierte an der university of california, berkeley, wo er 1967 seinen bachelor-abschluss machte und 1967 seinen master-abschluss machte. 1967 wurde er an der university of california, berkeley promoviert."
"ein quadrupolmagnet ist eine anordnung von vier magnetischen polen, bei der sich die nord- und die südpole jeweils gegenüberliegen. mathematisch tritt das magnetische quadrupolfeld bei der multipolentwicklung des magnetfeldes als zweiter nichtverschwindender term auf. für eine prinzipielle skizze siehe auch den elektrischen quadrupol. in der beschleunigerphysik werden quadrupolmagneten zur fokussierung des teilchenstrahls in beschleunigern und strahlführungen eingesetzt. dabei wird ausge","eine kugel ist ein magnetisches feld, das in einer kugel entsteht. die kugel ist eine kugel, die in einer kugel, einer kugel oder einer kugel, einer kugel, einer kugel, einer kugel, einer kugel, einer kugel, einer kugel, einer kugel, einer kugel, einer kugel, einer kugel, einer kugel, einer kugel oder einer kugel,"
"der begriff neue medien steht in seiner jüngsten bedeutung für elektronische geräte wie computer, smartphones und tablets, die den nutzern zugang zum internet bereitstellen und damit interaktivität ermöglichen. als grundlegende bestandteile der digitalen revolution sind die neuen medien wichtiger gegenstand der gesellschaftlichen zukunftsdebatte im allgemeinen wie auch der medienpädagogik im besonderen. infrastrukturmaßnahmen zur schaffung flächendeckend schneller und stabiler internetverbindungen stehen als politisch vordring","der begriff neue medien ( auch neue medien ) bezeichnet in der informationstechnik einen begriff aus dem bereich der informationstechnik, der sich mit der entwicklung und entwicklung von medien beschäftigt. der begriff wurde von alan kay und alan kay geprägt."
"das furongium ist in der erdgeschichte die vierte und oberste chronostratigraphische serie des kambriums. die serie wird geochronologisch in den zeitraum von 497 bis 485,4 millionen jahren datiert. das furongium folgt auf das miaolingium und geht dem unterordovizium voraus.",die furong ( auch furong ) ist eine chronostratigraphische chronostratigraphische chronostratigraphische chronostratigraphische chronostratigraphische chronostratigraphische chronostratigraphische chronostratigraphische chronostratigraphische chronostratigraphische chronostratigraphische chronostratigraphische chronostratigraphische chronostratigraphische chronostratigraphische chronostratigraphische chronostratigraphische chronostratigraphische chronostratigraphische chronostratigraphische chronostratigraphische chronostratigraphische chronostratigraphische
"eine informelle siedlung, auch marginalsiedlung oder ungenauer elendsviertel, ist eine siedlung, oft in der nähe oder innerhalb einer stadt, die sich hauptsächlich oder ausschließlich aus provisorisch gebauten unterkünften zusammensetzt. in der umgangssprache wird auch der begriff slum gebraucht, wobei jedoch mit diesem wort traditionell heruntergekommene stadtviertel der kernstadt bezeichnet werden, während informelle siedlungen vollkommen neue, ungeplante","eine stadt ist eine stadt, die sich in einer stadt befindet. die stadt liegt in einer stadt, einer stadt, einer stadt, einer stadt, einer stadt, einer stadt, einer stadt, einer stadt, einer stadt, einer stadt, einer stadt, einer stadt, einer stadt, einer stadt, einer stadt, einer stadt oder einer stadt"
"komainu ( jap. 狛犬, 高麗犬, kana こまいぬ dt. wörtlich „ goguryeo-hund “, sinngemäß „ koreanischer hund “ ; auch 胡麻犬 ) sind meist steinerne wächterfiguren in löwengestalt, die vor oder in japanischen buddhistischen tempeln und shintō-schreinen zur abwehr böser geister aufgestellt wurden. koma ( 狛 bzw. 高麗 ) ist ein alter japanischer name für das","ein komainu ( jap. 青龍, komainō, komainō, komainō, komainō, komainō, komainō, komainō, komainō, komainō, komainō, komainō, komainō, komainō, komainō, komainō, komainō, komainō, komainō, komainō, komainō, komainō, komainō, komainō,"
"in der informatik bezeichnet der begriff isolation die trennung von transaktionen auf eine weise, dass eine laufende transaktion nicht von einer parallel ablaufenden transaktion durch änderung der benutzten daten in einen undefinierten zustand gebracht werden kann. die isolation ist eine der vier acid-eigenschaften.","das concurrency control system ( dbms ) ist ein verfahren zur steuerung von transaktionen. es handelt sich um ein verfahren, bei dem die transaktionen in einem bestimmten zustand entstehen. es handelt sich dabei um ein verfahren, bei dem die transaktionen in einem bestimmten zustand entstehen."
"ein baumstumpf ( auch strunk, stubben, stumpen, stuken, stucken, wurzelstock ), forstlich stockholz oder erdstammblock, ist das überbleibsel eines baumes, das nach der baumfällung vorläufig am hiebort verbleibt und aus dem erdreich ragt. ein baumstumpf verbleibt ebenso nach dem bruch eines abgestorbenen baumes ( baumleiche ) oder bei windbruch. ein wurzelstock","ein baumschmelz ist ein baumschmelz, der in einem baum, einem baum oder einem baum, einem baum oder einem baum entsteht. es handelt sich um einen baumschmelz, der in einem baum, einem baum, einem baum, einem baum, einem baum, einem baum, einem baum, einem baum, einem baum, einem baum oder einem baum"
"unter einer mikrozephalie ( auch mikrocephalie geschrieben ; von griechisch μικρός mikrós „ klein “ sowie κεφαλή kephalē „ kopf “ ) versteht man eine entwicklungsbesonderheit beim menschen, bei der der kopf eine vergleichsweise geringe größe aufweist ; der kopfumfang ist hierbei drei standardabweichungen geringer als der mittelwert für einen menschen gleichen alters und geschlechts. mikrozephalie geht für den betroffenen mit einer geistigen behinderung","die mikrocephalie ( auch mikrocephalie ) ist eine seltene erkrankung, bei der die gesamtheit des hirns, auch der kopf, der kopf, der kopf, der kopf, der kopf, der kopf, der kopf, der kopf, der kopf, der kopf, der kopf, der kopf, der kopf, der kopf, der kopf, der kopf, der kopf, der kopf, der"
"die carabinieri ( offiziell italienisch arma dei carabinieri ‚karabinier-truppe ‘ ) sind die gendarmerie italiens. seit dem jahr 2000 bilden sie in den italienischen streitkräften eine eigenständige teilstreitkraft neben heer, marine und luftwaffe. sie gehören organisatorisch dem verteidigungsministerium an, das auch den haushalt der carabinieri finanziert. abseits militärischer und administrativer belange unterstehen sie jedoch dem innenministerium, das allen italienischen polizeieinheiten gegenüber","die carabiniere ( italienisch carabiniere ) ist eine italienische polizei, die sich mit der unterstützung der polizei, der polizei, der polizei, der polizei, der polizei, der polizei, der polizei, der polizei, der polizei, der polizei, der polizei, der polizei, der polizei, der polizei, der polizei, der polizei, der polizei, der polizei, der polizei, der polizei,"
"kazuhiko nishijima ( jap. 西島 和彦 nishijima kazuhiko ; * 4. oktober 1926 in tsuchiura ; † 15. februar 2009 ) war ein japanischer teilchenphysiker. er war emeritierter professor an den universitäten tokio und kyōto. bekannt ist er vor allem für die in zusammenarbeit mit murray gell-mann hervorgegangene gell-mann-nishijima-formel und das konzept der strangeness, die er nach dem η-meson als eta-ladung be","k. nishijima ( jap. 梶井 nishijima ; * 4. oktober 1926 in tsuchiura, japan ; † 15. februar 2009 in leukemia ) war ein japanischer physiker."
"als ebullismus ( von lat. ebullire = hervorsprudeln ) wird das ausperlen von gasen ( v. a. von stickstoff ) in blut und gewebe bezeichnet. dies kann durch schnellen druckabfall geschehen, z. b. bei schnellem auftauchen aus großer wassertiefe. hauptproblem ist der im blut gelöste stickstoff wegen seines hohen anteils von 78 % in der atemluft. ebullismus ist die u","ebullismus ( auch ebullismus ) bezeichnet in der medizin die entstehung von körperstoffen, die in der raumfahrt eingesetzt werden."
"levetiracetam ist ein ethyl-derivat des antidementivums ( früherer name : nootropikum ) piracetam. es ist ein arzneistoff aus der gruppe der antiepileptika, welcher durch die belgische firma ucb s.a. entwickelt und im jahr 1985 patentiert wurde. es ist weltweit unter dem handelsnamen keppra® erhältlich. seit märz 2011 wird es auch als generikum angeboten. es wird nicht in der leber verstoffwechselt und kaum an plasmaprotein","levetiracetam ist ein arzneistoff, der zur behandlung von epileptischen erkrankungen verwendet wird."
das metrische differential ist ein ersatz für den ableitungsbegriff für abbildungen in metrische räume. es wurde 1994 vom deutschen mathematiker bernd kirchheim in einem aufsatz über die regularität von hausdorff-maßen eingeführt. die hauptanwendung des metrischen differentials besteht in der verallgemeinerung des satzes von rademacher von funktionen zwischen euklidischen räumen auf solche in allgemeine metrische räume.,"das rademacher-theorem ist ein mathematisches theorem aus dem bereich der differentialgeometrie. es besagt, dass die differentialgeometrie in einem bestimmten raum eines raums in einem raum in einem raum steht. es handelt sich dabei um eine differentialgeometrie, die in einem raum, einem raum, einem raum, einem raum, einem raum, einem raum, einem raum, einem"
"der begriff rotten borough ( englisch heruntergekommener/verdorbener bezirk ) steht für wahlkreise im königreich england ( vor 1707 ), dem königreich großbritannien ( 1707–1801 ), dem königreich irland ( 1541–1801 ) und dem vereinigten königreich von großbritannien und irland ( ab 1801 ), die so wenige einwohner hatten, dass sie im parlament als überrepräsentiert galten. dies kam zustande, weil wahl","ein rottenburg ( auch rottenburg, rottenburg ) ist eine stadt, die in einer stadt, einer stadt, einer stadt, einer stadt, einer stadt, einer stadt, einer stadt, einer stadt oder einer stadt, einer stadt, einer stadt, einer stadt oder einer stadt, einer stadt, einer stadt oder einer stadt, einer stadt oder einer stadt"
"eine dachrinne ( umgangssprachlich regenrinne oder dachkalle, regional ( dach- ) kandel oder ( dach- ) kännel ; auch gehänge, ( dach- ) kähner ( alemannisch ), in der schweiz meistens dachhengel genannt ) ist eine sammelrinne, die das von der dacheindeckung ablaufende regenwasser an der dachtraufe sammelt und durch einen trichter über ein fallrohr oder regenablaufkette ableitet. als teil der","ein mauerwerk ist ein bauwerk, das in einem mauerwerk, einem mauerwerk oder einem mauerwerk dient. es dient dazu, wasser aus einem mauerwerk zu schützen. mauerwerk dient dazu, wasser aus einem mauerwerk zu schützen. mauerwerk dient dazu, wasser aus einem mauerwerk zu schützen. mauerwerk dient dazu, wasser aus einem mauerwerk zu schützen."
"die kontextsensitiven sprachen ( englisch context-sensitive languages, abgekürzt durch csl ) sind eine klasse der formalen sprachen, einem teilgebiet der theoretischen informatik. die klasse csl entspricht der klasse der typ-1-sprachen aus der chomsky-hierarchie.","als contextsensitive sprache bezeichnet man in der linguistik eine sprache, die sich mit einer bestimmten grammatik befasst."
"die internationale union für geodäsie und geophysik ( iugg ; französisch union géodésique et géophysique internationale, uggi ) wurde 1919 auf europäische initiative gegründet. sie ist einer der großen wissenschaftlichen dachverbände der welt und gliedert sich in acht fachliche assoziationen. über 100 staaten sind mitglieder der union oder ihrer teile, ferner etwa 60 global tätige vereinigungen.","die international association of geophysical sciences ( iugg ) ist eine internationale wissenschaftliche forschungseinrichtung, die sich mit der erforschung der erde beschäftigt. sie beschäftigt sich mit der erforschung der erde, der erde, der erde, der erde, der erde, der erde, der erde, der erde, der erde, der erde, der erde, der erde, der erde, der erde und der erde beschäftigt."
agnes mary clerke ( * 10. februar 1842 in skibbereen ( irland ) ; † 20. januar 1907 in london ) war eine irisch-britische astronomin und autorin wissenschaftlicher beiträge und bücher.,"agnes clerke, auch agnes clerke, war eine britische astronomin."
"pounamu ist ein sammelbegriff der māori für mehrere arten von harter, beständiger nephrit-jade und bowenit, die in neuseeland vorkommen. im neuseeländischen englisch wird pounamu auch als synonym für `` greenstone '' verwendet. die wichtigsten unterarten sind kawakawa, kahurangi, īnanga und tangiwai. die drei ersten bestehen aus nephrite-jade, tangiwai ist eine form von bowenit. im sprachgebrauch bezeichnet pouna",pounamu ist ein sammelbegriff für einen sammelbegriff für einen sammelbegriff für einen sammelbegriff für einen sammelbegriff für einen sammelbegriff für einen sammelbegriff für einen sammelbegriff für einen sammelbegriff für einen sammelbegriff für einen sammelbegriff für einen sammelbegriff für einen sammelbegriff für einen sammelbegriff für einen sammelbegriff für einen sammelbegriff für einen sammelbegriff für einen sammelbegriff für einen sammelbegriff für einen sammelbegriff für einen sammel
"alchiba ( aus arab. الخباء al-khibāʔ ‚das zelt ‘ ) ist der eigenname des sterns alpha corvi ( kurz : α crv ) im sternbild rabe. alchiba gehört der spektralklasse f2 an und besitzt eine scheinbare helligkeit von +4,02 mag. alchiba ist 48 lichtjahre von der erde entfernt. anderer historischer name : al minliar al ghurab == einzelnachweise ==",alchiba ist ein stern im sternbild bär. er besitzt eine scheinbare helligkeit von +3 mag und besitzt eine scheinbare helligkeit von +3 mag. alchiba ist ein stern im sternbild bär. alchiba besitzt eine scheinbare helligkeit von +3 mag und besitzt eine scheinbare helligkeit von +3 mag. alchiba besitzt eine scheinbare helligkeit von +3 mag und besitzt eine scheinbare helligkeit von +3 mag. alchiba besitzt eine schein
"lithiumniobat ist eine chemische verbindung mit der formel linbo3. es ist ein transparenter, kristalliner feststoff, der nicht in der natur vorkommt. lithiumniobatkristalle werden üblicherweise nach dem czochralski-verfahren aus einer schmelze ( gemisch aus lithiumoxid und niob ( v ) -oxid ) gezogen. aufgrund seiner kristallstruktur hat es einige technisch nutzbare eigenschaften, vor allem als material in der nichtlinearen optik.",lithiumniobat ist eine chemische verbindung aus der gruppe der siliciumverbindungen.
"abū marwān ʿabd al-malik ibn zuhr, häufig nur abū marwān ibn zuhr oder kurz ibn zuhr oder ibn zohr ( ابن زهر ) genannt ( arabisch أبو مروان عبد الملك بن زهر, dmg abū marwān ʿabd al-malik b. zuhr ), latinisiert avenzoar, abhomeron und abumeron ( * um 1092 in peñaflor/provinz sevilla in spanien ; † 1161 in","abū-marwān ibn zuhr, auch abū-marwān, abū-marwān, abū-marwān, abū-marwān, abū-marwān, abū-marwān, abū-marwān, abū-marwān, abū-marwān, abū-marwān, abū-marwān, abū-marwān, abū-"
"walzbeton ( auch englisch roller compacted concrete, kurz rcc ) ist ein erdfeuchter beton, der mit flach- oder fahrbaggern eingebaut und mit hilfe von walzen verdichtet wird. er findet verwendung bei der herstellung von verkehrsflächen im straßenbau, beim bau von walzbetonstaumauern im wasserbau und als rohfußboden bei industrie- oder hallenböden. die entwicklung begann in den 1980er jahren in den vereinigten staaten. walzbeton wurde","der longtan dam ( chinesisch : longtan dam, chinesisch : longtan dam, chinesisch : longtan dam, chinesisch : longtan dam, chinesisch : longtan dam, chinesisch : longtan dam, chinesisch : longtan dam, chinesisch : longtan dam, chinesisch : longtan dam, chinesisch : longtan dam, chinesisch : longtan dam, chinesisch : longtan dam ) ist eine"
"ein testament ( lat. testamentum, von testari „ bezeugen “ ) ist eine form der verfügung von todes wegen, eine regelung für den erbfall. nach deutschem recht wird diese verfügung auch als letztwillige verfügung bezeichnet ( § 1937 bgb ). sie ist eine einseitige, formbedürftige, jederzeit widerrufbare willenserklärung des erblassers ( testator ) über sein vermögen, die im falle seines todes wirkung entfaltet. eine andere form der verfügung","ein will ( von lateinisch testamentum, auch testament, testament, testament, testament, testament, testament, testament, testament, testament, testament, testament, testament, testament, testament, testament, testament, testament, testament, testament, testament, testament, testament, testament, testament, testament, testament, testament, testament, testament, testament, testament, testament, testament, testament, testament, testament, testament, testament,"
"emergenz ( lateinisch emergere „ auftauchen “, „ herauskommen “, „ emporsteigen “ ) bezeichnet die möglichkeit der herausbildung von neuen eigenschaften oder strukturen eines systems infolge des zusammenspiels seiner elemente. dabei lassen sich die emergenten eigenschaften des systems nicht – oder jedenfalls nicht offensichtlich – auf eigenschaften der elemente zurückführen, die diese isoliert aufweisen. so wird in der philosophie des geistes von einigen philosophen die meinung vertreten, dass bewusstsein eine","der begriff emergenz ( von lateinisch emergenza „ entwicklung “ ) bezeichnet in der linguistik die entwicklung eines prozesses, in dem die entwicklung eines prozesses entsteht. der begriff beschreibt die entwicklung eines prozesses, die sich mit der entwicklung eines prozesses befasst."
"ein friedensmuseum ist ein museum, das friedensförderung dokumentiert. viele friedensmuseen setzen sich für programme gegen gewalt und gewaltlösungen ein. diese sind unter anderem konflikte auf der individuellen, regionalen oder internationalen ebene. die friedensmuseen haben ein weltweites netzwerk ( international network of museums for peace, inmp ) mit verbindung zur unesco. etwa alle 2 jahre finden konferenzen dieses netzwerks statt.","das peace pavilion ( englisch : peace pavilion ) ist ein historisches gebäude, das sich mit dem frieden und frieden der vereinigten staaten befasst. es handelt sich um einen historischen gebäude, das sich mit dem frieden der vereinigten staaten beschäftigt. das peace pavilion ist ein historisches gebäude, das sich mit dem frieden der vereinigten staaten beschäftigt. das peace pavilion liegt in der nähe von washington, d.c."
"die tolman-oppenheimer-volkoff-grenze ( tov ) ist eine obere schranke für die masse von neutronensternen, analog zur chandrasekhar-grenze für weiße zwerge. die grenze wurde 1939 von robert oppenheimer und george michael volkoff auf der grundlage der arbeit von richard c. tolman berechnet. sie nahmen an, dass die neutronen eines neutronensterns in form eines kalten, entarteten fermigases vorliegen. daraus resultierte eine","die pauli-konstante ( auch pauli-konstante ) ist ein begriff aus der physik, der sich mit der quantenmechanik beschäftigt."
"als basler himmelsspektakel von 1566 ist eine serie von ungewöhnlichen ereignissen bekannt, die sich im sommer des jahres 1566 über der stadt basel in der schweiz zugetragen haben sollen. die vorfälle wurden von samuel apiarius und samuel coccius bildlich wie schriftlich auf einem unkolorierten flugblatt ( als basler flugblatt von 1566 bekannt ) festgehalten. das basler flugblatt von 1566 beschreibt zunächst ungewöhnliche sonnenauf- und -untergänge,","das jahr 1566 wurde von samuel coccius, samuel coccius, samuel coccius, samuel coccius, samuel coccius, samuel coccius, samuel coccius, samuel coccius, samuel coccius, samuel coccius, samuel coccius, samuel coccius, samuel coccius, samuel coccius, samuel coccius, samuel coccius, samuel coccius, samuel coccius, samuel coccius, samuel coccius,"
"eine heatmap ( englisch heat = ‚hitze ‘, ‚wärme ‘ ; map = ‚karte ‘, also z. b. wärmebild wie bei einer wärmebildkamera ) ist ein diagramm zur visualisierung von daten aufgrund einer funktion ( mathematik ), mit der eine zweidimensionale definitionsmenge ( z. b. die punkte einer hauswand oder einer landkarte ) auf den zahlenstrahl ( z. b. die skala eines thermometers ) abgebildet und farblich dargestellt werden","ein wärmemap ( englisch wärme map, englisch wärme map, englisch wärme map, englisch wärme map, englisch wärme map, englisch wärme map ) ist ein verfahren zur beschreibung von temperaturen, temperaturen, temperaturen, temperaturen, temperaturen, temperaturen, temperaturen, temperaturen, temperaturen, temperaturen, temperaturen, temperaturen, temperaturen, temperaturen, temperaturen, temperaturen, temperaturen, temperaturen,"
"stereolithografie ( abgekürzt sl oder sla ) ( zusammengesetzt aus den worten stereo, nach dem altgriechisch στερεός stereos, deutsch ‚hart, fest, körperlich ‘, auch im sinne von ‚räumlich ‘ und lithografie, der drucktechnik nach dem λίθος lithos ‚stein ‘ und γράφειν graphein ‚schreiben ‘ ) ist das älteste patentierte additive fertigungsverfahren, bei dem ein werkstück durch frei im raum materialisierende ( raster- )","die stereolithografie ist ein verfahren zur bestimmung von oberflächen- und oberflächenschichten. die stereolithografie ist ein verfahren zur bestimmung von oberflächenschichten, die in einem bestimmten bereich verwendet werden. die stereolithografie ist ein verfahren zur bestimmung von oberflächenschichten. die stereolithografie ist ein verfahren zur bestimmung von oberflächenschichten, die oberflächenschichten, die oberflächenschichten, die oberflächenschichten, die oberflächenschichten"
"die kloake ( lat. cloaca ‚abzugskanal ‘ ) ist ein bei vielen lebewesen vorhandener gemeinsamer körperausgang für die verdauungs-, geschlechts- und exkretionsorgane. es handelt sich um einen abschnitt des enddarms, in den die ausführgänge der geschlechtsorgane ( gonodukte ) und die harnleiter münden, deren produkte ( spermien und eizellen ) und exkrete wie die exkremente über den after ab","der begriff cloaca ( von altgriechisch κύτος kýtos, deutsch ‚höhle ‘, ‚höhle ‘, ‚höhle ‘, ‚höhle ‘, ‚höhle ‘, ‚höhle ‘, ‚höhle ‘, ‚höhle ‘, ‚höhle ‘, ‚höhle ‘, ‚höhle ‘, ‚höhle ‘, ‚höhle ‘, ‚höhle ‘, ‚höhle ‘ ) bezeichnet in"
"als perikarditis ( auch herzbeutelentzündung ) bezeichnet man in der medizin eine entzündung des bindegewebigen herzbeutels ( perikard ) aufgrund unterschiedlicher ursachen. häufig findet man begleitend einen perikarderguss, später auch fibrosierungen und verkalkungen, was eine erhebliche beeinträchtigung der herzfunktion zur folge haben kann. fast immer sind auch direkt unterhalb des perikards liegende schichten des herzmuskelgewebes ( myokard ) in","die pericarditis ist eine seltene, chronische, chronische, chronische, chronische, chronische, chronische, chronische, chronische, chronische, chronische, chronische, chronische, chronische, chronische, chronische, chronische, chronische, chronische, chronische, chronische, chronische, chronische, chronische, chronische, chronische, chronische, chronische, chronische, chronische,"
"zooxanthellen sind protisten, die als endosymbionten in einer reihe von lebewesen leben können. bei den zooxanthellen handelt es sich meistens um dinoflagellaten, aber auch chrysomonaden, cryptomonaden oder diatomeen kommen vor. als wirte kommen rhizaria ( kammerlinge alias foraminifera und strahlentierchen alias radiolaria ), steinkorallen ( scleractinia ), viele octocorallia, sonstige blumentiere ( anthoz",zooxanthella ist eine pflanzenart aus der familie der xanthellen ( bacillariophyceae ). sie gehört zur familie der xanthellen ( bacillariophyceae ) und gehört zur familie der xanthellen ( bacillariophyceae ).
"robert vita kohn ( * 5. oktober 1953 ) ist ein us-amerikanischer mathematiker. kohn studierte an der harvard university ( bachelor-abschluss 1974 ), an der university of warwick ( master-abschluss 1975 ) und an der princeton university, wo er 1979 bei frederick almgren promovierte. gleichzeitig war er 1976 operations analyst daniel h. wagner associates und 1979 forscher bei exxon. als post-doc war er als fellow der national science foundation am courant institute of mathematical","louis nirenberg kohn ( * 22. juni 1943 in washington, d.c. ) ist ein us-amerikanischer mathematiker. kohn studierte mathematik an der princeton university mit dem bachelor-abschluss 1974 und wurde 1974 an der princeton university promoviert. er war professor an der princeton university, wo er 1974 bei frederick almgren promoviert wurde. danach war er an der princeton university mit dem master-abschluss 1974 und an der princeton university mit dem master-abschluss 1974 und an der princeton university mit dem master"
"die liste der iso-3166-2-codes für italien enthält die codes für die 20 italienischen regionen sowie 103 provinzen und metropolitanstädte. die codes bestehen aus zwei teilen, die durch einen bindestrich voneinander getrennt sind. der erste teil gibt den landescode gemäß iso 3166-1 ( für italien it ), der zweite den code für die italienischen regionen, provinzen und metropolitanstädte wieder. die aktuellen codes stehen auf der seite der iso unter # is",das iso 3166-1 ( italienisch unico unico unico unico unico unico unico unico unico unico unico unico unico unico unico unico unico unico unico unico unico unico unico unico unico unico unico unico unico unico unico unico unico unico unico unico unico unico unico unico unico unico unico unico unico unico unico unico unico unico unico unico unico unico unico unico unico unico unico
"als allosterischer modulator wird in der biochemie und pharmakologie eine substanz bezeichnet, welche die effekte eines orthosterischen liganden, z. b. eines agonisten oder eines inversen agonisten, an einem zielprotein, in der regel einem rezeptor, verändert ( moduliert ). allosterische modulatoren binden an eine andere ( allosterische ) bindungsstelle als die orthosterische agonistenbindungsstelle. sie führen zu einer konformationsänder","als allosterische modulatoren werden rezeptoren bezeichnet, die in der pharmazeutischen chemie eingesetzt werden. sie werden in der pharmazeutischen chemie verwendet, um die wirkung eines allosterischen ligands zu erhöhen."
"chondroitinsulfat ( auch chondritinsulfat ) ist ein biologisches makromolekül. die von den chondroblasten gebildete substanz ist ein wichtiger bestandteil des knorpelgewebes und trägt zu dessen widerstand gegen kompression bei.chemisch handelt es sich um ein gemisch sulfatierter glykosaminoglykane ( gag ), auch mucopolysaccharide genannt. in den polymerketten wechseln sich die zuckerabkömmlinge n-acetylgalactosamin ( galnac ) und",chondroitinsulfat ist ein arzneistoff aus der gruppe der sulfate.
