reference,system
"the head and anterior trunk region of most actinopterygian fishes is stiffened as, uniquely within vertebrates, the pectoral girdles have a direct and often strong connection through the posttemporal to the posterior region of the skull. members of the mesopelagic fish family stomiidae have their pectoral girdle separated from the skull. this connection is lost in several teleost groups, but the stomiids have an additional evolutionary noveltya flexible connection between the occiput and the first vertebra, where only the","die stabellenschlunde ( mesopelagic girdle ) sind eine spezielle form des schädels, die den kopf vorwiegend mit dem nichtochord bedeckt. sie gehören zu den dornfortsätzen, welche in der schädelhöhle verlaufen. im vergleich zu den übrigen wirbeltieren besitzen die stabellenschlunde einen leichten übergang vom kopf auf die plazenta, so dass der stab auf beiden seiten mehr als einmal ausgebildet werden kann. die stabellenschlunde sind hauptsächlich im rechte hals"
"lethal coalitionary aggression is of significant interest to primatologists and anthropologists given its pervasiveness in human, but not nonhuman, animal societies. chimpanzees ( pan troglodytes ) provide the largest sample of recorded lethal coalitionary aggression in nonhuman primates, and most long-term chimpanzee study sites have recorded coalitionary killing of conspecifics. we report an inferred lethal attack by resident males on a former alpha male chimpanzee","lethal coalitionary aggression ( lca ) ist die bezeichnung für eine methode der artenbekämpfung, bei der schimpansen und andere primatengruppen, wie die schimpansen, das opfer und die soldaten, getötet werden. das gewaltsammgeschehen hat forensisch und psychologisch bedeutende beiträge, für die die bekämpfung durch schimpansen ist jedoch bislang wenig bekannt."
"artificial cells capable of both sensing and sending chemical messages to bacteria have yet to be built. here we show that artificial cells that are able to sense and synthesize quorum signaling molecules can chemically communicate with v. fischeri, v. harveyi, e. coli, and p. aeruginosa. activity was assessed by fluorescence, luminescence, rt-qpcr, and rna-seq. two potential applications for this technology were demonstrated. first, the extent to","die artificial chemical society ist eine gemeinnützige wissenschaftliche fachgesellschaft, die sich mit der erforschung und herstellung von künstlichen zellen beschäftigt. schwerpunkte der gesellschaft sind die forschung zu den eigenschaften von natürlichen zellen und der kommunikation chemischer nachrichten."
"dierences in the behaviour of matter and antimatter have been observed in k and b meson decays, but not yet in any baryon decay. such dierences are associatedwith the non-invariance of fundamental interactions under the combined chargeconjugation and parity transformations, known as cp violation. here, using data from the lhcb experiment at the largehadron collider, we search for cp-violating asymmetries in the decay angle distributions of 0b baryons decaying to","die dierences ( englisch baryon decay ) sind ein phänomen der teilchenphysik, das bei der kollision von quarks und antiquarks auftritt. ein solches teilchen wird als dierence bezeichnet."
"deuterostomes include the group we belong to ( vertebrates ) as well as an array of disparate forms that include echinoderms, hemichordates and more problematic groups such as vetulicolians and vetulocystids. the cambrian fossil record is well-populated with representative examples, but possible intermediates, are controversial and the nature of the original deuterostome remains idealized. here we report millimetric fossils, saccorhytus coronarius nov. gen., nov. sp","deuterostome sind ein taxon ( eine gruppe ) von wirbeltieren, die vor rund 23 millionen jahren in der südlichen volksrepublik china lebten. es handelt sich dabei um relativ kleine, relativ gut erhaltene fossile überreste der gattung deuterostom. die deuterostome zeichnen sich durch eine beinahe unverwechselbare körperform aus. die morphologischen merkmale der deuterostomen folgen nicht den aktuellen evolutionslinien, sondern werden auf die typischen verhaltensweisen ( phylogen"
"quartz is a common phase in high-silica igneous rocks and is resistant to post-eruptive alteration, thus offering a reliable record of magmatic processes in silicic magma systems. here we employ the 75ka toba super-eruption as a case study to show that quartz can resolve late-stage temporal changes in magmatic 18 o values. overall, toba quartz crystals exhibit comparatively high 18 o values, up to 10.2, due to magma residence within, and assimilation","beta- quartz ( abgekürzt f- quartz ) ist ein häufig vorkommendes mineral aus der mineralklasse der „ silikate und germanate “ mit der idealisierten chemischen zusammensetzung toba und ist damit chemisch gesehen ein zirconium-calcium-ethen. beta- quartz kristallisiert im toba-becken, weist eine geringe gesteinsmasse auf und ist resistant zu wandel- und oxidationsprozessen in felischen magmatischen systemen. “ weitergehende studierungen haben ergeben, dass toba-quartz-krist"
"azhdarchid pterosaurs include the largest animals to ever take to the skies with some species exceeding 10 metres in wingspan and 220kg in mass. associated skeletons show that azhdarchids were long-necked, long-jawed predators that combined a wing planform suited for soaring with limb adaptations indicative of quadrupedal terrestrial foraging. the postcranial proportions of the group have been regarded as uniform overall, irrespective of their overall size, notwithstanding suggestions that","die azhdarchiden ( von altgriechisch azh „ hoch “,archid „ teil “ und ardhos „ höhen “ ) sind eine gruppe ursprünglicher pterosauria. sie sind größtenteils ausgestorben. die azhdarchiden lebten in den sedimentgesteinen der oberkreide und vor allem in den unterkreide-paläogebirgen. einige der azhdarchiden waren bewohner der paläotropis und erkannten, dass sie sich an benachbarte tiere angepasst haben. aufgrund ihrer körpergröße"
"earths tectonic plates are generally considered to be driven largely by negative buoyancy associated with subduction of oceanic lithosphere. in this context, mid-ocean ridges ( mors ) are passive plate boundaries whose divergence accommodates flow driven by subduction of oceanic slabs at trenches. we show that over the past 80 million years ( my ), the east pacific rise ( epr ), earths dominant mor, has been characterized by limited ridge-perpendicular migration and persistent","plattentektonische strömungen sind rasche, fluidische strömungen der lithosphäre in plattenbewegungen, die durch plattengrenzen hindurchströmt werden. solche strömungen sind wesentlich an der verdrängung der ozeanischen lithosphäre mit hilfe der plattentektonik begründet. der name plattentektonische strömungen beruht auf der annahme, dass solche strömungen durch die plattengrenzen hindurchströmt werden."
"some blind humans have developed echolocation, as a method of navigation in space. echolocation is a truly active sense because subjects analyze echoes of dedicated, self-generated sounds to assess space around them. using a special virtual space technique, we assess how humans perceive enclosed spaces through echolocation, thereby revealing the interplay between sensory and vocal-motor neural activity while humans perform this task. sighted subjects were trained to detect small changes in virtual-room size analyzing real-time generated","echoortung ist ein begriff aus der akustik. menschen verwenden echoortung, um sensorische informationen für die auditive wahrnehmung von raum zu sammeln. die echoortung bildet damit ein teilgebiet der sensorischen schallwahrnehmung. während der auditiven beobachtung werden die motorischen schallquellen identifiziert, die das gehör, aber nicht die lautstärke hervorrufen."
"date ( da'te ) city in fukushima prefecture has conducted a population-wide individual dose monitoring program after the fukushima daiichi nuclear power plant accident, which provides a unique and comprehensive data set of the individual doses of citizens. the purpose of this paper, the first in the series, is to establish a method for estimating effective doses based on the available ambient dose rate survey data. we thus examined the relationship between the individual external doses and the corresponding ambient doses assessed from airborne surveys. the results show that","der entwurf einer individuellen dosis nach fukushima ist ein in den 1970er jahren entwickeltes konzept, um die strahlenbelastung der bevölkerung japans nach einem nuklearunfall zu quantifizieren. dabei werden einerseits dosen auf der luft abgeschätzt und andererseits können gesundheitsschädigungen der betroffenen bevölkerung vorhergesagt werden. gleichzeitig wird versucht, die strahlenbelastung durch den aufbau neuer anlagen zu verringern. aus den ergebnissen der bevölkerungszählung lassen sich mittel zum"
"6 january, 2017 a huge iceberg, roughly the size of norfolk, looks set to break away from the larsen c ice shelf on the antarctic peninsula. larsen c is more than twice the size of wales. satellite observations from december 2016 show a growing crack in the ice shelf which suggests that an iceberg with an area of up to 5,000 km is likely to calve soon. researchers from the uk-based, led by swansea university, have reported several rapid elong","larsen c ist ein großer eisschild, der sich in der antarktis befindet. er ist ungefähr 64.000 km groß und fließt durch den antarktischen ozean. die larsen c, bestehend aus drei eismischen satelliten, sind für die aufnahme groß. satellitenbeobachtungen im antarktischen eisschild zeigen, dass neben dem eisenberg, der zur kollision des eisschildes mit dem antarktischen eisschild führt, noch mindestens ein flächenmäßig geringeres eisvolumen als"
"late quaternary megafauna extinctions impoverished mammalian diversity worldwide. the causes of these extinctions in australia are most controversial but essential to resolve, because this continent-wide event presaged similar losses that occurred thousands of years later on other continents. here we apply a rigorous metadata analysis and new ensemble-hindcasting approach to 659 australian megafauna fossil ages. when coupled with analysis of several high-resolution climate records, we show that megafaunal extinctions were broadly synchron","die megafauna-eruption ist eine archäologische studie aus dem bereich der paläoanthropologie, die untersucht, welche mechanismen den aussterben der megafauna im verlauf der holozäne und der frühen kaiserzeit zugehörig waren und welche infolge dessen entstanden sind."
nature | news a virus that infects bacteria listens to messages from its relatives when deciding how to attack its hosts. animated healthcare ltd./spl viruses called phages hijack bacteria and use them to produce more copies of themselves. now researchers have found they can also communicate. viruses sense chemical signals left behind by their forebears so they can decide whether to kill or just to infect their hosts. the discovery in viruses that attack bacillus bacteria marks the first time that any type of viral communication system has,"der begriff virale kommunikation bezeichnet die interaktion zwischen viren oder bakterien. im gegensatz zu einer „ normalen “ kommunikation zwischen bakterien und viren „ kommuniziert “ der mensch mit den entsprechenden viren, nicht erwünscht oder unmöglich ist eine virale kommunikation mit diesen anderen viren."
"objectives to carry out a further survey of archived appendix samples to understand better the differences between existing estimates of the prevalence of subclinical infection with prions after the bovine spongiform encephalopathy epizootic and to see whether a broader birth cohort was affected, and to understand better the implications for the management of blood and blood products and for the handling of surgical instruments. design irreversibly unlinked and anonymised large scale survey of archived appendix samples. setting archived appendix samples","die creutzfeldt-jakob-krankheit ist eine erkrankung, die der creutzfeldt-jakob-familie nahekommt. sie ist eine autosomal-rezessiv vererbte krankheit, die vor allem in den industrieländern ab dem 20. jahrhundert eine epidemie war. die erkrankung wurde erstmals 1941 in großbritannien beschrieben."
"the caspian tiger ( panthera tigris virgata ) flourished in central asian riverine forest systems in a range disjunct from that of other tigers, but was driven to extinction in 1970 prior to a modern molecular evaluation. for over a century naturalists puzzled over the taxonomic validity, placement, and biogeographic origin of this enigmatic animal. using ancient-dna ( adna ) methodology, we generated composite mtdna haplotypes from twenty wild caspian tigers from",der asiatische tiger ( panthera tigris virgata ) ist eine gattung der tigerartigen ( amur tigers ). er ist der einzige heute noch lebende vertreter der gattung panthera und kommt in zentral- und südostasien sowie in der östlichen türkei vor.
"by theyre back. scimitar-horned oryx have been reintroduced to the wild after a two-decade absence and are flourishing in their old stomping grounds. the desert antelopes were once widespread across northern africa, but were in their natural habitat in the 1990s. since then, the species has been kept alive in captivity in the united arab emirates, the us, europe and australia. several hundred have also been reintroduced to fenced areas in northern",der scimitar-hornete-oryx ( oryx pomati ) ist eine der beiden arten der oryxverwandten in der wandernden wüste ( ghana ). er gehört zu den gefährdeten arten.
"the isotropic gamma-ray background arises from the contribution of unresolved sources, including members of confirmed source classes and proposed gamma-ray emitters such as the radiation induced by dark matter annihilation and decay. clues about the properties of the contributing sources are imprinted in the anisotropy characteristics of the gamma-ray background. we use 81months of pass 7 reprocessed data from the fermi large area telescope to perform a measurement of the anisotropy angular power spectrum of the gamma",die astronomisch-nassischen gammastrahlung ( englisch isotropic gamma-ray background ) ist ein physikalisches experiment zur messung der durchlässigkeit des gammastrahlenhintergrunds. das experiment wird seit januar 2019 von der american physical society und dem international council for astrophysics ( aps ) in bethesda ( maryland ) durchgeführt.
"reconstructions of the vegetation of europe during the last glacial maximum ( lgm ) are an enigma. pollen-based analyses have suggested that europe was largely covered by steppe and tundra, and forests persisted only in small refugia. climate-vegetation model simulations on the other hand have consistently suggested that broad areas of europe would have been suitable for forest, even in the depths of the last glaciation. here we reconcile models with data by demonstrating that the highly mobile groups of hun","als rekonstruktion der vegetation europas während der letzten kaltzeit ( englisch : reconstructions of the vegetation of europe during the last glacial maximum, lgm ) wird ein interdisziplinäres fachgebiet der paläoklimatologie bezeichnet, das sich mit der frage beschäftigt, wie die durch die menschen verursachten veränderungen in der klimazone nach der letzten kaltzeit zusammen mit der durch das klimasystem verursachten veränderung europas gekommen ist."
"phenotypic convergence between distantly related taxa often mirrors adaptation to similar selective pressures and may be driven by genetic convergence. the giant panda ( ailuropoda melanoleuca ) and red panda ( ailurus fulgens ) belong to different families in the order carnivora, but both have evolved a specialized bamboo diet and adaptive pseudothumb, representing a classic model of convergent evolution. however, the genetic bases of these morphological and physiological convergences remain","als genetische konvergenz bezeichnet man in der genetik die anpassung eines gens an die evolution seiner vorfahren, die durch genetische analysen gewonnen wird."
"new skeletal elements of the recently described endemic giant anseriform garganornis ballmanni meijer, 2014 are presented, coming from the type-area of the gargano and from scontrone, southern and central italy, respectively. the new remains represent the first bird remains found at scontrone so far, and another shared element between these two localities, both part of the apulia-abruzzi palaeobioprovince. the presence of a very reduced carpometacarpus confirms its flightlessness",die kleinschnabel-vögel ( anseriformes ballmanni ) sind eine vogelart aus der gruppe der anseriformes. sie leben nur in den küstenregionen der südhalbkugel und teilen der ionischen inseln.
"weekly / january 13, 2017 / 66 ; 33 lei chen, phd views equals page views plus pdf downloads on august 25, 2016, the washoe county health district in reno, nevada, was notified of a patient at an acute care hospital with carbapenem-resistant enterobacteriaceae ( cre ) that was resistant to all available antimicrobial drugs. the specific cre, klebsiella pneumoniae, was isolated from a wound specimen collected on august 19,","die klebsiella pneumoniae isolierte patientin des washoe county health district in reno, nevada, ist eine patientin aus der gruppe der isolierbaren enterobakterien, die resistenz zu zahlreichen antimykotika besitzt."
"a controversial plan for a road tunnel past stonehenge has been finalised by the government. campaigners claim the 1.8-mile ( 2.9 km ) dual-carriageway tunnel will cause `` irreparable damage '' to the landscape. however, transport secretary chris grayling said the plan will `` transform '' the a303, `` cutting congestion and improving journey times ''. a to get the views of drivers and residents will run until 5 march. the busy a303 currently passes within a few hundred metres of the ancient monument","der a303 tunnel ist ein 2,5 kilometer langer autobahntunnel zwischen den städten a303 und stonehenge in england. gebaut wurde der tunnel vom englischen staatspräsidenten stonehenge alliance, um die qualität der autobahnen zu verbessern. der plan wurde von der britischen regierung verabschiedet, jedoch von der umweltschutzabteilung nicht akzeptiert."
"establishing the age of the moon is critical to understanding solar system evolution and the formation of rocky planets, including earth. however, despite its importance, the age of the moon has never been accurately determined. we present uranium-lead dating of apollo 14 zircon fragments that yield highly precise, concordant ages, demonstrating that they are robust against postcrystallization isotopic disturbances. hafnium isotopic analyses of the same fragments show extremely low initial 176 hf/ 177 hf ratios correct","unter dem begriff mondzeit wird in der astronomie die zeitspanne der entstehung des mondes und des sonnensystems verstanden, die nach der geburt des sonnensystems beträgt, also etwa von 4,35 milliarden jahren bis zur entstehung der erde."
"japanese scientists believe they have established the identity of a `` missing element '' within the earth's core. they have been searching for the element for decades, believing it makes up a significant proportion of our planet's centre, after iron and nickel. now by recreating the high temperatures and pressures found in the deep interior, experiments suggest the most likely candidate is silicon. the discovery could help us to better understand how our world formed. lead researcher eiji ohtani from tohoku university told bbc news : ``","der silicium-kern ist ein hypothetisches chemisches element, das im inneren von erdähnlichen planeten vorkommt. die existenz dieses elementes ist umstritten, da es nicht direkt nachgewiesen werden konnte, was sich im seismischen kern der erde tut."
"a gibbon living in the tropical forests of south west china is a new species of primate, scientists have concluded. the animal has been studied for some time, but new research confirms it is different from all other gibbons. it has been named the skywalker hoolock gibbon - partly because the chinese characters of its scientific name mean `` heaven's movement '' but also because the scientists are fans of star wars. the study is published in the. dr sam turvey, from the zoological society of","der skywalker-zwergibbon ( chondrocygna viduata ) ist eine art der primaten, die in den tropischen regenwäldern südostasiens lebt. er ist eine neuart, die schon seit längerem als ausgestorben ist, aber auf dem erde nicht mehr nachgewiesen werden konnte."
"alcohol intake associates with overeating in humans. this overeating is a clinical concern, but its causes are puzzling, because alcohol ( ethanol ) is a calorie-dense nutrient, and calorie intake usually suppresses brain appetite signals. the biological factors necessary for ethanol-induced overeating remain unclear, and societal causes have been proposed. here we show that core elements of the brains feeding circuitsthe hypothalamic agrp neurons that are normally activated by starva","mit dem begriff impulsvergiftung bezeichnet man eine verhaltensmuster, die durch schnelles und unbewusstes ergreifen ausgelöst wird. sie tritt häufig im zusammenhang mit fettstoffwechselstörungen auf."
"sea surface temperature ( sst ) records are subject to potential biases due to changing instrumentation and measurement practices. significant differences exist between commonly used composite sst reconstructions from the national oceanic and atmospheric administrations extended reconstruction sea surface temperature ( ersst ), the hadley centre sst data set ( hadsst3 ), and the japanese meteorological agencys centennial observation-based estimates of ssts ( cobe-sst ) from 2003 to the present. the update from ersst version","die meeresoberflächentemperatur ( engl. sea surface temperature, sst ) ist eine temperaturbezogene messgröße der atmosphäre und der meere, die auf satelliten-basierten messgeräten wie pkw oder hubschraubern beruht."
"by google deepminds go-playing ai has done it again. after beating top player lee sedol at the ancient chinese game in 2016, the has been secretly taking on more of the worlds best players and beating them. for the last few days, an unknown player called master has been thrashing players on an online go platform called tygem. master beat the world number one player ke jie twice, and won 50 out of 51 games that it played, drawing the one it didnt win outright due to an internet connection time out","google deepminds ist ein unternehmen, das sich mit entwicklung und nutzung von künstlicher intelligenz ( ki ) beschäftigt. es hat seinen sitz in kalifornien, das unternehmen google deepminds betreibt."
"penitentes, or nieves penitentes ( for `` -shaped snows '' ), are snow formations found at high altitudes. they take the form of elongated, thin blades of hardened snow or ice, closely spaced and pointing towards the general direction of the sun. the name comes from the resemblance of a field of penitentes to a crowd of kneeling people doing. the formation evokes the tall, pointed habits and hoods worn by brothers of religious order","nieves penitentes ( span. für „ schneeträger “ ) sind snowformen in hochgebirgen der tropen und subtropen, die in vielen regionen argentiniens zu finden sind."
"online qupdated april 2017 a : oral polio vaccine ( opv ) contains an attenuated ( weakened ) vaccine-virus, activating an immune response in the body. when a child is immunized with opv, the weakened vaccine-virus replicates in the intestine for a limited period, thereby developing immunity by building up antibodies. during this time, the vaccine-virus is also excreted. in areas of inadequate sanitation, this excreted vaccine","ein impfstoffstrangvirus ( opv ) ist ein virus, das über ein einzel ( - ) -strang-virus ( zum beispiel das ) eine infektion mit einem anderen ( - ) -strangvirus ( zum beispiel das wild-polliovirus ) auslöst."
"ride-sharing services are transforming urban mobility by providing timely and convenient transportation to anybody, anywhere, and anytime. these services present enormous potential for positive societal impacts with respect to pollution, energy consumption, congestion, etc. current mathematical models, however, do not fully address the potential of ride-sharing. recently, a largescale study highlighted some of the benefits of car pooling but was limited to static routes with two riders per vehicle ( optimally ) or three (","ride-sharing ( engl. für fahrspurwiedergabe ) ist ein verfahren für mehrzweckfahrzeuge, das die nutzung von straßenverkehrsmitteln ( z. b. autobahnen, pkw, motorräder ) in der einheitsgebundenen verkehrsmittelwirtschaft ( verkehrsmittel ) ermöglicht. mit diesem verfahren wird straßenverkehr möglichst wenig verbraucht oder gar nicht von verkehrsmitteln behindert."
"below are updates regarding the anomaly that occurred in preparation for the amos-6 mission : january 2, 2017, 9:00am est over the past four months, officials at the federal aviation administration ( faa ), the u.s. air force ( usaf ), the national aeronautics and space administration ( nasa ), the national transportation safety board ( ntsb ), along with several industry experts, have collaborated with spacex on a rigorous investigation to determine the cause of the anomaly that occurred september 1 at space launch complex","amos-6 war ein us-amerikanischer satellit, der am 2. januar 2017 im rahmen der amos-satellitenmission cape canaveral mit einer us-rakete gestartet wurde. die mission war für eine massenübertragung mit normalem helium geplant, wurde aber aufgrund eines abfalls des japanischen rüstungskonzerns spacex erheblich verlängert. erst die erstbeobachtung fand am 2. januar 2017 statt."
"speciation results from the progressive accumulation of mutations that decrease the probability of mating between parental populations or reduce the fitness of hybridsthe so-called species barriers. the speciation genomic literature, however, is mainly a collection of case studies, each with its own approach and specificities, such that a global view of the gradual process of evolution from one to two species is currently lacking. of primary importance is the prevalence of gene flow between diverging entities, which is central in most species concepts and has been widely","die speciation oder speziation ( lat. speciare „ ausfizieren “, „ erzeugen “ ) ist ein relativ neues forschungsgebiet in der biologie. es befasst sich mit dem austausch von genen, die nötig sind, um genetisch miteinander zu verwandt zu treiben, und hat seinen ursprung in der phänomenologie, einem teilgebiet der theoretischen biologie. im gegensatz zur speziation fokussiert sie die schrittweise ansammlung und auswertung von genen, die nötig sind"
"ash trees ( genus fraxinus, family oleaceae ) are widespread throughout the northern hemisphere, but are being devastated in europe by the fungus hymenoscyphus fraxineus, causing ash dieback, and in north america by the herbivorous beetle agrilus planipennis1,2. here we sequence the genome of a low-heterozygosity fraxinus excelsior tree from gloucestershire, uk, annotating 38,852 protein-coding gene","der englische begriff ash dieback bezeichnet eine nichtcodierende abfolge menschlicher dna-sequenzen, die sich ab ende des 18. jahrhunderts in dreißig ländern herausgebildet hat. sie wird dazu benutzt, wenn es wiederholt krankheiten gibt, die auftreten, und umgekehrt. die abfolge der krankheitsbilder wird als ash-sequenz bezeichnet."
"research on the human microbiome, the microbiota that live in, on, and around the human person, has revolutionized our understanding of the complex interactions between microbial life and human health and disease. the microbiome may also provide a valuable tool in forensic death investigations by helping to reveal the postmortem interval ( pmi ) of a decedent that is discovered after an unknown amount of time since death. current methods of estimating pmi for cadavers discovered in uncontrolled, unstudied environments have substantial limitations","microbiome ist ein begriff aus der mikrobiologie und bezeichnet „ die mikroorganismen, die in, auf und um den menschen leben “. der begriff leitet sich von mikroorganismen ab, die leben im mikrobiom enthalten sind, und bezeichnet eine gruppe von mikroorganismen, die für den menschen von lebenswichtiger bedeutung sind."
"in late december 2015, widespread media interest revolved around forecasts that the surface air temperature at the north pole would rise above freezing. although there has been significant interest in the enhanced warming that is occurring at high northern latitudes, a process known as arctic amplification, remarkably little is known about these midwinter warming events at the pole including their frequency, duration and magnitude as well as the environmental conditions responsible for their occurrence. here we use buoy and radiosonde data along with operational","das kaltluftereignis in der arktis ist ein wetterereignis, das sich im arktischen ozean ereignet. es ist nach dem us-amerikanischen wetterforscher und meteorologen kenneth lewis benannt. „ kaltluftereignis “ ist ein oberbegriff für die langandauernden, andauernden veränderungen der erdatmosphäre im gebiet der kaltluftereignisse an der nordpolküste nordamerikas. sie ist zu unterscheiden von der kaltluftereignisserie im mittelmeerraum"
"the star kic8462852 ( tabbys star ) has shown anomalous drops in light flux. we perform a statistical analysis of the more numerous smaller dimming events by using methods found useful for avalanches in ferromagnetism and plastic flow. scaling exponents for avalanche statistics and temporal profiles of the flux during the dimming events are close to mean field predictions. scaling collapses suggest that this star may be near a nonequilibrium critical point. the large events are interpreted as avalanches marked by modified dynamics,","abbys star ( tabbys-stern ) ist ein stern im sternbild stier, der etwas über 90 lichtjahre von der sonne entfernt ist. bei seiner entdeckung war abbys star der erste stern, der einen stern umkreist. abbys star ist ein veränderlicher stern vom typ delta-ii mit einer periode von 2 jahren. aufgrund seiner helligkeit fluktuiert seine helligkeit innerhalb des entfernungsbereichs von etwa 0,000 kelvin. abbys star ist ein mitglied"
"an important debate centres around the nature of prosociality in nonhuman primates. chimpanzees help other individuals in some experimental settings, yet they do not readily share food. one solution to this paradox is that they are motivated to help others provided there are no competing interests. however, benefits to recipients could arise as by-products of testing. here we report two studies that separate by-product from intended helping in chimpanzees using a go/no-go paradigm. actors in one group could help a recipient by releasing","als prosozialität bezeichnet man das phänomen, dass menschen gezielt den interessen von anderen dienen, also in anspruch nehmen, um ihren selbstwert zu steigern. es handelt sich dabei um einen spezialfall sozialverhaltens. das gegenteil von prosozialität ist hetzverhalten."
"during the reawaking of a volcano, magmas migrating through the shallow crust have to pass through hydrothermal fluids and rocks. the resulting magmahydrothermal interactions are still poorly understood, which impairs the ability to interpret volcano monitoring signals and perform hazard assessments. here we use the results of physical and volatile saturation models to demonstrate that magmatic volatiles released by decompressing magmas at a critical degassing pressure ( cdp ) can drive volcanic unrest towards a critical state. we","der magmakarussell-effekt, auch magmareflexion, magmageschwür oder vulkanischer auftrieb genannt, bezeichnet die aufspaltung von magma aus tiefer gesteinsschichten während einer vulkanischen ausbrüche. er wird durch die magmatischen flüssen, die durch die schwere gesteinsschichten hindurchfließen, verursacht. der effekt ist umso stärker, je ausgeprägter die magma ist."
"the spectrum of the hydrogen atom has played a central part in fundamental physics over the past 200 years. historical examples of its importance include the wavelength measurements of absorption lines in the solar spectrum by fraunhofer, the identification of transition lines by balmer, lyman and others, the empirical description of allowed wavelengths by rydberg, the quantum model of bohr, the capability of quantum electrodynamics to precisely predict transition frequencies, and modern measurements of the 1s2s transition","antimaterie ist materie, die aus antimaterie besteht. antimaterie ist teil der antiteilchen materie."
"to the naked eye, ancient rocks may look completely inhospitable, but in reality, they can sustain an entire ecosystem of microbial communities in their fracture waters isolated from sunlight for millions, if not billions, of years. new scientific findings discovered the essential energy source to sustain the life kilometres below earths surface with implications for life not only on our planet but also on mars. most life lives on sunlight, but these deep subsurface microbes seem to live on the limited energy they can only get inside","für die milliarde jahre alten gesteine ( englisch ancient rocks ) gibt es eine postulierte lebensdauer von milliarden jahren, die dem für milliarden jahre alten gestein gerechnet wird. milliarden jahre alten gesteine sind ungewöhnlich tief und müssen weitgehend mit dem sonnenlicht von der erde verdrängt werden, damit sich eine energiequelle finden lässt. neuere forschungsergebnisse deuten jedoch darauf hin, dass sie vor allem für die stabilisierung des erdmantels und für die fortpflanzung"
"background and objectives : kangaroo mother care ( kmc ) is a multifaceted intervention for preterm and low birth weight infants and their parents. short- and mid-term benefits of kmc on survival, neurodevelopment, breastfeeding, and the quality of motherinfant bonding were documented in a randomized controlled trial ( rct ) conducted in colombia from 1993 to 1996. the aim of the present study was to evaluate the persistence of these results in young adulthood. methods : from 2012 to 2014, a total of 494","kangaroo mother care ( kmc ) ist eine spanische studie aus dem jahr 1996, die das sozialleben sowie die gesundheit von vorgeburtlich schwangeren infants und ihren eltern in einem rahmen der interventionellen geburtshilfe durchführte. die studien trugen einen erheblichen beitrag zum erhalt der gesundheit von vorgeburtlich schwangeren infants in den usa und kanada."
"we report the first occurrence of an icosahedral quasicrystal with composition al 62.0 cu 31.2 fe 6.8, outside the measured equilibrium stability field at standard pressure of the previously reported al-cu-fe quasicrystal ( al x cu y fe z, with x between 61 and 64, y between 24 and 26, z between 12 and 13 % ). the new icosahedral mineral formed naturally and was discovered in the khatyrka meteorite, a recently described cv3 carbonaceous chondrite that experienced shock","decagonit ist ein sehr selten vorkommendes mineral aus der mineralklasse der „ carbonate und nitrate “ mit der chemischen zusammensetzung al ( ni ) 2 [ co, ni ) 3 ] und damit chemisch gesehen ein wasserstoff-kohlenstoff-silikat. da diese kristalle oftmals recht regelmäßig kristallisieren, werden sie auch als quasikristalle bezeichnet. das merkmal von decagonit ist die anisotropie des kristallgitters, d. h. die anisotropie der kubisch-flächenzentrierten kristalle."
"antibiotic resistance is ancient and widespread in environmental bacteria. these are therefore reservoirs of resistance elements and reflective of the natural history of antibiotics and resistance. in a previous study, we discovered that multi-drug resistance is common in bacteria isolated from lechuguilla cave, an underground ecosystem that has been isolated from the surface for over 4 myr. here we use whole-genome sequencing, functional genomics and biochemical assays to reveal the intrinsic resistome of paenibacillus sp","unter antibiotikaresistenz versteht man die eigenschaft von antibiotika, ihre resistenz gegenüber einem breiten spektrum von erregern zu verringern. antibiotikaproduzierte bakterien besitzen eine resistenz gegenüber die wirkung von pilzen. die resistenz gegen antibiotikaproduzierte bakterien, meist streptomyceten, wird als antibiotikum bezeichnet. als antibiotikum eingesetztes material, das eine resistenz ausfüllt, wird auch das sogenannte antibiotikum bezeichnet. die entwicklung von antibiotikaresistenzen ist ein teil der evolution der bakterien."
"there are three common methods for calculating the lift generated by a flying animal based on the measured airflow in the wake. however, these methods might not be accurate according to computational and robot-based studies of flapping wings. here we test this hypothesis for the first time for a slowly flying pacific parrotlet in still air using stereo particle image velocimetry recorded at 1000 hz. the bird was trained to fly between two perches through a laser sheet wearing laser safety goggles. we found that the wingtip vor","der mittelgewichtseffekt, auch „ mid-downstroke “ ( engl. für „ mitte des abgrunds “ ), beschreibt die fähigkeit eines organismus, trotz andauernder flugzeit über eine konstante distanz hinweg zu fliegen, wenn die gewichtskraft auf ihn einwirkt."
"for social species such as primates, the recognition of conspecifics is crucial for their survival. as demonstrated by the face inversion effect, humans are experts in recognizing faces and unlike objects, recognize their identity by processing it configurally. the human face, with its distinct features such as eye-whites, eyebrows, red lips and cheeks signals emotions, intentions, health and sexual attraction and, as we will show here, shares important features with the primate behind. chimpanze","als face-inversions-effekt ( engl. „ face inversion effect “ ) wird in der evolutionsbiologie ein phänomen bezeichnet, das dazu führt, dass lebewesen genetisch abgegrenzt werden können, weil ihre körperteile sich im laufe der evolution nicht verändert haben. er ist an der erforschung des einflusses der sogenannten face-inversions-reaktion ( „ face-inversion “ ) beteiligt. die face-inversions-reaktion beschreibt ein phänomen, das mit"
