reference,system
"some blind humans have developed echolocation, as a method of navigation in space. echolocation is a truly active sense because subjects analyze echoes of dedicated, self-generated sounds to assess space around them. using a special virtual space technique, we assess how humans perceive enclosed spaces through echolocation, thereby revealing the interplay between sensory and vocal-motor neural activity while humans perform this task. sighted subjects were trained to detect small changes in virtual-room size analyzing real-time generated",echoortung ist die bestimmung der räumlichen ausdehnung von lautäußerungen. sie ist ein teilgebiet der auditiven wahrnehmung und der motorischen wahrnehmung. die echoortung beschäftigt sich mit der auswertung von wahrnehmbaren geräuschen. im gegensatz zur passiven echoortung fokussiert sich die echoortung auf die motorische aktivität des menschen. echoortung wird oftmals als gegenbegriff zur echoortung beschrieben.
"date ( da'te ) city in fukushima prefecture has conducted a population-wide individual dose monitoring program after the fukushima daiichi nuclear power plant accident, which provides a unique and comprehensive data set of the individual doses of citizens. the purpose of this paper, the first in the series, is to establish a method for estimating effective doses based on the available ambient dose rate survey data. we thus examined the relationship between the individual external doses and the corresponding ambient doses assessed from airborne surveys. the results show that",die bevölkerungsdosis umfasst die dosisflüssen der bevölkerung einer stadt während der zeit des strahlungsausbruchs ( fukushima ). diese bevölkerungsdosis wird zurzeit aufbewahrt.
"6 january, 2017 a huge iceberg, roughly the size of norfolk, looks set to break away from the larsen c ice shelf on the antarctic peninsula. larsen c is more than twice the size of wales. satellite observations from december 2016 show a growing crack in the ice shelf which suggests that an iceberg with an area of up to 5,000 km is likely to calve soon. researchers from the uk-based, led by swansea university, have reported several rapid elong","larsen c ist ein riesiger eisberg, der sich über eine ganze landmasse erstreckt. er befindet sich auf der antarktis und wird von den britischen science and technology facilities ( bas ) betrieben."
"late quaternary megafauna extinctions impoverished mammalian diversity worldwide. the causes of these extinctions in australia are most controversial but essential to resolve, because this continent-wide event presaged similar losses that occurred thousands of years later on other continents. here we apply a rigorous metadata analysis and new ensemble-hindcasting approach to 659 australian megafauna fossil ages. when coupled with analysis of several high-resolution climate records, we show that megafaunal extinctions were broadly synchron",die megafauna-aussterbe in australien ist die größte megafauna-aussterbe der letzten millionen jahre. die megafauna-aussterbe begann vor etwa 56.000 jahren und endete vor etwa 80.000 jahren. die ursachen für diese aussterbe sind bis heute unbekannt.
nature | news a virus that infects bacteria listens to messages from its relatives when deciding how to attack its hosts. animated healthcare ltd./spl viruses called phages hijack bacteria and use them to produce more copies of themselves. now researchers have found they can also communicate. viruses sense chemical signals left behind by their forebears so they can decide whether to kill or just to infect their hosts. the discovery in viruses that attack bacillus bacteria marks the first time that any type of viral communication system has,"die phage oder das phage ( von lateinisch phage, „ phagen “, „ schlüss “, „ erreger “ ) nennt man ein bakterienspezifisches protein, das im gegensatz zu den phagen nicht in der lage ist, sich in seinem genom zu vermehren, sondern ausschließlich eigene chemische substanzen als kommunikationspartner einzusetzen."
"objectives to carry out a further survey of archived appendix samples to understand better the differences between existing estimates of the prevalence of subclinical infection with prions after the bovine spongiform encephalopathy epizootic and to see whether a broader birth cohort was affected, and to understand better the implications for the management of blood and blood products and for the handling of surgical instruments. design irreversibly unlinked and anonymised large scale survey of archived appendix samples. setting archived appendix samples","die auditorium-taylor-studie ist eine untersuchungsmethode der humangenetik, bei der infektionen mit einem rüsselförmigen wachstumsfaktor und damit verbundenen fehlbildungen untersucht werden."
"the caspian tiger ( panthera tigris virgata ) flourished in central asian riverine forest systems in a range disjunct from that of other tigers, but was driven to extinction in 1970 prior to a modern molecular evaluation. for over a century naturalists puzzled over the taxonomic validity, placement, and biogeographic origin of this enigmatic animal. using ancient-dna ( adna ) methodology, we generated composite mtdna haplotypes from twenty wild caspian tigers from","der kaspische tiger ( panthera tigris virgata ) ist eine art der endemischen tigerarten, die im zentralasiatischen flusssystem endemisch ist. zusammen mit dem eurasischen tiger bildet er die unterart der isthmushschuhs."
"by theyre back. scimitar-horned oryx have been reintroduced to the wild after a two-decade absence and are flourishing in their old stomping grounds. the desert antelopes were once widespread across northern africa, but were in their natural habitat in the 1990s. since then, the species has been kept alive in captivity in the united arab emirates, the us, europe and australia. several hundred have also been reintroduced to fenced areas in northern","die scimitar-horned oryx ( scimitar-horned oryx ) ist eine afrikanische raubtierart aus der gattung der antelopes ( antelopetidae ). sie ist in ihrer ursprünglichen heimat weit verbreitet, nachdem sie in den 1960er jahren wiederentdeckt und ausgestorben war. es gibt berichte über deren entwicklung."
"the isotropic gamma-ray background arises from the contribution of unresolved sources, including members of confirmed source classes and proposed gamma-ray emitters such as the radiation induced by dark matter annihilation and decay. clues about the properties of the contributing sources are imprinted in the anisotropy characteristics of the gamma-ray background. we use 81months of pass 7 reprocessed data from the fermi large area telescope to perform a measurement of the anisotropy angular power spectrum of the gamma","die ionotropes gamma-hintergrund-sortie ( aps ) ist eine internationale forschungsgruppe, die sich mit der erforschung des gamma-hintergrunds beschäftigt. aps ist die weltweit größte forschungsorganisation für astrophysik. die arbeit wird von der american physical society und der european astronomical society betrieben."
"reconstructions of the vegetation of europe during the last glacial maximum ( lgm ) are an enigma. pollen-based analyses have suggested that europe was largely covered by steppe and tundra, and forests persisted only in small refugia. climate-vegetation model simulations on the other hand have consistently suggested that broad areas of europe would have been suitable for forest, even in the depths of the last glaciation. here we reconcile models with data by demonstrating that the highly mobile groups of hun","die rekonstruktion der vegetation europes während der letzten kaltzeit ( lgm ) ist eine forschungsrichtung der paläoklimatologie und biogeographie. sie befasst sich mit der rekonstruktion der vegetation europas während der letzten kaltzeit, also des äußersten holozäns."
"phenotypic convergence between distantly related taxa often mirrors adaptation to similar selective pressures and may be driven by genetic convergence. the giant panda ( ailuropoda melanoleuca ) and red panda ( ailurus fulgens ) belong to different families in the order carnivora, but both have evolved a specialized bamboo diet and adaptive pseudothumb, representing a classic model of convergent evolution. however, the genetic bases of these morphological and physiological convergences remain","die riesen-panda-familie ist eine südafrikanische familie der bislang fünfzig bekannten panda-arten ( ailuropoda melanoleuca, roter panda, ailurus fulgens ). die namensgebende familie wurde von den wissenschaftlern der carnivora carnivora entwickelt und nach ihnen benannt."
"new skeletal elements of the recently described endemic giant anseriform garganornis ballmanni meijer, 2014 are presented, coming from the type-area of the gargano and from scontrone, southern and central italy, respectively. the new remains represent the first bird remains found at scontrone so far, and another shared element between these two localities, both part of the apulia-abruzzi palaeobioprovince. the presence of a very reduced carpometacarpus confirms its flightlessness",die garganornis ist eine langgestreckte kaninchenart aus der gruppe der anseriformes. die art entstand in der mittleren kreidezeit vor etwa 941 bis 370 millionen jahren. sie ist damit die bislang größte bekannte art dieser gattung.
"weekly / january 13, 2017 / 66 ; 33 lei chen, phd views equals page views plus pdf downloads on august 25, 2016, the washoe county health district in reno, nevada, was notified of a patient at an acute care hospital with carbapenem-resistant enterobacteriaceae ( cre ) that was resistant to all available antimicrobial drugs. the specific cre, klebsiella pneumoniae, was isolated from a wound specimen collected on august 19,","bei der bakteriellen enterobacteriaceae-infektion handelt es sich um eine infektiöse erkrankung des kopfes, die 2016 in den vereinigten staaten isoliert wurde. das bakterium, das die erreger der infektion war, wurde erst im august 2016 in die liste der infektionen des kopfes eingeordnet. die infektion wurde spezifisch durch die bakterien klebsiella pneumoniae, klebsiella poxicialis, klebsiella pneumoniae und tigecyclin verursacht. benan"
"a controversial plan for a road tunnel past stonehenge has been finalised by the government. campaigners claim the 1.8-mile ( 2.9 km ) dual-carriageway tunnel will cause `` irreparable damage '' to the landscape. however, transport secretary chris grayling said the plan will `` transform '' the a303, `` cutting congestion and improving journey times ''. a to get the views of drivers and residents will run until 5 march. the busy a303 currently passes within a few hundred metres of the ancient monument","der a303 short carriageway tunnel ist ein britischer tunnel unter der straße a303, der in den 1990er jahren geplant wurde. als teil des umfangreichen europastraßennetzes soll der tunnel die geschichte von stonehenge, dem zweitgrößten gedenkstätte weltweit, betreffen. seine länge soll 1,8 meilen ( 1,8 km ) erreichen. die strecke ist rund 10,9 km lang. der plan wurde im jahr 2015 von dem britischen national trust und der stonehenge alliance ausgefertigt"
"establishing the age of the moon is critical to understanding solar system evolution and the formation of rocky planets, including earth. however, despite its importance, the age of the moon has never been accurately determined. we present uranium-lead dating of apollo 14 zircon fragments that yield highly precise, concordant ages, demonstrating that they are robust against postcrystallization isotopic disturbances. hafnium isotopic analyses of the same fragments show extremely low initial 176 hf/ 177 hf ratios correct","die erforschung der entstehung des mondes, auch mondformation, hat einen hohen stellenwert in der wissenschaftsgeschichte und der geologie. in der geschichte der planeten und monde im sonnensystem hat die erforschung der mondformation von vier bis fünf millionen jahren eine bedeutende stellung eingenommen. die frühe entwicklung des mondes begann vor ca. 5 milliarden jahren und endete vor etwa 70 millionen jahren. nach der geburt des sonnensystems begann die genaue erforschung der mondformation"
"japanese scientists believe they have established the identity of a `` missing element '' within the earth's core. they have been searching for the element for decades, believing it makes up a significant proportion of our planet's centre, after iron and nickel. now by recreating the high temperatures and pressures found in the deep interior, experiments suggest the most likely candidate is silicon. the discovery could help us to better understand how our world formed. lead researcher eiji ohtani from tohoku university told bbc news : ``","silicium ist ein hypothetisches chemisches element, das nur im inneren der erde natürlich vorkommt. es hat die chemische formel eisen-nickel-silicium und besteht aus oxiden des eisens und nickels. mit 4 % ist es das schwerste element und nur 5 % das schwerste, nach anderen quellen in der erde fehlende element. vor ca. 4,5 milliarden jahren trennte man das silicium der erde von den steinkernen. die seismische welle im seismischen kern um die"
"a gibbon living in the tropical forests of south west china is a new species of primate, scientists have concluded. the animal has been studied for some time, but new research confirms it is different from all other gibbons. it has been named the skywalker hoolock gibbon - partly because the chinese characters of its scientific name mean `` heaven's movement '' but also because the scientists are fans of star wars. the study is published in the. dr sam turvey, from the zoological society of","der gibbon oder wollkauf ( hoolock gibbon ) ist ein primat aus der gattung der gibbons. er ist im tropischen südostasien beheimatet und ist unter verschiedenen namen bekannt, wie z. b. der name himmelsmikroskop-gibbon oder heaven ’ s movement."
"alcohol intake associates with overeating in humans. this overeating is a clinical concern, but its causes are puzzling, because alcohol ( ethanol ) is a calorie-dense nutrient, and calorie intake usually suppresses brain appetite signals. the biological factors necessary for ethanol-induced overeating remain unclear, and societal causes have been proposed. here we show that core elements of the brains feeding circuitsthe hypothalamic agrp neurons that are normally activated by starva","appetitistimulierende signale ( engl. appetite stimulating signals, agrp ) sind signale des gesunden gehirns, die dazu dienen, das hungergefühl zu erhöhen, ohne dass bewusstseinsveränderungen vorliegen. sie werden in der medizin, insbesondere in der psychologie, verwendet, um das wachstum von magersucht zu erklären und zu unterdrücken. typischerweise werden diese signale in verbindung mit körperlichen symptomen wie übergewicht und nahrungsaufnahme gedeutet. ungewollte"
"sea surface temperature ( sst ) records are subject to potential biases due to changing instrumentation and measurement practices. significant differences exist between commonly used composite sst reconstructions from the national oceanic and atmospheric administrations extended reconstruction sea surface temperature ( ersst ), the hadley centre sst data set ( hadsst3 ), and the japanese meteorological agencys centennial observation-based estimates of ssts ( cobe-sst ) from 2003 to the present. the update from ersst version","die begriffe seeoberflächentemperatur ( englisch sea surface temperature, abgekürzt sst ), seeoberflächentemperatur ( atmosphäre ) oder auch meeresoberflächentemperatur ( englisch sea surface temperature, abgekürzt sst ) werden für die meteorologie und klimatologie verwendet."
"by google deepminds go-playing ai has done it again. after beating top player lee sedol at the ancient chinese game in 2016, the has been secretly taking on more of the worlds best players and beating them. for the last few days, an unknown player called master has been thrashing players on an online go platform called tygem. master beat the world number one player ke jie twice, and won 50 out of 51 games that it played, drawing the one it didnt win outright due to an internet connection time out","master ist eine von google deepminds betriebene videospielplattform, die seit deren gründung mitte der 1990er jahre für mobile spiele entwickelt wird. sie wird hauptsächlich für browser- und ios-spiele eingesetzt."
"penitentes, or nieves penitentes ( for `` -shaped snows '' ), are snow formations found at high altitudes. they take the form of elongated, thin blades of hardened snow or ice, closely spaced and pointing towards the general direction of the sun. the name comes from the resemblance of a field of penitentes to a crowd of kneeling people doing. the formation evokes the tall, pointed habits and hoods worn by brothers of religious order",als rosenschnee ( engl. snow penitents oder penitents ) werden bis 6 m hohe schnee- und eispyramiden in hochgebirgen der tropen und subtropen ( u. a. die anden ) bezeichnet.
"online qupdated april 2017 a : oral polio vaccine ( opv ) contains an attenuated ( weakened ) vaccine-virus, activating an immune response in the body. when a child is immunized with opv, the weakened vaccine-virus replicates in the intestine for a limited period, thereby developing immunity by building up antibodies. during this time, the vaccine-virus is also excreted. in areas of inadequate sanitation, this excreted vaccine","ein poliovirus ( von polio, genitiv von polios = griech. polion ) ist ein behülltes viron, das zu einer infektionskrankheit mit pockenviren und pockenviren führt."
"ride-sharing services are transforming urban mobility by providing timely and convenient transportation to anybody, anywhere, and anytime. these services present enormous potential for positive societal impacts with respect to pollution, energy consumption, congestion, etc. current mathematical models, however, do not fully address the potential of ride-sharing. recently, a largescale study highlighted some of the benefits of car pooling but was limited to static routes with two riders per vehicle ( optimally ) or three (",fahrzeugpooling ( engl. ride-sharing ) ist ein verfahren zur poolierung von fahrzeugen.
"below are updates regarding the anomaly that occurred in preparation for the amos-6 mission : january 2, 2017, 9:00am est over the past four months, officials at the federal aviation administration ( faa ), the u.s. air force ( usaf ), the national aeronautics and space administration ( nasa ), the national transportation safety board ( ntsb ), along with several industry experts, have collaborated with spacex on a rigorous investigation to determine the cause of the anomaly that occurred september 1 at space launch complex","der spacex-unfall war ein unvorhergesehenes vorkommnis, das sich am 2. september 2017 an der cape canaveral air force station in florida ereignete."
"speciation results from the progressive accumulation of mutations that decrease the probability of mating between parental populations or reduce the fitness of hybridsthe so-called species barriers. the speciation genomic literature, however, is mainly a collection of case studies, each with its own approach and specificities, such that a global view of the gradual process of evolution from one to two species is currently lacking. of primary importance is the prevalence of gene flow between diverging entities, which is central in most species concepts and has been widely","speciation ( lat. speciare „ auswählen “ ) ist ein fachbegriff der biologie und bezeichnet den prozess der entstehung und differenzierung zweier arten. er bezeichnet die schritte des gemeinsamen wachstums und der differenzierung der rezenten populationen. im gegensatz zu dem begriff der artbildung, der bezeichnung artenbildung ( auch speziation genannt ), verwendet der begriff nicht nur die entstehung neuer arten in den meisten biologischen systemen, sondern auch die differenzierung jener"
"ash trees ( genus fraxinus, family oleaceae ) are widespread throughout the northern hemisphere, but are being devastated in europe by the fungus hymenoscyphus fraxineus, causing ash dieback, and in north america by the herbivorous beetle agrilus planipennis1,2. here we sequence the genome of a low-heterozygosity fraxinus excelsior tree from gloucestershire, uk, annotating 38,852 protein-coding gene","das ash-dieter-genom ist ein proteincodierendes gen, das im verbreitungsschwerpunkt des olivenbaums fraxinus häufig als folge des sog. diebstahlfiebers ( fraxinus excelsior trees ) vorkommt. das ash-dieter-gen ist möglicherweise der einzige vertreter dieser familie. andere vertreter der fraxinus-familie sind hymenoscyphus fraxineus ( familie oleaceae ) und der fungus hymenoscyphus fraxineus ( apocynaceae"
"research on the human microbiome, the microbiota that live in, on, and around the human person, has revolutionized our understanding of the complex interactions between microbial life and human health and disease. the microbiome may also provide a valuable tool in forensic death investigations by helping to reveal the postmortem interval ( pmi ) of a decedent that is discovered after an unknown amount of time since death. current methods of estimating pmi for cadavers discovered in uncontrolled, unstudied environments have substantial limitations","das postmortale mikrobiom ( pmi ) ist eine sammlung von mikroorganismen, die die lebensdauer von menschen und tieren während des postmortalen zustands bestimmt. es wird in der toxikologie untersucht."
"in late december 2015, widespread media interest revolved around forecasts that the surface air temperature at the north pole would rise above freezing. although there has been significant interest in the enhanced warming that is occurring at high northern latitudes, a process known as arctic amplification, remarkably little is known about these midwinter warming events at the pole including their frequency, duration and magnitude as well as the environmental conditions responsible for their occurrence. here we use buoy and radiosonde data along with operational",die poleveränderungen sind großräumige verschiebungen der lufttemperatur am nordpol des erdmagnetfeldes. sie werden sowohl durch die veränderte mikroumgebung des erdmagnetfeldes als auch durch die auswirkungen der veränderten umweltfaktoren verursacht. die poleveränderungen haben ihre ursache in der verstärkten globalen erwärmung.
"the star kic8462852 ( tabbys star ) has shown anomalous drops in light flux. we perform a statistical analysis of the more numerous smaller dimming events by using methods found useful for avalanches in ferromagnetism and plastic flow. scaling exponents for avalanche statistics and temporal profiles of the flux during the dimming events are close to mean field predictions. scaling collapses suggest that this star may be near a nonequilibrium critical point. the large events are interpreted as avalanches marked by modified dynamics,","high energy physics ist eine wissenschaftliche fachzeitschrift, die vom deutschsprachigen verlag scoap veröffentlicht wird. sie erscheint im jahr 2018."
"an important debate centres around the nature of prosociality in nonhuman primates. chimpanzees help other individuals in some experimental settings, yet they do not readily share food. one solution to this paradox is that they are motivated to help others provided there are no competing interests. however, benefits to recipients could arise as by-products of testing. here we report two studies that separate by-product from intended helping in chimpanzees using a go/no-go paradigm. actors in one group could help a recipient by releasing","prosozialität ( von lateinisch pro „ für “ und socialis „ gemeinschaftlich “ ) bezeichnet eine sozialverhaltensweise von primaten und non-menschlichen primaten, die darauf abzielt, andere zum wohle von sich selbst zu fördern, also hilfe zu leisten. das gegenteil von prosozialität ist die antisozialität. prosoziales verhalten bezieht sich z. b. auf das verhalten von schimpansen und torres. primaten und andere primaten unterscheiden sich im verhalten von prosozialem verhalten dadurch, dass"
"during the reawaking of a volcano, magmas migrating through the shallow crust have to pass through hydrothermal fluids and rocks. the resulting magmahydrothermal interactions are still poorly understood, which impairs the ability to interpret volcano monitoring signals and perform hazard assessments. here we use the results of physical and volatile saturation models to demonstrate that magmatic volatiles released by decompressing magmas at a critical degassing pressure ( cdp ) can drive volcanic unrest towards a critical state. we","der begriff vulkanische unrest ( engl. : volcanic unrest ) wird in der vulkanologie verwendet, um die magmakonzentration an der erdoberfläche zu quantifizieren. bei einem explosiven vulkan werden gleichzeitige und gleichzeitige ausbrüche von magma freigesetzt. dieser effekt ist nötig, da der ausbrüchige magma kontinuierlich bergaufsteigen kann und zudem die gleichzeitige ausbrüche an verschiedenen stellen der erdoberfläche sichtbar werden."
"the spectrum of the hydrogen atom has played a central part in fundamental physics over the past 200 years. historical examples of its importance include the wavelength measurements of absorption lines in the solar spectrum by fraunhofer, the identification of transition lines by balmer, lyman and others, the empirical description of allowed wavelengths by rydberg, the quantum model of bohr, the capability of quantum electrodynamics to precisely predict transition frequencies, and modern measurements of the 1s2s transition","antiwasserstoff ist das antimaterie-spektrum der materie, das durch die kombination von wasserstoff mit antimaterie entsteht."
"to the naked eye, ancient rocks may look completely inhospitable, but in reality, they can sustain an entire ecosystem of microbial communities in their fracture waters isolated from sunlight for millions, if not billions, of years. new scientific findings discovered the essential energy source to sustain the life kilometres below earths surface with implications for life not only on our planet but also on mars. most life lives on sunlight, but these deep subsurface microbes seem to live on the limited energy they can only get inside","als langlebewesen oder deep subsurface microbes ( dt. tiefe unter der erdoberfläche lebende mikroorganismen ) werden kurzwellige mikroorganismen bezeichnet, die sich von der erdoberfläche in einer tiefe von nur wenigen kilometern befinden. für sie ist außergewöhnlich, dass sie durch photochemische reaktion zwei isotope mit unterschiedlichen anteilen von wasserstoff und sauerstoff entstehen. im vergleich zu anderen mikroorganismen leben auf der erde mikroorganismen ( z. b. bakterien, pil"
"background and objectives : kangaroo mother care ( kmc ) is a multifaceted intervention for preterm and low birth weight infants and their parents. short- and mid-term benefits of kmc on survival, neurodevelopment, breastfeeding, and the quality of motherinfant bonding were documented in a randomized controlled trial ( rct ) conducted in colombia from 1993 to 1996. the aim of the present study was to evaluate the persistence of these results in young adulthood. methods : from 2012 to 2014, a total of 494","kangaroo-mutter-behandlung ( kmc ) ist eine nichtexperimentelle, medizinische intervention für präterm und niedriggeburtsgewichtige schwangere, die in kolumbien seit 1993 durchgeführt wird."
"we report the first occurrence of an icosahedral quasicrystal with composition al 62.0 cu 31.2 fe 6.8, outside the measured equilibrium stability field at standard pressure of the previously reported al-cu-fe quasicrystal ( al x cu y fe z, with x between 61 and 64, y between 24 and 26, z between 12 and 13 % ). the new icosahedral mineral formed naturally and was discovered in the khatyrka meteorite, a recently described cv3 carbonaceous chondrite that experienced shock","ein quasikristall ist ein chemisches element, das sich in quasi-periodischen kristallen aufteilt. man findet ihn in der natur vorwiegend in form einer phase, einer cv3-gruppe. dabei ist es das einzige bekannte natürlich vorkommende mineral, das kristallisiert ist. seine chemische zusammensetzung ist nahezu identisch mit der eines cv3-tetraeders."
"antibiotic resistance is ancient and widespread in environmental bacteria. these are therefore reservoirs of resistance elements and reflective of the natural history of antibiotics and resistance. in a previous study, we discovered that multi-drug resistance is common in bacteria isolated from lechuguilla cave, an underground ecosystem that has been isolated from the surface for over 4 myr. here we use whole-genome sequencing, functional genomics and biochemical assays to reveal the intrinsic resistome of paenibacillus sp","antibiotikaresistenz ist die eigenschaft von mikroorganismen, gegenüber klassischen erregern wie bakterien oder pilze große resistenz zu entwickeln."
"there are three common methods for calculating the lift generated by a flying animal based on the measured airflow in the wake. however, these methods might not be accurate according to computational and robot-based studies of flapping wings. here we test this hypothesis for the first time for a slowly flying pacific parrotlet in still air using stereo particle image velocimetry recorded at 1000 hz. the bird was trained to fly between two perches through a laser sheet wearing laser safety goggles. we found that the wingtip vor","dieser artikel befasst sich mit der dynamik des fluges von tieren. als dynamik der tieren werden unterschiedliche physikalische erscheinungsformen bezeichnet, die bei der flugforschung und bei der forschung zur anwendung kommen können. es wird ein allgemeiner begriff für die dynamik verwendet, der die statischen bewegungen der glieder einer kette beschreibt. darunter fallen z. b. die lichtgeschwindigkeit, die anzahl der adjektive innerhalb einer kette, die anzahl der fixsterne, die z. b"
"for social species such as primates, the recognition of conspecifics is crucial for their survival. as demonstrated by the face inversion effect, humans are experts in recognizing faces and unlike objects, recognize their identity by processing it configurally. the human face, with its distinct features such as eye-whites, eyebrows, red lips and cheeks signals emotions, intentions, health and sexual attraction and, as we will show here, shares important features with the primate behind. chimpanze","als hintergrundeffekt oder hinterseiteneffekt ( engl. : face inversion effect ) bezeichnet man die beobachtung, dass gewisse tiere, vor allem bei den primaten, die facetten des menschen erkennen, wenn sie hinter dem kopf sitzen."
"the incidence of human immunodeficiency virus ( hiv ) infection remains high among women in sub-saharan africa. we evaluated the safety and efficacy of extended use of a vaginal ring containing dapivirine for the prevention of hiv infection in 1959 healthy, sexually active women, 18 to 45 years of age, from seven communities in south africa and uganda. in this randomized, double-blind, placebo-controlled, phase 3 trial, we randomly assigned participants in a 2:1 ratio","der dapivirin-ring oder auch dapivirin-ring ( handelsname : [ dʒɒpɪvirin ] ) ist ein verwendungstechnischer, vaginalring mit dapivirin zur behandlung von hiv-infektionen. er ist ein derivat des virostatikums dapivirin, das zur familie der reverse-transkriptase-inhibitoren ( siehe auch reverse-transkriptase-inhibitoren ) gehört."
"the strikingly high incidence of obstructed labor due to the disproportion of fetal size and the mothers pelvic dimensions has puzzled evolutionary scientists for decades. here we propose that these high rates are a direct consequence of the distinct characteristics of human obstetric selection. neonatal size relative to the birth-relevant maternal dimensions is highly variable and positively associated with reproductive success until it reaches a critical value, beyond which natural delivery becomes impossible. as a consequence, the symmetric phenotype distribution can","unter der mütterlichen schüttung des kindes versteht man die geburtlich wahrgenommene größe des menschlichen gehirns. die einteilung der menschlichen gehirnmaße in drei keimblätter, den schultergürtel, den after und den darüber liegenden schädel ist seit beginn des 19. jahrhunderts gegenstand der wissenschaftlichen diskussion."
"the common advice to drink plenty of water when ill is based on scant evidence and can actively harm chances of recovery, doctors have warned. medics at kings college hospital nhs foundation trust, in london, raised the alarm after they treated a patient with hyponatremia abnormally low sodium from drinking too much water to help with a recurring urinary tract infection. in the case highlighted, a 59-year-old woman consumed several litres of water based on medical advice she recalled from previous similar episodes to flush out","die common advice to drink plenty of water when ill ( dt. : „ ärztliche weisung zum trinken von wasser wenn du übermäßig verhydratt “ ) wurde von maryann noronha, die als sachverständige für über 90 jahre lang an der universität london tätig war, entwickelt."
the characterization of diet for the giant manta ray manta birostris has been problematic given their large-scale movement patterns and the difficulty in obtaining stomach contents from this species. the large majority of existing information is based on observational data limited to feeding events at the sea surface during daylight. recently discovered aggregation sites for the giant manta ray off mainland ecuador are some of the most accessible to date and provide a unique opportunity for researchers to gather much needed information on this elusive species. to assess how important surface zooplan,der riesen-plankton ( manta birostris ) ist eine art der plankton-art aus der gattung manta. die größe der speiseröhre wird durch die isotopenanalyse bestimmt.
"tornadoes cause loss of life and damage to property each year in the united states and around the world. the largest impacts come from outbreaks consisting of multiple tornadoes closely spaced in time. here we find an upward trend in the annual mean number of tornadoes per us tornado outbreak for the period 19542014. moreover, the variance of this quantity is increasing more than four times as fast as the mean. the mean and variance of the number of tornadoes per outbreak vary according to taylors power law of flu","die tornado-erscheinungen sind großräumige ereignisse, bei denen es zu einem großen ausbruch eines tornados es einmal im jahres gibt. der name dieser ereignisse leitet sich ab von den häufigsten ereignissen, die während eines meist jahrtausends stattfinden. während eines jahres haben sich tornados immer wieder abgewechselt. die zahl der tornado-erscheinungen wird mit dem taylors power law of fluctuation scaling beschrieben. mit steigender intensität, abnehmender mittelbreite und damit"
"the development of a safe and effective vaccine against the human immunodeficiency virus type 1 ( hiv-1 ) is critical to pandemic control. in a community-based, randomized, multicenter, double-blind, placebo-controlled efficacy trial, we evaluated four priming injections of a recombinant canarypox vector vaccine ( alvac-hiv [ vcp1521 ] ) plus two booster injections of a recombinant glycoprotein 120 subunit vaccine ( aidsvax b",der hiv-map-impfstoff ist ein impfstoff zur verhütung einer infektion mit dem humanen immundefizienzvirus ( hiv-1 ).
"the emergence in the united states of large-scale megaregions centered on major metropolitan areas is a phenomenon often taken for granted in both scholarly studies and popular accounts of contemporary economic geography. this paper uses a data set of more than 4,000,000 commuter flows as the basis for an empirical approach to the identification of such megaregions. we compare a method which uses a visual heuristic for understanding areal aggregation to a method which uses a computational partitioning algorithm, and we reflect upon the","der begriff megaregion einschneidet sich in der geographie regionaler gebiete ab, die eine zusammenhängende räumliche nähe zueinander haben. in den metropolregionen sind diese gebiete durch das khanna-konzept mit einer fläche von mehreren tausend quadratkilometern groß. in den städten sind diese gebiete durch das khanna-konzept mit einer fläche von mehreren tausend quadratkilometern so groß, dass sie eine flächenordnung bilden, die den metropolregionen vergleichbar wäre. mit der entstehung"
"many ungulates show a conspicuous nodding motion of the head when walking. until now, the functional significance of this behaviour remained unclear. combining in vivo kinematics of quadrupedal mammals with a computer model, we show that the timing of vertical displacements of the head and neck is consistent with minimizing energy expenditure for carrying these body parts in an inverted pendulum walking gait. varying the timing of head movements in the model resulted in increased metabolic cost estimate for carrying","als kopfbewegung bezeichnet man in der zoologie die bewegung des kopfes und des kiefers bei säugetieren, vor allem bei größeren säugetieren. kopfbewegungen finden sich vor allem als folge von bewegungen des körpergewichtes. diese bewegungen werden in der regel durch das rückenmark und den rückenstreifen dargestellt."
the importance of glucagon like peptide 1 ( glp-1 ) for metabolic control and insulin release sparked the evolution of genes mimicking glp-1 action in venomous species ( e.g. exendin-4 in heloderma suspectum ( gila monster ) ). we discovered that platypus and echidna express a single glp-1 peptide in both intestine and venom. specific changes in glp-1 of monotreme mammals result in resistance to dpp-4 cleavage which is also observed in the glp,"desendin-4 ist eine gruppe von proteinen, die im verdauungstrakt von wirbeltieren vorkommen und gemeinsam mit exendin-4 den g-protein-gekoppelten transport von insulin beeinflussen. es sind proteine, die sowohl im körpereigenen stoffwechsel als auch im nierensystem eine wichtige rolle spielen. desendin-4 bindet an dpp-4 und verstärkt so die g-protein-gekoppelten transportwege. es kommt insbesondere bei säugetieren vor, da diese ihre g-protein-ge"
