reference,system
"keine außerirdischen, nirgends. zumindest nicht in den daten, die die initiative breakthrough listen im vergangenen jahr mit hilfe des radioteleskops green bank gesammelt hat. die wissenschaftler hinter dem projekt haben das ziel, außerirdische zivilisationen anhand eventueller radioemissionen aufzuspüren. in den daten des teleskops haben sie darum mit statistischen verfahren nach auffälligkeiten gesucht. leider fand sich bislang kein signal, das einen","breakthrough listen ( engl. : breakthrough listen, kurz : breakthrough listen, kurz : breakthrough listen ) ist ein wissenschaftliches forschungsprogramm, das von der us-amerikanischen astrophysiker dr. siemion entwickelt wurde. das programm wurde von der us-amerikanischen astrophysiker dr. siemion gegründet."
"vergleicht man die hirnstruktur von gleichalten senioren, so fallen deutliche unterschiede im ausmaß alterungsbedingter schäden auf, belegen neurowissenschaftler in einer studie im fachblatt molecular psychiatry. das ist zunächst nicht völlig überraschend : ganz offensichtlich altert eben der gesamte körper von menschen unterschiedlich schnell, und so auch das hirn. die dort gesammelten alterungsbiomarker könnten aber besonders wertvolle informationen liefern,","der begriff neuroimag ( von altgriechisch βίος βίος βίος βίος βίος, deutsch ‚hirn ‘, ‚hirn ‘, ‚hirn ‘, ‚hirn ‘, ‚hirn ‘, ‚hirn ‘, ‚hirn ‘, ‚hirn ‘, ‚hirn ‘, ‚hirn ‘, ‚hirn ‘, ‚hirn ‘, ‚hirn ‘, ‚hirn ‘, ‚hirn ‘, ‚hirn ‘ ) bezeichnet"
"die apulische tarantel ( lycosa tarantula ) ist mit einer körperlänge von bis zu drei zentimetern eine der größten europäischen spinnen. die wolfspinne lebt in kleinen erdröhren, die sie oben mit einer art luke aus grashalmen, ästen und kleinen steinen abdeckt, die durch spinnenfäden zusammengehalten werden. hier lauert der achtbeiner seinen beutetieren auf. ergreift ein opfer die flucht,","der begriff odometrie ( auch odometrie ) bezeichnet in der biologie die messung der bewegungsgeschwindigkeit von vögeln, bei denen die bewegungsgeschwindigkeit von vögeln, vögeln, vögeln, vögeln, vögeln, vögeln, vögeln, vögeln, vögeln, vögeln, vögeln, vögeln, vögeln, vögeln, vögeln, vögeln, vögeln und"
"egal ob lsd, psilocybin oder ketamin : psychedelische erfahrungen sind sich oft sehr ähnlich. wer die bewusstseinserweiternden drogen nimmt, erlebt beispielsweise, wie die grenze zwischen dem selbst und der welt verschwimmt oder ausgedachtes besonders lebhaft erfahren wird. viele menschen berichten außerdem von dem gefühl, unter dem einfluss der droge in einen höheren bewusstseinszustand eingetreten zusein. aus wissenschaftlicher sicht","der begriff bewusstes niveau ( auch bewusstes niveau, bewusstes niveau, bewusstes niveau, bewusstes niveau, bewusstes niveau, bewusstes niveau, bewusstes niveau, bewusstes niveau, bewusstes niveau, bewusstes niveau, bewusstes niveau, bewusstes niveau, bewusstes niveau, bewusstes niveau, bewusstes niveau, bewusstes niveau, bewusstes"
"ein bild sagt mehr als tausend worte - dieses sprichwort trifft auch in sozialen netzwerken zu. denn der erste eindruck, den wir vermitteln, wirkt sich darauf aus, ob wir auf den diversen onlineplattformen neue freunde, dating - partner oder berufliche kontakte für uns gewinnen können. den einfluss des profilbilds haben nun david white von der university of new south wales in sydney und zwei kolleginnen untersucht. das forscherteam musste allerdings",der begriff image selection ( englisch : image selection ) bezeichnet eine methode zur auswahl von bildern von menschen.
"menschen, die einen meteore gesehen haben, berichten immer wieder von sonderbaren geräuschen, die sie zeitgleich zum auftauchen der feuerkugel am himmel gehört haben wollen. schallwellen scheiden jedoch als verursacher aus, da diese minuten bis zum beobachter brauchen würden. nun präsentieren zwei forscher im fachmagazin geophysical research letters eine neue theorie für den ursprung der knack -, zisch - oder knalllaute. demnach","die photoakustische wechselwirkung ( englisch : photoacoustic coupling ) ist ein begriff aus der physik, der sich mit der wechselwirkung von licht beschäftigt. sie beschreibt die wechselwirkung von licht zwischen meteoren, meteoren, meteoren, meteoren, meteoren, meteoren, meteoren, meteoren, meteoren, meteoren, meteoren, meteoren, meteoren, meteoren, meteoren, meteoren, meteoren, meteoren,"
"eine neue studie befeuert die spekulationen über mögliches leben auf dem saturnmond enceladus. unter dessen kilometerdickem eispanzer vermuten wissenschaftler seit langem einen ozean, der von geologischen prozessen im inneren der 500kilometer großen welt flüssig gehalten wird. in ihm könnten nach einschätzung von astrobiologen mikroorganismen gedeihen. statt von sonnenlicht würden sie von heißen quellen mit energie versorgt – auf der erde gibt es vergleichbare habitate in der stock","der cassini-flugby ( auch cassini-flugby, cassini-flugby, cassini-flugby, cassini-flugby, cassini-flugby, cassini-flugby, cassini-flugby, cassini-flugby, cassini-flugby, cassini-flugby, cassini-flugby, cassini-flugby, cassini-flugby, cassini-flugby, cassini-flugby, cassini-flugby, cassini-flugby"
"die südlich der sahara in afrika lebende ameise megaponera analis ernährt sich ausschließlich von termiten - eine beute, die sie sich erst einmal verdienen muss, weil termiten sich ungerne fressen lassen und ihre kolonie mit wehrhaften soldaten verteidigt. das hat irgendwann offenbar einen rüstungswettlauf zwischen räuber und beute in gang gesetzt : die ameisen schicken mit dem typischerweise aus 200 bis 500kämpfern bestehenden angriffstrupp auch","der begriff rescue behavior ( engl. rescue behavior ) bezeichnet ein verhalten, bei dem ein tier, auch tier, tier, tier, tier, tier, tier, tier, tier, tier, tier, tier, tier, tier, tier, tier, tier, tier, tier, tier, tier, tier, tier, tier, tier,"
"elefanten haben offenbar keine probleme damit zu erkennen, dass sie sich mit ihrem eigenen körper im weg stehen. das zeigt ein test, den sich forscher ausgedacht haben, um intelligentes verhalten zu messen - zunächst bei kindern, jetzt aber auch bei elefanten. die aufgabe der dickhäuter bestand darin, mit dem rüssel einen stock aufzuheben und einem menschlichen betreuer zu überreichen. gemein : manchmal hatten die forscher den stock","als selbsterkennung bezeichnet man in der biologie die fähigkeit eines individuums, einen bestimmten zustand zu erfassen. die fähigkeit, einen bestimmten zustand zu erfassen, einen bestimmten zustand zu erfassen, zu erfassen und zu erklären."
"hat der fußballspieler seinem gegner gerade absichtlich ein bein gestellt? oder war es ein versehen, dass sein fuß just in diesem moment die route des konkurrenten kreuzte? im alltag gibt es leider keine wiederholung der szene am fernsehbildschirm, die für mehr klarheit sorgen könnte. deswegen fragten sich forscher um indrajeet patil von der international school for advanced studies in triest : was bringt menschen dazu, moralische fehltritte anderer","die neuroanatomologie ( auch neuroanatomologie ) ist ein teilgebiet der psychologie. sie beschäftigt sich mit der psychologie und der psychologie. sie beschäftigt sich mit der psychologie, der psychologie und der psychologie. die neuroanatomologie beschäftigt sich mit der neuroanatomologie, der neuroanatomologie und der psychologie. die neuroanatomologie beschäftigt sich mit der neuroanatomologie, der neuroanatomologie und der psychologie. die neuroanatomologie beschäftigt sich mit der neuroana"
"monsterwellen, die wie aus dem nichts auftauchen und schiffe kentern lassen, galten lange als seemannsgarn - zu unrecht, wie sich 1995 zeigte. damals detektierte ein lasersensor auf der norwegischen bohrinsel draupner eine monströse 25 - meter - welle. seitdem interessiert sich die wissenschaft brennend für das phänomen. forscher versuchen mit immer ausgeklügelteren laborexperimenten, die ursachen der kaventsmänner zu ergründen.","der begriff rogue-wellen ( englisch : rogue wave ) bezeichnet in der ozeanischen theorie eine sehr seltene, nichtlineare, nichtlineare, nichtlineare, nichtlineare, nichtlineare, nichtlineare, nichtlineare, nichtlineare, nichtlineare, nichtlineare, nichtlineare, nichtlineare, nichtlineare, nichtlineare, nichtlineare, nichtlineare, nichtlineare, nichtlineare, nicht"
"wer den benutzer eines smartphones ausspionieren will, muss dazu nicht unbedingt kontrolle über die klassischen angriffsziele wie kamera oder tastatur gewinnen. manchmal genügt ein sensor, der nur indirekt auskunft gibt, wie zum beispiel der bewegungssensor : denn wer auf seinem telefon etwas eintippt, schüttelt sein gerät auf eine verräterische art und weise durch. das erlaubt dem angreifer zu erkennen, wo der benutzer auf der","ein pinlogger.js ist ein us-amerikanischer informatiker, der sich mit dem verhalten von sensoren und sensoren beschäftigt."
"wenn die gewaltigen kräfte der tektonik eine erdplatte unter die andere ziehen, dann wandeln sich durch die steigenden temperaturen und drücke ab einer gewissen tiefe das auflagernde sediment und das gestein in magma um. anschließend steigt dieses im mantel auf, wo es weiteres gestein schmilzt und sich damit vermischt, bis der druck in der magmakammer so groß wird, dass der darüberliegende vulkan ausbricht. so lautet die lange jahre mehrheit","die subduktionszone ( auch subduktionszone oder subduktionszone genannt ) ist ein gebiet der geochemie, das sich mit der entstehung und entstehung der oberflächenoberflächen beschäftigt."
"rund 200000menschen sollen hier zu lande tatsächlich an zöliakie leiden : sie reagieren heftig auf gluten, das in weizen und anderen getreidesorten vorhandene klebereiweiß. die krankheit gilt als erblich bedingte autoimmunreaktion des körpers. eine studie von bana jabri vom university of chicago celiac disease centre und kollegen in science mehrt nun allerdings hinweise, dass die erkrankung von viren bei entsprechender veranlagung zumindest mitausgelöst werden könnte","ein reovirus ( auch reovirus genannt ) ist ein virulenter pathogen, der sich mit einer infektionskrankheit befasst."
"nach allem, was wir gegenwärtig wissen, kann kein leben ohne atmosphäre existieren. um spuren extraterrestrischer organismen nachzuweisen, wollen astronomen daher die gashülle von exoplaneten auf chemische signale untersuchen, die nur von mikroben, pflanzen oder tieren stammen können. bis dieses ziel erreicht ist, dauert es sicher noch eine weile. aber nun sind wissenschaftler dem nachweis einer atmosphäre um den exoplaneten gj1132b einen","gj 1136 ist ein exoplanet, der einen exoplanet besitzt."
"brandspuren, schnittspuren, verräterische knochenbrüche : immer wieder finden archäologen indizien dafür, dass menschen einst schmackhaft zubereitet wurden. doch der immer wieder geäußerten vermutung, dass menschenfleisch zumindest in manchen epochen und kulturen ein normales nahrungsmittel war, erteilt nun james cole von der university of brighton eine absage. der grund ist sehr einfach : es lohnt sich nicht. gemessen am nötigen aufwand","die palaeolithische anthropophagie ( auch palaeolithische anthropophagie, palaeolithische anthropophagie, palaeolithische anthropophagie, palaeolithische anthropophagie, palaeolithische anthropophagie, palaeolithische anthropophagie, palaeolithische anthropophagie, palaeolithische anthropophagie, palaeolithische anthropophagie, palaeolithische anthropophagie, palaeolithis"
"prozesse, die nach weit verbreiteter ansicht das finanzsystem stabilisieren, können genau das gegenteil bewirken. zu diesem schluss kommt eine arbeitsgruppe um marco bardoscia von der universität zürich, die untersuchte, unter welchen bedingungen komplexe netzwerke wie eben das bankensystem schocks verarbeiten. das ergebnis ihrer in nature communications veröffentlichten analyse : gerade jene maßnahmen, die einzelne banken stabiler machen, gefährden das ganze system","der begriff netzwerkkomplexität ( englisch network complexity ) bezeichnet in der wirtschaftswissenschaften die fähigkeit, einen zustand zu erhöhen, dass die gesamtheit der gesamtheit der gesamtheit der gesamtheit der gesamtheit der gesamtheit der gesamtheit der gesamtheit der gesamtheit der gesamtheit der gesamtheit der gesamtheit der gesamtheit der gesamtheit der gesamtheit der gesamtheit der gesamtheit der gesamtheit der gesamtheit der gesamtheit der gesamtheit der gesamt"
"internetaffine menschen haben sicher schon von grumpy cat gehört - jener katze, die für ihren übellaunigen gesichtsausdruck weltberühmt ist. auch wenn dieser vierbeiner vielleicht ein extrembeispiel ist : prinzipiell verfügen hauskatzen nur über eine eingeschränkte mimik, wie valerie bennett von der university of lincoln und ihr team in behavioural processes offenbaren. die biologen hatten mit hilfe einer software namens catfacs ( facial action","a : grumpy cat ( auch : a : grumpy cat ) ist eine männliche katzenart, die sich mit der zucht von katzen befasst."
"nie zuvor war die gefahr einer globalen superseuche so groß wie jetzt, schreiben fachleute unter der leitung der bakteriologin máire connolly von der national university of ireland in galway. verantwortlich sei eine kombination aus schlechter vorbereitung, bekannten risikofaktoren und neuen bedrohungen wie bioterror. die einschätzung ist das ergebnis der pandem - studie ( pandemic risk and emergency management ) im auftrag der europäischen union, die lücken im internationalen seuchenschutz identifizieren soll","die pazifische pandemie ( auch pazifische pandemie ) ist ein forschungsprojekt der europäischen regierung, das sich mit dem schutz von krankheiten und krankheitskrankheiten beschäftigt. die entwicklung der pazifischen pandemie beschäftigt sich mit dem schutz von krankheiten, krankheiten, krankheiten, krankheiten, krankheiten, krankheiten, krankheiten, krankheiten, krankheiten, krankheiten, krankheiten, krankheit"
"eine überraschung haben forscher auf tiefsee - tauchfahrt erlebt, die sich auf die suche nach den ernährungsgewohnheiten des siebenarmigen riesenkraken haliphron atlanticus gemacht haben : das tier verspeist gerne gewaltige medusen wie etwa die eidotterqualle phacellophora camtschatica. damit reiht er sich in den recht kleinen, aber wachsenden kreis von räubern ein, die sich nachweislich an den zum großen teil nur aus",cephalopoda ( medusae ) sind eine pflanzenart aus der familie der cephalopoda ( argonautoideae ).
"depressionen gehören zu den häufigsten psychischen erkrankungen. die eine therapie gegen das leiden gibt es allerdings noch immer nicht. zahlreiche antidepressiva sind auf dem mark verfügbar, auf die verschiedene patienten unterschiedlich gut ansprechen. andere behandlungsoptionen, die oft auch ergänzend zum einsatz kommen, sind verschiedene formen der psychotherapie. wissenschaftler um helen mayberg von der us - amerikanischen emory university sind auf ein hirnsignal gestoßen, das vielleicht verra","der begriff remission in depression ( englisch remission in depression ) ist ein begriff aus der psychotherapie, der sich mit der behandlung von depressionen befasst."
"in den letzten jahren tauchten immer wieder mysteriöse krater in sibirien auf, die sich mit wasser füllten und wegen ihres dunklen aussehens schwarze löcher genannt wurden. verursacht wurde das phänomen wahrscheinlich durch die explosion von methanblasen, die sich im untergrund gebildet hatten, bis der druck zu groß wurde und sie sich schlagartig entleerten. ereignisse dieser art scheinen auf den betroffenen halbinseln jamal und taimyr in nord","eine gaswolke ( auch gaswolke oder gaswolke ), auch gaswolke oder gaswolke genannt, ist eine sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr"
"die possierlichen seeotter gelten als sehr intelligent und gehören zu den wenigen tiergruppen neben delfin, affe und krähen, die werkzeuge herstellen und planvoll einsetzen. so beobachtet man bei den tieren, dass sie sich das leben mit steinen erleichtern, die sie beim rückenschwimmen als amboss einsetzen, um muscheln zu öffnen - oder seetangfäden einsetzen, um gefangene krabben anzubinden oder ihre jüngsten an bojen","ein hilfsmittel, auch hilfsmittel, hilfsmittel, hilfsmittel, hilfsmittel, hilfsmittel, hilfsmittel, hilfsmittel, hilfsmittel, hilfsmittel, hilfsmittel, hilfsmittel, hilfsmittel, hilfsmittel, hilfsmittel, hilfsmittel, hilfsmittel, hilfsmittel, hilfsmittel, hilfsmittel, hilfsmittel"
"die norwegische akademie der wissenschaften hat den diesjährigen preisträger des abelpreises benannt. mit yvesmeyer von der école normale supérieure paris - saclay erhält ihn ein forscher, dessen arbeiten in der frequenzanalyse die grundbausteine für zahlreiche anwendungen in der modernen digitalen datenverarbeitung legten. seine wavelets gehören inzwischen zum standardwerkzeug der meisten datenanalyse - algorithmen. der seit 2003 alljährlich verliehene abelpreis ist mit sechs millionen norweg","die fourier-analyse, auch wavelet-analyse genannt, ist eine methode, die sich mit hilfe der wavelet-analyse beschäftigt."
"mit isolierten bakteriellen fotoenzymen erzeugte eine arbeitsgruppe um fabio mavelli von der universität bari künstliche, etwa 20mikrometer große membrankugeln, die aus sonnenlicht nutzbare chemische energie machen. die vesikel aus doppelschichten einfach zu gewinnender membranmoleküle schaffen unter licht einen ph - unterschied zwischen innen - und außenseite der membran, indem sie protonen aus dem innenraum mit einem hilfsmolekül reagieren lassen. die entscheidende","die photosynthese ( rc ), auch photosynthese genannt, ist eine biochemische verbindung aus der gruppe der biochemischen prozesse."
"der tasmanische teufel ist das symboltier der südlich von australien gelegenen insel tasmanien. doch die population in seinem ausschließlichen lebensraum ist stark bedroht. schuld ist ein aggressiver, hochansteckender krebs namens » devil facial tumor disease ( dftd )«, der von tier zu tier durch bisse übertragen wird. eine infektion mit den krebszellen löst die bildung von gelegentlich fußballgroßen gesichtstumoren aus und führt zum schnellen tod","die dftd-krebserkrankung ( auch dftd-krebserkrankung, dftd-krebserkrankung, dftd-krebserkrankung, dftd-krebserkrankung, dftd-krebserkrankung, dftd-krebserkrankung, dftd-krebserkrankung, dftd-krebserkrankung, dftd-krebserkrankung, dftd-krebserkrankung, dftd-krebserkrankung, dftd-krebserkrankung, dftd-krebserkrankung"
"wenn man bestimmen will, wie viele pinguine einer bestimmten art es gibt, ist es am einfachsten, die zahl der brutpaare zu ermitteln. dabei fallen die nichtbrütenden individuen natürlich unter den tisch, und das hat offenbar dazu geführt, dass die zahl der adelie - pinguine in der antarktis drastisch unterschätzt wurde. das geht aus einer jüngst veröffentlichten studie hervor. statt 2, 4millionen tiere leben im","die australian antarctic division ( englisch australian antarctic division ) ist eine australische forschungseinrichtung, die sich mit der untersuchung von arten und arten beschäftigt."
"die spinnen dieser welt vertilgen in jedem jahr viele milliarden insekten und andere beutetiere und leisten damit nebenbei einen wichtigen dienst in der schädlingsbekämpfung. wie groß genau der beitrag der spinnen ist, war allerdings unbekannt - bis sich nun forscher um martin nyffelder von der universität basel darangemacht haben, ihn genauer zu beziffern. das ergebnis : um alle achtbeiner ein jahr lang durchzufüttern, sind zwischen 400 und",die globale spider-community ( engl. global spider community ) ist eine sammelbezeichnung für die gesamtheit der arten von pflanzen. sie gehört zu den größten arten der welt.
"das anhäufen von amyloid - plaques im gehirn gilt als sicheres, leider aber recht spät erkennbares merkmal der alzheimerschen erkrankung : wenn die proteinklumpen auffallen, ist die krankheit schon weit fortgeschritten. alzheimerforscher suchen daher nach pathologischen veränderungen in den neuronen oder der physiologie von hirnzellen, die deutlich früher und unbemerkt einsetzen und dann die pathologische kettenreaktion auslösen, die schließlich - womöglich","der begriff amyloid-peptide ( englisch amyloid peptide, ad ) bezeichnet in der biologie eine methode zur bestimmung von strukturen von proteinen."
"den vorfahren der bisons, den amerikanischen büffeln, gelang vor jahrtausenden eine der erfolgreichsten einwanderungswellen in der geschichte der säugetiere, als sie von sibirien nach alaska wanderten : verblüffend bald nach ihrer ankunft grasten sie schon den ganzen nordkontinent ab und hatten den bis dahin die prärie dominierenden mammuts und riesenhaften wildpferden den rang streitig gemacht. wie gelang den großen pflanzenfressern der durch","der old crow tephra ( auch : old crow tephra ) ist ein us-amerikanischer geochemiker, der sich mit der untersuchung von bisonen beschäftigt. es handelt sich dabei um eine chronostratigraphische chronostratigraphische chronostratigraphische chronostratigraphische chronostratigraphische chronostratigraphische chronostratigraphische chronostratigraphische chronostratigraphische chronostratigraphische chronostratigraphische chronostratigraphische chronostratigraphische chronostratigraphische chronostrati"
"die katastrophe begann schleichend vor etwa 70jahren : an bord von militärischen transportflugzeugen gelangten einige braune nachtbaumnattern ( boiga irregularis ) aus ihrem eigentlich verbreitungsgebiet rund um neuguinea auf die pazifikinsel guam, die zu den usa gehört. nach und nach fraß sich das reptil durch die heimische tierwelt und rottete dabei unter anderem zehn der zwölf einheimischen vogelarten aus ; andere tiere wie flughunde wurden","der begriff invasive tiere ( englisch invasive tiere ) bezeichnet in der biologie die entstehung von pflanzen, pflanzen, pflanzen, pflanzen, pflanzen, pflanzen, pflanzen, pflanzen, pflanzen, pflanzen, pflanzen, pflanzen, pflanzen, pflanzen, pflanzen, pflanzen, pflanzen, pflanzen, pflanzen, pflanzen, pflanzen, pflanzen, pflanzen, pflanzen, pflanzen"
"sie sollen sexuell attraktiver und potenzielle partner schwach machen : pheromone gelten manchen parfümherstellern als verkaufsfördernder zusatz für paarungswillige menschen. doch während es für das tierreich mannigfaltig belegt ist, dass die chemischen botenstoffe männchen anlocken, ist ihre wirkung auf menschen weitgehend ungeklärt - schließlich kennt die wissenschaft bei uns noch keinen rezeptor, an dem pheromone andocken und ihre wirkung","sexuelle pheromone ( auch sexuelle pheromone ) sind eine gruppe von pheromonen, die in der biologie und der biologie verwendet werden. sie gehören zur gruppe der steroide."
"wenn die ersten tropfen eines landregens nach einem langen, heißen tag auf die erde fallen, macht sich ein typischer geruch namens petrichor breit. verantwortlich dafür ist ein von pflanzen produziertes öl, das sich an tonminerale und andere partikel bindet und bei regen mit einem stoff namens geosmin verbindet. die fallenden tropfen wirbeln das alles auf und verfrachten es in die luft, wo der duft schließlich unsere nase erreicht. doch er","ein aerosol ( von lateinisch aerosol, aerosol, aerosol, aerosol, aerosol, aerosol, aerosol, aerosol, aerosol, aerosol, aerosol, aerosol, aerosol, aerosol, aerosol, aerosol, aerosol, aerosol, aerosol, aerosol, aerosol, aerosol, aerosol, aerosol"
"mehr als 1050nashörner fielen 2016 der wilderei zum opfer, weil in ostasien der aberglaube kursiert, das geriebene horn der tiere helfe gegen krebs. preise von bis zu 200000euro für ein großes horn sorgen dafür, dass wilderer immer größere risiken eingehen – und sogar in europäische tiergärten eindringen, um die dickhäuter zu töten. in der nacht vom 6. auf den 7. märz drangen kriminelle in den tier",rhinopoaching ist ein sammelbegriff für die entwicklung der rhinopoaching. es handelt sich dabei um einen sammelbegriff für die entwicklung der rhinopoaching. die rhinopoaching beschäftigt sich mit der entwicklung der rhinopoaching.
"meisen tun es, meerschweinchen tun es und sogar pflanzen - sie ziehen weiter, wenn eine lokale ressource langsam ausgeht. doch halten sich auch menschen an das sehr einfache grenzertragstheorem, das dieses verhalten beschreibt? tatsächlich scheint das der fall zu sein, berichtet eine arbeitsgruppe um vivek venkataraman von der harvard university. sie hat beobachtungsdaten aus malaysia analysiert, die in den jahren1975 und 1976 in zusammenarbeit","der begriff hunter-gatherer-mobility ( engl. hunter-gatherer mobility ) bezeichnet in der wirtschaftswissenschaft die räumliche räumliche räumliche räumliche räumliche räumliche räumliche räumliche räumliche räumliche räumliche räumliche anzahl von menschen, die in einer bestimmten zeit lebten. der begriff hunter-gatherer-mobility beschreibt die räumliche räumliche räumliche räumliche räumliche anzahl von menschen,"
"elefanten kommen mit erstaunlich wenig schlaf aus : insgesamt zwei stunden pro tag sind für sie vollkommen ausreichend. dabei schlafen die tiere nicht durchgängig, sondern verteilt auf vier bis fünf schlafphasen, mit einer hauptschlafphase von etwa einer stunde. das zeigte jetzt eine forschergruppe um paul manger von der university of the witwatersrand in johannesburg. von elefanten in gefangenschaft war bereits bekannt, dass sie zwischen","die elefanten ( auch elefanten, elefanten, elefanten, elefanten, elefanten, elefanten, elefanten, elefanten, elefanten, elefanten, elefanten, elefanten, elefanten, elefanten, elefanten, elefanten, elefanten, elefanten, elefanten, elefanten, elefanten, elefanten, elefanten, elefanten, elefanten, elefanten, elefanten, elefanten, elefanten, elefanten ) sind"
"60 jahre hat es gedauert, bis es wieder ein lebenszeichen von vanzolinis kahlgesichtigem saki ( pithecia vanzolinii ) gab : 1956 wurde die affenart aus dem westlichen amazonasbecken erstmals wissenschaftlich beschrieben, doch bis 2016 blieb sie quasi verschollen. erst dann erhielten die biologen andré nunes von der universidade federal de mato grosso dosul und josé serrano - villavicencio von der universidade de sãopaulo zufällig kenntnis von einem toten affen","die saki-monkey-expedition ( auch : saki-monkey-expedition ) war eine expedition in den usa, die sich mit der expedition der amazonian rainforest spezialisiert hat. die expedition wurde von dr. marsh gegründet. die expedition wurde von der us-amerikanischen biologin dr. marsh gegründet."
"journalisten des niederländischen magazins de correspondent und des britischen the guardian haben einen lehrfilm des ölkonzerns shell ausfindig gemacht. darin warnte das unternehmen vor den dramatischen auswirkungen des durch steigende co2 - konzentrationen ausgelösten klimawandels. es gebe einen außergewöhnlichen konsens unter wissenschaftlern in dieser frage. schon jetzt müssten gegenmaßnahmen ergriffen werden, selbst wenn der letzte beweis für die schädlichkeit hoher kohlendioxidkonzentrationen","climate change ist ein us-amerikanischer science-fiction-film aus dem jahr 1990. er wurde von dem us-amerikanischen klimaforscher sir mark moody-stuart ( us-amerikanischer klimaforscher sir mark moody-stuart, us-amerikanischer klimaforscher sir mark moody-stuart, us-amerikanischer klimaforscher sir mark moody-stuart, us-amerikanischer klimaforscher sir mark moody-stuart, us-amerikanischer klimaforscher sir mark moody-stuart,"
"schnell emporrankende pflanzen wie wein und efeu haben entscheidende vorteile gegenüber ihrer konkurrenz : sie wachsen flinker zum licht, entkommen schattigeren orten rascher und sind mit der zeit sogar in der lage, ihren trieben als ganzes zu folgen und so an einen insgesamt netteren standort umziehen. dort angekommen können sie dann wieder darangehen, andere, gemächlichere gewächse zu überwuchern und auszustechen. diese strategie","als tendrils bezeichnet man in der botanik die fähigkeit, einen bestimmten raum zu finden, um einen bestimmten raum zu finden."
"die verwandtschaftsgruppe der tintenfische - also kraken, sepien, kalmare und co - setzten vor rund 100millionen jahren zu einem erfolgreichen evolutionssprung an, meinen forscher nach neuen untersuchungen über die entwicklung der tiergruppe. die weichtiere setzten sich damit in einer epoche im erdmittelalter durch, in der ein besonders harter kampf um die besten nischen im ozean von allen althergebrachten modellen der fische und wirbello","die cephalopoda ( auch cephalopoda genannt ) sind eine gruppe von vögeln, die in der frühen mesozoik, in der frühen mesozoik und in der frühen paläozoik und in der frühen paläozoik vorkommen."
jedes jahr lösen menschen absichtlich oder aus versehen rund 80000waldbrände allein in den vereinigten staaten aus - und damit etwa 85prozent aller feuer in der natur ; nur der rest entfällt auf natürliche ursachen wie blitze oder zersetzungswärme. zu diesem schluss kommt eine studie von jennifer balch von der university of colorado in boulder und ihrem team. die wissenschaftler hatten die daten von us - behörden im zeitraum zwischen 1922 und,"der begriff wildfeuer bezeichnet in der wirtschaftswissenschaft und wirtschaftswissenschaften die einflussnahme der entstehung von feuern, die in den vereinigten staaten, insbesondere in den vereinigten staaten und in den vereinigten staaten, insbesondere in den vereinigten staaten und in den vereinigten staaten, insbesondere in den vereinigten staaten und in den vereinigten staaten, insbesondere in den vereinigten staaten und in den vereinigten staaten"
"forscher in schweden haben rosen so präpariert, dass sie in ihrem inneren strom leiten und sogar speichern können. das team um eleni stavrinidou von der universität linköping nimmt dazu abgeschnittene pflanzen und lässt sie über die normalerweise wasser führenden kanälchen einen kunststoff aufsaugen, der sich anschließend in den leitungen zu langkettigen molekülen verfestigt. dann legt man eine spannung an stiel und blätteran. ziel des",das xylem-system ist ein verfahren zur behandlung von zellulären zellen. es handelt sich um einen speziellen verfahren zur behandlung von zellulären zellen. es handelt sich dabei um einen speziellen verfahren zur behandlung von zellulären zellen. es handelt sich dabei um eine methode zur behandlung von zellulären zellen.
"astrobiologen, die sich für die entstehung des lebens aus biochemischen urbausteinen interessieren, schauen besonders gerne auf meteoriten : in den auf die erde abgestürzten bruchstücken uralter asteroiden finden sie eine enorme vielfalt von merkwürdigen chemischen verbindungen aus der jugendzeit des sonnensystems. im chemischen sammelsurium dieser brocken aus dem all suchen astrochemiker längst nicht etwa nur nach spuren von aminosäuren, zuckern","chondrite sind chemische verbindungen, die in der petrologie verwendet werden. sie gehören zu den wichtigsten organisch-chemischen gruppen."
"in ihrer indonesischen heimat gelten komodowarane als gefährliche raubtiere, die selbst wasserbüffel erbeuten können. sogar menschen fallen ihnen bisweilen zum opfer. schuld daran ist meist das gift, das die reptilien beim biss in ihr opfer injizieren. doch auch wenn dies nicht klappt, endet eine entsprechende begegnung meist tödlich - durch die hintertür : die warane übertragen bakterien aus dem speichel","der begriff inkubationsmodell ( auch inkubationsmodell oder inkubationsmodell ) bezeichnet in der biologie die entwicklung von infektionskrankheiten, bei denen infektionskrankheiten, infektionskrankheiten, infektionskrankheiten, infektionskrankheiten, infektionskrankheiten, infektionskrankheiten, infektionskrankheiten, infektionskrankheiten, infektionskrankheiten, infektionskrankheiten, infektionskrankheiten, infektionskrankheiten, infektionskrankheiten"
