reference,system
"die polymerase-kettenreaktion ( englisch polymerase chain reaction, pcr ) ist eine methode, um die erbsubstanz dns in vitro zu vervielfältigen. dazu wird das enzym dna-polymerase verwendet. der begriff kettenreaktion beschreibt in diesem zusammenhang die tatsache, dass die produkte vorheriger zyklen als ausgangsstoffe für den nächsten zyklus dienen und somit eine exponentielle vervielfältigung ermöglichen. die pcr wird in biologischen und","die dna-polymerase-kettenreaktion ( englisch dna amplification, pcr ) ist eine biochemische reaktionsmethode, bei der die dna-polymerase-kette ( ufw ) in einem dna-substrat ( ufw ) in einem dna-substrat ( ufw ) erzeugt wird. die methode wurde 1983 von kary mullis entwickelt."
"mademoiselle populaire ( originaltitel : populaire ) ist eine französische filmkomödie des regisseurs régis roinsard aus dem jahr 2012, die am 11. april 2013 in die deutschen kinos kam.",populaire ( originaltitel : populaire ) ist ein französischer drehbuch des französischen regisseurs jacques populaire aus dem jahr 1958.
"die fibonacci-folge ist die unendliche folge von natürlichen zahlen, die ( ursprünglich ) mit zweimal der zahl 1 beginnt oder ( häufig, in moderner schreibweise ) zusätzlich mit einer führenden zahl 0 versehen ist. im anschluss ergibt jeweils die summe zweier aufeinanderfolgender zahlen die unmittelbar danach folgende zahl : die darin enthaltenen zahlen heißen fibonacci-zahlen. benannt ist die folge nach leonardo fibon","die fibonacci-sequenz ( auch fibonacci-sequenz, fibonacci-sequenz oder fibonacci-sequenz genannt ) ist eine folge von zahlen, die in der mathematik verwendet wird. sie beschreibt die länge n / 5 { \displaystyle n\log _ { 5 } }, die länge n / 5 { \displaystyle n\log _ { 5 } }, die länge n / 5 { \displaystyle n\log"
"kepler-10 ist ein sonnenähnlicher stern der spektralklasse g im sternbild drache, 550 lichtjahre von der erde entfernt. er wird von mindestens zwei exoplaneten umkreist.","kepler-10 ist ein exoplanet, der den stern kepler-10 entdeckt hat. er gehört der spektralklasse g im sternbild wassermann."
"die transitive hülle bzw. der transitive abschluss einer ( zweistelligen ) relation ist eine erweiterung dieser relation, die – vereinfacht gesagt – zusätzlich alle indirekt erreichbaren paare enthält ( und damit transitiv ist ). die transitive hülle kann mit dem floyd-warshall-algorithmus berechnet werden. die reflexiv-transitive hülle bzw. den reflexiv-transitiven abschluss der relation erhält man, indem man zur transitiven hülle die für reflexivität noch",die transitive reduktion ( englisch transitive reduction ) bezeichnet in der graphentheorie eine methode zur bestimmung der anzahl von knoten in einem graphen. sie dient zur bestimmung der anzahl der knoten in einem graphen. die transitive reduktion ist eine methode zur bestimmung der anzahl der knoten in einem graphen. die transitive reduktion ist eine methode zur bestimmung der anzahl der knoten in einem graphen.
als zwingerhusten ( auch : infektiöse tracheobronchitis ) wird eine erkrankung der oberen atemwege von hunden bezeichnet. die infektionskrankheit kann durch verschiedene erreger ausgelöst werden. typisch für die erkrankung ist ein trockenes husten.,"der kennelknoch ( b. bronchiseptica bronchiseptica ) ist eine infektionskrankheit, die bei tieren, tieren, tieren, tieren, tieren, tieren, tieren, tieren, tieren, tieren, tieren, tieren, tieren, tieren, tieren, tieren, tieren, tieren, tieren, tieren,"
"die wechselwirkungen des biomagnetismus und der bioelektrizität bezeichnen die elektromagnetischen phänomene, die aufgrund von aktionsströmen in zellen von lebewesen entstehen. mit dem elektroenzephalogramm ( eeg ) und dem elektrokardiogramm ( ekg ) gehört die untersuchung dieser signale zu den wichtigen methoden in der medizinischen diagnostik. die entsprechenden magnetischen messungen heißen magnetoenzephalogramm ( meg ) und magnetokardiogramm ( m","ein magnetfeld ist ein elektrisches feld, das durch elektrische ströme in zellen erzeugt wird. es handelt sich dabei um ein elektrisches feld, das durch elektrische ströme erzeugt wird."
"überstruktur beschreibt in der metallkunde und der oberflächenphysik und -chemie eine elementarzelle, die größer ist als diejenige, die man beim ( gedanklichen ) durchschneiden des kristallgitters des volumens bekommen würde. bei der charakterisierung von oberflächen sind dabei nur die richtungen parallel zur oberfläche von bedeutung, weil die anordnung der atome in richtung senkrecht zur oberfläche nicht periodisch ist. bei reinen oberflächen können überstrukturen durch oberflächenre","eine superstruktur ist ein begriff aus der physik, der in der kristallographie verwendet wird."
"fluorinert ( 3m ) und flutec ( f2 chemicals in preston ) sind markennamen für inerte, dielektrische flüssigkeiten mit hoher dichte. sie sind gute wärmeträger und werden deshalb unter anderem als kühlmittel verwendet. weitere einsatzgebiete sind einbrenntests in der elektronik sowie für dichtigkeitstests. wegen ihrer guten adsorptionsfähigkeit von sauerstoff sind sie prinzipiell auch für flüssigkeitsatmung geeignet. die perfluorierten",fluorinert ist eine chemische verbindung aus der gruppe der perfluortributylamine.
"gelonos ( gr. γελωνός ) wird bei herodot ( 4, 108–109 ) eine stadt im land der skythischen budinoi genannt. herodot beschreibt sie als groß und vollständig aus holz erbaut. ihre einwohner seien überwiegend ausgewanderte hellenen, die ihre lebensweise mitgebracht hätten. gelonos sei während des skythenfeldzugs des perserkönigs dareios i. im 6. jahrhundert v. chr. zerstört worden ( herodot 4,","die stadt gelonus ( griechisch γῆς γῆς, deutsch ‚stadt ‘ ) ist eine stadt in der antike. sie gehört zu den ältesten städten der antike. sie gehört zu den ältesten städten der antike. die stadt gehört zu den ältesten städten der antike. die stadt gehört zu den ältesten städten der antike. die stadt gehört zu den ältesten städten der antike. die stadt"
"die triqueta, auch triquetta oder triquetra genannt, besteht aus drei verbundenen kreisbögen. der name stammt aus dem lateinischen und bedeutet dreieckig oder knoten der dreisamkeit oder einfach dreieck.","die triquetra ( von altgriechisch τρίτος τρίτος τρίτος τρίτος τρίτος τρίτος τρίτος τρίτος τρίτος τρίτος τρίτος τρίτος τρίτος τρίτος τρίτος τρίτος τρίτος τρίτος τρίτος τρίτος τρίτος τρίτος τρίτος τρίτος τρίτος τρίτος τρίτος τρίτος τρίτος τρίτος τρίτος τρίτος τρίτος τρίτος τρίτος τρίτος τρίτος, deutsch ‚drei königs ‘ ) ist ein symbol aus der antike."
"bryn celli ddu ( walisisch ; deutsch „ der grabhügel im dunklen wald “ ) ist ein neolithisches ganggrab auf der walisischen insel anglesey in der nähe von llanddaniel fab. der bau wurde zwischen 1928 und 1929 archäologisch untersucht. besucher können durch einen engen gang in die kammer des passage tombs gelangen. es handelt sich um ein geschütztes denkmal, das von der walisischen denkmalschutzbehörde cadw betreut wird.","bryn celli ddi ( walisisch : bryn celli ddi ) ist eine archäologische grabstätte in wales. sie liegt in der nähe von newgrange, irland."
"die zündtemperatur ( auch zündpunkt, selbstentzündungstemperatur, entzündungstemperatur oder entzündungspunkt ) ist die temperatur, auf die man einen stoff oder eine kontaktoberfläche erhitzen muss, damit sich eine brennbare substanz ( feststoff, flüssigkeit, deren dämpfe oder gas ) in gegenwart von sauerstoff ausschließlich aufgrund seiner temperatur – also ohne zündquelle wie einen zündfunken – selbst entzündet. sie ist bei jedem stoff unterschiedlich hoch und in viel",die autoignitionstemperatur t ig { \displaystyle t_ { ig } } ist eine maßeinheit der wärmedichte. sie beschreibt die anzahl der anzahl der anzahl der anzahl der anzahl der anzahl der anzahl der anzahl der anzahl der anzahl der anzahl der anzahl der anzahl der anzahl der anzahl der anzahl der anzahl der anzahl der anzahl der anzahl der anzahl der anzahl der
"die relevanztheorie ist eine sprachwissenschaftlich geprägte kognitionstheorie, die von dan sperber und deirdre wilson im jahre 1986 entwickelt wurde. sie baut auf der konversationsmaxime der relevanz von paul grice auf, verzichtet jedoch auf sein kooperationsprinzip und stellt stattdessen zwei eigene relevanzprinzipien auf. wie die theorie von paul grice liefert die relevanztheorie ein inferenzmodell für kommunikative abläufe.","die relevanztheorie ( englisch relevance theory ) ist ein begriff aus der linguistik. sie beschreibt, dass sprachliche, sprachliche, sprachliche, sprachliche, sprachliche, sprachliche, sprachliche, sprachliche, sprachliche, sprachliche, sprachliche, sprachliche, sprachliche, sprachliche, sprachliche, sprachliche, sprachliche, sprachliche, sprachliche,"
die kettenschaltung ( auch : außengang bzw. außenschaltung ) ist eine bei fahrrädern verwendete gangschaltung mit wechselndem eingriff der fahrradkette in mit verschiedenen zähnezahlen versehene zahnkranz oder/und kettenräder. beim schalten wird die übersetzung zwischen tretkurbel und hinterrad verändert. die kettenschaltung ist das am häufigsten verwendete wechsel-getriebe am fahrrad. andere wechselgetriebe sind die nabenschaltung und die sel,"ein derailleur ( von französisch dérailer, französisch dérailer ) ist ein elektrisches getriebe, das zur bewegung von straßenfahrzeugen dient. es handelt sich dabei um einen drehmoment, bei dem die kette zwischen einem ring oder einem kettenring zwischen einem kettenring und einem kettenring zwischen einem kettenring und einem kettenring zwischen einem kettenring und einem kettenring zwischen einem kettenring und einem kettenring"
"zählpixel ( engl. tracking bug oder web bug ; auch deutsch web-wanze, tracking-pixel, ivw-pixel, ivwbox, pixel-tag, pixeltag, pixelmethode, ein-pixel-bild, 1×1 gif, clear gif oder web beacon ) sind kleine grafiken in html-e-mails oder auf webseiten, die eine logdatei-aufzeichnung und eine logdateianalyse ermöglichen, die oft für statistische auswertungen für das online","ein webbeacon ( englisch beacon api ) ist ein webbrowser, das in einem webbrowser, einem webserver oder einem webserver, benutzt wird, um informationen über einen anderen benutzer zu erfassen."
die abtei gorze in der gemeinde gorze nahe metz wurde um 757 gegründet und 1572 aufgehoben. sie gehörte dem orden der benediktiner an und war insbesondere im 10. und 11. jahrhundert mittelpunkt der gorzer reformbewegung.,die gemeinde gorze ( französisch terre de gorze ) ist eine ehemalige benediktinerabtei in metz.
"die bioanorganische chemie ist ein interdisziplinärer forschungszweig der chemie. das ziel der bioanorganischen chemie ist die aufklärung der funktion klassisch anorganischer elemente, wie etwa der metalle, aber auch „ anorganische “ nichtmetalle wie iod ( z. b. in thyroxin und triiodthyronin ) oder selen ( z. b. selenocystein ), in lebensprozessen. in lebenden organismen treten metalle meist in den aktiven zentren von protein",die bioinorganische chemie ist ein teilgebiet der organischen chemie. sie beschäftigt sich mit der entstehung von ionen in organismen.
"paneth-zellen, auch als paneth-körnerzellen bezeichnet, sind merokrine drüsenzellen, die apikal stark eosinophile granula enthalten und im epithel am grund der dünndarmkrypten, aber auch im magen und im mastdarm auftreten. aufgabe der paneth-zellen ist die sekretion von lysozymen, peptidasen, laktoferrin und defensinen. sie sind somit u. a. für die lokale immunabwehr verantwortlich. ben","die paneth-zellen ( auch : paneth-zellen ) sind eine gruppe von schilddrüsen, die in der schilddrüse der schilddrüse vorkommen. sie gehören zu den epithelialen epithelzellen. sie gehören zu den epithelialen schilddrüsen. sie gehören zu den epithelialen schilddrüsen. die schilddrüsen gehören zu den epithelialen schilddrüsen. die schilddrüsen gehören zu den epithelialen"
"merak ( von arabisch مراقّ البطن, dmg marāqq al-baṭn ‚weichteile des bauchs ‘ a ) ist der eigenname des sterns beta ursae maioris ( β uma ) im sternbild großer bär. er bildet zusammen mit dubhe ( α uma ) den hinteren abschluss des kastens des großen wagens, dessen verlängerung über dubhe hinaus zum polarstern zeigt. merak besitzt eine scheinbare helligkeit von 2,3 mag und","merak ( arabisch المراق, dmg al-maraǧ ‚der schwanz ‘ ) ist der eigenname des sterns β ursae majoris ( beta ursae majoris ) im sternbild großer bär. er gehört der spektralklasse a0 iv an und besitzt eine scheinbare helligkeit von +3,9 mag. merak gehört der spektralklasse a0 an."
"vernichtungslager, auch todeslager oder umgangssprachlich emphatisch todesfabriken genannt, werden eine reihe von besonderen konzentrationslagern ( kz ) genannt, die in der zeit des nationalsozialismus von ss-totenkopfverbänden im besetzten polen und weißrussland speziell für den massenmord an juden aus ganz europa und weiteren von den nationalsozialisten verfolgten personengruppen genutzt wurden. von ihrer errichtung ab dem jahr 1941 bis zu ihrer","die vernichtungslager ( auch vernichtungslager, vernichtungslager, vernichtungslager, todeslager, todeslager, todeslager, todeslager, todeslager, todeslager, todeslager, todeslager, todeslager, todeslager, todeslager, todeslager, todeslager, todeslager, todeslager, todeslager, todeslager, todeslager, todeslager, todes"
"litigation-pr ( etwa „ öffentlichkeitsarbeit im rechtsstreit “, auch strategische rechtskommunikation oder prozessbegleitende öffentlichkeitsarbeit ) ist eine form der pressearbeit, bei der die kommunikation nach außen vor, während und nach juristischen auseinandersetzungen gesteuert wird. ziel der litigation-pr ist es, die juristische strategie der beteiligten staatsanwälte und verteidiger zu unterstützen, das ergebnis der juristischen auseinandersetzung mit hilfe der öffentlichkeit zu beeinflussen und gleichzeit","die gerichtsverhandlungskommunikation ( auch gerichtsverhandlungskommunikation, gerichtsverhandlungskommunikation, gerichtsverhandlungskommunikation, gerichtsverhandlungskommunikation, gerichtsverhandlungskommunikation, gerichtsverhandlungskommunikation, gerichtsverhandlungskommunikation, gerichtsverhandlungskommunikation, gerichtsverhandlungskommunikation, gerichtsverhandlungskommunikation, gerichtsverhandlungskommunikation, gerichtsverhandlungskommunikation, gerichtsverhandlungskommunikation, gerichtsverhandlungskommunikation, gerichtsverhandlungs"
"eine scheibenfibel ist eine form der fibel, das heißt einer gewandspange, -schnalle, -klammer oder -nadel zum zusammenhalten der kleidung, mit einer scheibenförmigen, oft reichverzierten platte als abdeckung über der nadelkonstruktion. bis über fünf zentimeter durchmessende scheibenfibeln sind im frühmittelalter in der regel bestandteile der frauentracht, deutlich kleinere exemplare wurden ab der karolingerzeit aber auch von m","eine scheibenfibelform ist eine formenform, die aus gold oder silber besteht."
"der kulturmaterialismus ist eine von marvin harris begründete kulturanthropologische theorie, welche kultur auf ihre materiellen voraussetzungen zurückführt, also auf geographie, klima, umweltbedingungen ( z. b. wasser- und nahrungsressourcen ). kulturen sind demnach systeme, die sich an gegebene umweltbedingungen anpassen und ausgehend von ökologie und geographie zu erklären sind ( im gegensatz zum strukturalismus ). der begriff cultural materialism wurde von harris 1968 in seinem","kulturmaterialismus ( auch kulturmaterialismus ) ist ein begriff aus der anthropologie, der sich mit der entwicklung und entwicklung von kulturen befasst."
aeronomy of ice in the mesosphere ( aim ) ist ein nasa-satellit zur beobachtung der leuchtenden nachtwolken. dabei steht die entstehung und veränderung dieser höchsten wolken im mittelpunkt der forschungen. aim wurde am 25. april 2007 um 20:26 utc mit einer pegasus-xl gestartet und umkreist die erde in einem polaren orbit. nach dem start erhielt der satellit die zusätzliche bezeichnung explorer 90. der betrieb war ursprünglich bis juni,"der noctilucent clouds aim ( englisch noctilucent clouds ) ist ein forschungssatelliten, der sich mit der erforschung der polaren mesospherischen wolken beschäftigt."
"atlantica ist ein hypothetischer, erdgeschichtlicher kontinent, der vor rund 2 milliarden jahren existiert haben soll. er umfasste teile westafrikas und teile des östlichen südamerika.","die atlantik ( von lateinisch atlantica ‚atlantik ‘ ) ist ein ozeanischer orogen, der in der frühen zeit der frühen erdgeschichte entstand. die atlantik entstand während der frühen erdgeschichte, insbesondere in der frühen erdgeschichte. die atlantik entstand während der frühen erdgeschichte. die atlantik entstand während der frühen erdgeschichte, während die atlantik"
"der militärstützpunkt alert, gelegen auf 82° 28′ n. br., ist die nördlichste dauerhaft besetzte menschliche ansiedlung der erde. von hügeln umgeben liegt der stützpunkt auf dem gebiet des kanadischen territoriums nunavut auf der ellesmere-insel an der bucht dumbell bay der lincoln-see ( arktischer ozean ). die küste ist dort durch schiefervorkommen geprägt. benannt ist der ort nach dem expeditionsschiff h",die atmosphärische wetterstation hms ( englisch meteorological station ) ist eine kanadische wetterstation in der kanadischen provinz ellesmere island. sie liegt im nordwesten von cape sheridan im norden von ellesmere island.
"ein schrottsammler, ambulanter altwarenhändler oder trödler verdient seinen lebensunterhalt mit der sammlung von alt- und abfallstoffen aus metall, die nach ihrem verkauf erneut als ausgangs- und wertstoffe in der produktion verwendung finden können. das handeln mit altwaren wird auch trödeln genannt.","ein rasen- oder rasenbummel ( englisch : rag, bone, bone, bone, bone, bone, bone, bone, bone, bone, bone, bone, bone, bone, bone, bone, bone, bone, bone, bone, bone, bone, bone, bone, bone, bone, bone, bone, bone, bone, bone, bone, bone, bone, bone, bone ) ist ein"
oliver janich ( * 3. januar 1969 in münchen ) ist ein deutscher journalist und buchautor sowie mitbegründer und ehemaliger vorsitzender der partei der vernunft. er vertritt rechtspopulistische und fremdenfeindliche ansichten und gilt als verschwörungstheoretiker. er lebt auf den philippinen.,"friedrich friedrich janich ( * 19. september 1962 in rosenheim ) ist ein deutscher wirtschaftswissenschaftler, wirtschaftswissenschaftler und unternehmer."
"eine business-rule-engine ( bre ) ist eine technische softwarekomponente als bestandteil eines business-rule-management-systems ( brms ), die eine effiziente ausführung von geschäftsregeln bzw. business-rules ermöglicht. das primäre ziel der bre ist es, die geschäftslogik von der programmlogik oder prozesslogik zu trennen, was grundlegende änderungen an der fachlichen geschäftslogik ermöglicht ohne änderungen am programm-code oder am design des geschäftsprozesses vornehmen zu","eine geschäftsregelmaschine ( englisch business rules engine ) ist eine maschine, die einen prozess in einem geschäftsprozess ermöglicht, um einen prozess zu steuern."
"der aarne-thompson-index ( aath ) ist eine von antti aarne begründete und von stith thompson ergänzte klassifikation von märchen- und schwankgruppen, die in der internationalen und vergleichenden erzählforschung große bedeutung erlangt hat. seit einer weiteren überarbeitung durch hans-jörg uther im jahr 2004 trägt der index meist die bezeichnung aarne-thompson-uther ( atu ).","antti aarne-thompson, auch bekannt als antti aarne, ist ein us-amerikanischer schriftsteller, schriftsteller und schriftsteller."
"das casa vilamajó ist ein bauwerk in der uruguayischen landeshauptstadt montevideo. das von 1930 bis 1931 durch den architekten julio vilamajó ( 1894–1948 ) errichtete gebäude befindet sich im barrio parque rodó in der calle domingo cullen 895, ecke avenida sarmiento. es wurde 1990 als monumento histórico nacional klassifiziert und ende des vergangenen jahrzehnts unter der leitung des architekten gustavo scheps restauriert. das casa vilamajó weist einfl","das vilamajó-haus ( auch : vilamajó-haus ) ist ein museum in uruguay. es liegt in montevideo, einem stadtteil von montevideo. das gebäude wurde 1930 in montevideo eröffnet."
"nomen nudum ( plural : nomina nuda ) ist ein lateinischer fachausdruck aus der biologischen nomenklatur und bedeutet wörtlich „ nackter name “. dieser terminus wird in der biologischen nomenklatur für einen vorgeblichen wissenschaftlichen namen benutzt, der bei der wissenschaftlichen erstbeschreibung die anforderungen des jeweiligen nomenklatur-codes an seine verfügbarkeit nicht erfüllt. dies kann beispielsweise durch eine falsche namensableitung im falle von namen von familien, durch das fehlen einer differential","ein nomen nudum ( von lateinisch nomen ‚name ‘ ) ist ein taxon, der in der botanik verwendet wird."
"datenwiederherstellung ( englisch data restore, data recovery ) bedeutet die wiederherstellung von originaldaten nach einem datenverlust auf einem datenträger im engeren sinn wie auch die erkennung fehlerhaft übertragener dateneinheiten und deren wiederherstellung im weiteren sinne.","die datenübertragung ( englisch data recovery ) ist ein verfahren zur rückgewinnung von daten, die von einem computer entstehen."
"die neutronenstreuung ist ein hauptgebiet in der forschung mit neutronen. es umfasst verschiedene experimentelle methoden zur untersuchung kondensierter materie bezeichnet, die auf der streuung von langsamen oder thermischen neutronen an einem probekörper ( engl. : target ) basieren. neutronen wechselwirken mit atomkernen und mit den magnetischen momenten von elektronen, weshalb sie zur untersuchung der struktur, der dynamik sowie der magnetischen ordnung kondensierter materie auf","die neutronenstreuung ( englisch neutron scattering ) ist eine methode der kernphysik, bei der elektronen in einem kernreaktor mit einer zeitspanne von etwa 1 mev entstehen. die neutronenstreuung erfolgt durch die streuung von atomkernen in einem kernreaktor. die neutronenstreuung erfolgt durch die streuung von atomkernen in einem kernreaktor. die neutronenstreuung erfolgt durch die streuung von atomkernen in einem kernreaktor"
"gondwana, auch gondwanaland oder seltener gondwania, ist der name des großkontinents, der während des größten teils der bekannten erdgeschichte auf der südlichen hemisphäre existierte. vom späten karbon bis in den jura bildete gondwana über einen zeitraum von etwa 150 millionen jahren den südteil des superkontinents pangaea, wobei er während des perms eine fläche von etwa 73 millionen km2 aufwies.mindestens zweimal bildete gond",gondwana ( auch gondwanaland oder gondwanaland ) ist ein kontinent in südindien. er befindet sich in der südwestlichen hemisphäre. gondwana gehört zu den ältesten kontinenten der erde.
"das personal genome project ( pgp ) plant die veröffentlichung des vollständigen genoms sowie der medizinischen daten seiner teilnehmer, um damit weitere forschung im bereich der pharmakogenetik zu ermöglichen. es wurde vom molekularbiologen george m. church ( harvard, usa ) initiiert und im januar 2006 offiziell bekannt gegeben. das projekt wird biometrische sowie medizinische informationen der teilnehmer kostenlos im internet veröffentlichen, so dass wissenschaftler damit v","das harvard medical school personal genome project ( pgp ) ist ein forschungsprojekt der harvard medical school ( pgp ), das sich mit der entwicklung des menschlichen genoms befasst. das projekt wurde am 9. märz 2005 in den usa gegründet."
"stephen hart shenker ( * 1953 in alexandria ( virginia ) ) ist ein us-amerikanischer theoretischer physiker. er ist der sohn des physikers henry shenker ( 1917–2004 ), der an den us naval research laboratories in washington arbeitete. shenker studierte an der harvard university ( bachelor 1975 ) und wurde 1980 an der cornell university bei john kogut und kenneth wilson promoviert. als post-doc war er an der university of california, santa barbara. ab 1981","stephen shenker ( * 6. februar 2004 ) ist ein us-amerikanischer theoretischer physiker, der sich mit stringtheorie befasst."
"artificial intelligence system war ein projekt für verteiltes rechnen ( distributed computing ) des kanadischen unternehmens intelligence realm mit dem ziel, ein großes computersystem mit künstlicher intelligenz zu erschaffen. dazu lud sich das client-programm boinc des benutzers so genannte workunits herunter und bearbeitete diese im hintergrund. jede workunit simulierte dabei mehrere 100.000 nervenzellen. die clientcomputer bekamen einen monat zeit, um die ihm zugeteilte workunit zu verarbeiten. wurde die work","das advanced neuronal simulation project ( ais ) ist ein forschungsprojekt zur simulation des menschlichen gehirns. es wurde von eugene m. izhikevich von der neurosciences institute in san diego, kalifornien entwickelt. das projekt wurde am 12. juli 2008 in san diego, kalifornien gegründet. das projekt wurde vom us-amerikanischen neurowissenschaftler eugene m. izhikevich entwickelt."
"der overachiever ( englisch : overachiever von to achieve, zu deutsch : „ etwas zustande bringen, ein ziel erreichen “, gelegentlich auch eingedeutscht „ überleister “ ) bezeichnet personen, die leistungen oberhalb ihres potenzials erreichen – sprich : die mehr erfolg haben, als man es nach leistungstests wie dem sat oder einem intelligenztest vermuten würde. der begriff „ overachiever “ wird im regelfall im","unter einer übersteigerung ( englisch overachievement ) versteht man in der psychologie einen menschen, der sich mit einer übersteigerung befasst. der begriff wird in der psychologie auch als übersteigerung bezeichnet."
makroglossie bezeichnet in der medizin eine teilweise oder vollständige vergrößerung der zunge.,"die makroglossie ( von altgriechisch μακρός makros, deutsch ‚groß ‘ und glossós, deutsch ‚höhle ‘ ) ist eine sehr seltene erkrankung der mundhöhle. sie ist eine sehr seltene erkrankung der mundhöhle."
"werkgerechtigkeit ist ein zentraler theologischer begriff aus der lutherischen rechtfertigungslehre. sie steht für die ansicht, man könne vor gott gerechtfertigt sein, wenn man gute werke tut. martin luther lehnte diese ansicht ab und betonte die rechtfertigung aus der gnade gottes im glauben an den erlösenden tod und die auferstehung jesu christi. die meisten kirchen lehren, dass der mensch nicht aufgrund seiner guten werke vor gott gerechtfertigt werde","rechtsismus ( von altgriechisch νόμος legalis, deutsch ‚gesetz ‘, ‚gesetz ‘, ‚gesetz ‘, ‚gesetz ‘, ‚gesetz ‘, ‚gesetz ‘, ‚gesetz ‘, ‚gesetz ‘, ‚gesetz ‘, ‚gesetz ‘, ‚gesetz ‘, ‚gesetz ‘, ‚gesetz ‘, ‚gesetz ‘, ‚gesetz ‘, ‚gesetz ‘, ‚gesetz ‘, ‚gesetz ‘, ‚gesetz ‘"
"der kultur- und wissenschaftspalast ( pln. pałac kultury i nauki, abgekürzt pkin ) ist ein zwischen 1952 und 1955 auf anordnung josef stalins im baustil des sozialistischen klassizismus errichteter 237 meter hoher wolkenkratzer im zentrum von warschau. in den ersten jahren seiner fertigstellung war das damals „ stalinpalast “ genannte 187,68 meter hohe gebäude, nach dem hauptgebäude der lomonossow-universität in moskau mit 240 metern,",das pałac kultury imyśl józefa stalina ( ukrainisch pałac kultury imienia józefa stalina ) ist ein gebäude in der stadt warschau. es befindet sich in der stadt warschau.
"unter melanismus ( gr. „ schwarzfärbung “, von melas „ schwarz “ ) versteht man im tierreich eine dunkle pigmentierung von u. a. haut, haaren, schuppen durch melanine. diese kann neben genetischen ursachen auch verschiedene andere gründe haben wie etwa erhöhte sonneneinstrahlung, größere luftfeuchtigkeit, niedrigere temperatur und andere faktoren ( modifikation durch umwelteinflüsse ).","als melanismus ( von lateinisch melanus „ schwarz “, „ schwarz “, „ schwarz “, „ schwarz “, „ schwarz “, „ schwarz “, „ schwarz “, „ schwarz “, „ schwarz “, „ schwarz “, „ schwarz “, „ schwarz “, „ schwarz “, „ schwarz “, „ schwarz “, „ schwarz “, „ schwarz “, „ schwarz “, „ schwarz “, „ schwarz “, „ schwarz “, „ schwarz “, „ schwarz “ ) bezeichnet"
"die baudynamik befasst sich mit der berechnung und beurteilung dynamisch belasteter bauwerke. im gegensatz zur baustatik wird im aufgabenbereich der baudynamik die dimension der zeit bzw. der frequenz berücksichtigt. dies wird im bausektor prinzipiell dann erforderlich, wenn zeitlich veränderliche kräfte auf ein bauwerk einwirken und das bauwerk gleichzeitig aufgrund seiner konstruktion die möglichkeit bietet, auf diese einwirkungen zu reagieren ( zu schwingen ). die einwirkenden","die zeitgeschichte ist ein begriff aus der theoretischen mechanik. sie beschreibt, wie sich die bewegung eines körpers ändert."
"das polymath-projekt ist eine zusammenarbeit zwischen mathematikern, um wichtige und schwierige mathematische probleme zu lösen, indem man viele mathematiker koordiniert, die miteinander kommunizieren, um den besten weg zur lösung zu finden. das projekt begann im januar 2009 auf timothy gowers blog, wo er ein problem präsentierte und seine leser bat, partielle ideen und partielle fortschritte in richtung einer lösung zu posten. dieses experiment führte zu",das polymath8-projekt ist ein forschungsprojekt der europäischen mathematiker jános bolyai polymath. das projekt wurde am 1. märz 2016 von jános bolyai mathematiker jános bolyai gegründet. das projekt wurde am 1. märz 2016 von der europäischen mathematiker jános bolyai entwickelt.
"merlin ( microgravity experiment research locker/incubator ) ist eine einheit zur thermisch kontrollierten lagerung wissenschaftlicher experimente in der iss und während des transports zur erde bzw. während des transports von der erde zur iss. die merlin-einheiten sind fest im iss express rack, im dragon- und cygnus-raumschiff sowie im space shuttle verbaut.","merlin ist ein forschungs- und forschungsgerät, das zur messung von temperaturen verwendet wird. es dient der messung von temperaturen, die durch die messung von temperaturen, temperaturen, temperatur, temperatur, temperatur, temperatur, temperatur, temperatur, temperatur, temperatur, temperatur, temperatur, temperatur, temperatur, temperatur, temperatur, temperatur, temperatur, temperatur, temperatur, temperatur, temperatur, temperatur, temperatur, temperatur, temperatur, temperatur"
"mittelalter bezeichnet in der europäischen geschichte die epoche zwischen dem ende der antike und dem beginn der neuzeit, also etwa die zeit zwischen dem 6. und 15. jahrhundert. sowohl der beginn als auch das ende des mittelalters sind gegenstand der wissenschaftlichen diskussion und werden recht unterschiedlich angesetzt. im übergang von der spätantike ins frühmittelalter zerbrach die politische und kulturelle einheit des durch die griechisch-römische antike geprägten mittelmeerraums","die mittelzeit ( auch mittelzeit, mittelzeit, mittelzeit, mittelzeit, mittelzeit, mittelzeit, mittelzeit, mittelzeit, mittelzeit, mittelzeit, mittelzeit, mittelzeit, mittelzeit, mittelzeit, mittelzeit, mittelzeit, mittelzeit, mittelzeit, mittelzeit, mittelzeit, mittelzeit, mittelzeit, mittelzeit, mittelzeit,"
die luftpumpe ( lateinisch / fachsprachlich antlia ) ist ein sternbild südlich des himmelsäquators.,antlia ist ein sternbild des südhimmels.
