reference,system
"durch mechanismen der dna-reparatur können zellen veränderungen ihrer dna-struktur beseitigen. solche schäden in der dna können spontan im verlauf der dna-replikation oder durch die einwirkung mutagener substanzen, extremer wärme oder ionisierender strahlung verursacht werden. dna-schäden können dazu führen, dass die replikation der dna für die mitose falsch erfolgt, proteine nicht mehr bzw. falsch synthetisiert oder wichtige chromosomen","die dna-reparatur ( auch dna-reparatur, dna-reparatur oder dna-reparatur genannt ) ist ein prozess, bei dem die entstehung von dna-prozessen in der zellmembran entsteht."
"yutaka taniyama ( jap. 谷山 豊, taniyama yutaka, eigentlich taniyama toyo ; * 12. november 1927 in kisai bei tokio ; † 17. november 1958 in tokio ) war ein japanischer mathematiker.","die taniyama-shimura-konjugitation ( jap. 小林 正彦, taniyama-shimura-konjugitation ) ist ein japanischer mathematiker, der sich mit algebraischer geometrie befasst."
"das türk telekom stadyumu ( offiziell : ali sami yen spor kompleksi türk telekom stadyumu, deutsch : ali sami yen sportkomplex türk telekom stadion ) ist ein fußballstadion im istanbuler stadtteil sarıyer. im stadion finden seit dem 15. januar 2011 die heimspiele von galatasaray istanbul sowie konzerte statt. es löste das deutlich kleinere ali sami yen stadyumu als spielstätte von galatasaray ab, das nach dem auszug des sportvereins abgerissen wurde. das türk","das ali-sam-stadion ist eine stadt in istanbul, türkei. es liegt in istanbul, türkei."
infowars ( auch infowars.com ) ist ein rechtes us-amerikanisches onlineportal für meinungen und verschwörungstheorien. es wird vom radiomoderator und verschwörungstheoretiker alex jones betrieben. alexa internet rankt die seite global auf platz 2692 ( oktober 2018 ).jones gilt als der einflussreichste verschwörungstheoretiker in den usa und wurde durch eine landesweit verbreitete werktägliche radioshow bekannt. einen großteil seiner einnahmen erziel,alex jones ( englisch alex jones ) ist ein us-amerikanischer nachrichtendienst.
"heterotrophie ( altgriechisch ἕτερος heteros „ fremd “, „ anders “ und τροφή trophé „ ernährung “ ; also „ sich von anderen ernährend “ ) bezeichnet in der biologie das aufbauen von körperbestandteilen ( anabolismus ) durch lebewesen aus bereits vorhandenen organischen verbindungen. tiere, pilze und die meisten bakterien und archaeen ernähren sich heterotroph. sie verwenden organische stoffe sowohl als energiequellen, indem sie diese","heterotrophe ( von altgriechisch ὀστέον ὀστέον ὀστέον ὀστέον ὀστέον ὀστέον ὀστέον ὀστέον ὀστέον ὀστέον ὀστέον ὀστέον ὀστέον, ὀστέον ὀστέον ὀστέον, ὀστέον ὀστέον, ὀστέον ὀστέον, ὀστέον ὀστέον, ὀστέον ὀστέον, ὀστέον, ὀστέον"
"trachyt, abgeleitet vom griechischen wort τραχύς trachys mit der bedeutung rau, ist ein vulkanisches gestein. er wurde zum ersten mal vom französischen mineralogen alexandre brongniart im jahr 1813 beschrieben und benannt.","als trachyten ( auch trachyten oder trachyten ) bezeichnet man in der geologie eine sehr seltene, sehr seltene, sehr kleine, sehr kleine, sehr kleine, sehr kleine, sehr kleine, sehr kleine, sehr kleine, sehr kleine, sehr kleine, sehr kleine, sehr kleine, sehr kleine, sehr kleine, sehr kleine, sehr kleine"
"hodoyoshi-3 ( jap. ほどよし3号, hodoyoshi 3-gō ) ist der ein experimenteller erdbeobachtungssatellit der universität tokio. er wurde am 19. juni 2014 um 19:11 utc mit einer dnepr-trägerrakete vom kosmodrom jasny ( zusammen mit 36 weiteren satelliten, darunter deimos-2, kazeosat-2, hodoyoshi-4 ) in eine sonnensynchrone umlaufbahn gebracht.der dreiachsenstabilisierte satellit ist mit zwei kameras mit einer auflösung von","goto kitty ( jap. : goto kitty ) ist ein japanischer forschungssatelliten, der im jahr 2014 von sanrio corporation gegründet wurde."
"unter dem begriff adherens junctions wird eine gruppe von adhäsionsverbindungen ( engl. : adhering junctions ) zusammengefasst. zu ihnen zählen zonula adhaerens ( gürteldesmosom oder adhäsionsgürtel ), fascia adhaerens ( streifendesmosom ) und punctum adhaerens ( punktdesmosom ). die adhärenz-verbindungen stellen eine verbindung zwischen den aktin-filamenten zweier zellen her und stärk",cadherin ( auch : cadherin ) ist ein protein aus der gruppe der actin-bindungen. es handelt sich dabei um eine gruppe von bindungen zwischen zellen und zellen. cadherin gehört zur gruppe der bindungen zwischen zellen und zellen.
"holografischer speicher ist eine technik, mit der informationen in einer sehr hohen dichte innerhalb von kristallen oder foto-polymeren gespeichert werden können.","ein holographisches datenspeicher ist ein datenspeicher, das in einem bestimmten bereich verwendet wird."
der wanderfalke ( falco peregrinus ) gehört zur familie der falken ( falconidae ). er zählt zu den größten vertretern der familie und ist mit einer spitzengeschwindigkeit von fast 400 km/h das schnellste tier des planeten. der wanderfalke ist ein kosmopolit und die am weitesten verbreitete vogelart der welt ; er besiedelt bis auf antarktika alle kontinente. wanderfalken sind primär felsbrüter und bewohnen in erster,die peregrine-falcone ( falco peregrinus ) ist eine vogelart aus der familie der falcone ( falco ) innerhalb der familie der falcone ( falco ). sie gehört zur familie der falcone ( falco ).
"georg otto carl alwin schenck ( * 25. märz 1868 in darmstadt ; † 16. mai 1955 in lindenfels, odenwald ) war ein deutscher forstwissenschaftler.","george w. vanderbilt, auch george w. vanderbilt oder george w. vanderbilt, war ein us-amerikanischer forstwissenschaftler."
"lernende vektorquantisierung, englisch learning vector quantization ( kurz : lvq ), ist ein verfahren aus dem bereich der künstlichen neuronalen netze. es dient der klassifikation von nichtlinearen problemen. vq = vektorquantisierung : verfahren zum unüberwachten clustering lvq = lernende vq klassifikation : abbildung in k klassen trainingmenge p p = { ( xi, yi ) in r n { \displaystyle r^ { n","competitive learning network ( lvq ) ist ein algorithmus, das in der informatik verwendet wird. es handelt sich dabei um einen algorithmus, der in der informatik verwendet wird. lvq wurde von teuvo kohonen und teuvo kohonen entwickelt."
"end of message oder kurz eom bezeichnet das ende einer nachricht. im schriftverkehr wird die kurzform meist zur verdeutlichung des abschlusses einer e-mail verwendet. mit der kurzform eom wird dem empfänger mitgeteilt, dass nach eom keine relevanten informationen mehr folgen oder weitere dokumente geöffnet werden müssen. damit kann der empfänger zeit sparen und ein effektiverer umgang mit ausgetauschten informationen ist möglich. in früheren kommunikationsmethoden wie der","als e-mail-code ( eom ) wird in der nachrichtentechnik ein begriff für einen e-mail-code verwendet, um einen e-mail-code zu erfassen. der e-mail-code wird auch als e-mail-code bezeichnet. der e-mail-code wird auch als e-mail-code verwendet. eom wird auch als e-mail-code bezeichnet."
"nationalmuseum ist der name, ein namensbestandteil oder die gängige deutsche übersetzung des namens u. a. folgender museen :","das national museum of albania ist ein wissenschaftliches forschungszentrum, das sich mit historischen, historischen, historischen, historischen, historischen, historischen, historischen, historischen, historischen, historischen, historischen, historischen, historischen, historischen, historischen, historischen, historischen, historischen, historischen, historischen, historischen und historische"
"morley cigarettes ist der name eines populären und dennoch fiktiven zigarettenherstellers. in der filmindustrie, besonders im englischen sprachraum, werden fiktive unternehmen gerne eingesetzt. weitere beispiele hierfür sind acme, finder-spyder oder oceanic airlines. morley cigarettes gehört zu den zehn bekanntesten fiktiven marken.aus markenschutzrechtlichen gründen müssen produzenten oftmals auf nicht existente unternehmen ausweichen. das gegenstück","ein pack of morley cigarettes ( engl. : pack of morley cigarettes ) ist ein us-amerikanischer, us-amerikanischer, us-amerikanischer, amerikanischer, amerikanischer, amerikanischer, amerikanischer, amerikanischer, amerikanischer, amerikanischer, amerikanischer, amerikanischer, amerikanischer, amerikanischer, amerikanischer, amerikanischer, amerikanischer, amerikanischer, amerikanischer, amerikanischer"
"johann friedrich von recke ( * 1. august 1764 in mitau ; † 13. september 1846 ebenda ) war ein deutschbaltischer altertumsforscher, literaturhistoriker und sammler.","johann von recke ( * 1785 in courland ; † 28. januar 1826 in mitau ) war ein österreichischer historiker, historiker und historiker."
"die labrys ( λάβρυς, unbekannter, wohl ägäischer oder anatolischer herkunft ), auch doppelaxt oder selten amazonenaxt genannt, bezeichnet eine axt mit zwei gegenüberliegenden gerundeten schneiden, die etwa ab 2000 v. chr. in der frühen bronzezeit als kultgegenstand oder statussymbol verwendung fand, vereinzelt aber auch früher. als waffe wurde beispielsweise die persische doppelaxt verwendet. der name","die labrys ( griechisch λύρυς, lateinisch λύρυς, λύρυς, λύρυς, λύρυς, λύρυς, λύρυς, λύρυς, λύρυς, λύρυς, λύρυς, λύρυς, λύρυς, λύρυς, λύρυς, λύρυς, λύρυς, λύρυς, λύρυς, λύρυς"
"lori b. andrews ( * 1952 ) ist eine us-amerikanische juristin, biotechnologin und schriftstellerin. andrews ist professorin für rechtswissenschaften am illinois institute of technology chicago-kent college of law, direktorin des iit's institute for science, law, and technology und im frühjahr 2002 war sie gastprofessorin an der princeton university. sie erhielt ihren b.a. summa cum laude am yale college und ihren j.d. an der ya","susan andrews, auch susan andrews, ist eine vietnamesische genetikerin. sie ist professorin für genetik an der university of washington, d.c.. sie ist professorin für genetik an der university of washington, d.c."
"der neuroscientist ist eine wissenschaftliche fachzeitschrift, die vom sage-verlag veröffentlicht wird. die zeitschrift erscheint mit sechs ausgaben im jahr. es werden übersichtsarbeiten aus allen bereichen der neurowissenschaften veröffentlicht.der impact factor lag im jahr 2014 bei 6,837. nach der statistik des isi web of knowledge wird das journal mit diesem impact factor in der kategorie klinische neurologie an elfter stelle von 192 zeitschriften und in der kategorie neurowissenschaften an 21. stelle von 252 zeitschriften geführt.","die neurowissenschaft ist eine wissenschaftliche fachzeitschrift, die sich mit der entwicklung und entwicklung von krankheiten beschäftigt. sie beschäftigt sich mit der entwicklung und entwicklung von krankheits- und krankheitskrankheiten. die zeitschrift beschäftigt sich mit der entwicklung und entwicklung von krankheits- und krankheitskrankheiten. die zeitschrift beschäftigt sich mit der entwicklung und entwicklung von krankheits- und krankheitskrankheiten. die zeitschrift beschäftigt sich mit der entwicklung und entwicklung"
"stromgestehungskosten ( engl. levelized cost of electricity bzw. abgekürzt lcoe ) bezeichnen die kosten, welche für die energieumwandlung von einer anderen energieform in elektrischen strom notwendig sind. sie werden in der regel in euro oder dollar je megawattstunde angegeben. die stromgestehungskosten ergeben sich aus den kapitalkosten ( inklusive der finanzierungskosten von fremdkapital ), den fixen und den variablen betriebskosten, den brennstoffkosten sowie der ange","der begriff windenergie ( auch windenergie, windenergie, windenergie, windenergie, windenergie, windenergie, windenergie, windenergie, windenergie, windenergie, windenergie, windenergie, windenergie, windenergie, windenergie, windenergie, windenergie, windenergie, windenergie, windenergie, windenergie, windenergie, windenergie, windenergie, windenergie, windenergie, windenergie, windenergie, windenergie, windenergie"
"die leptonenzahl l { \displaystyle l\! \, } der teilchenphysik, eine ladungsartige quantenzahl, ist definiert als die differenz der anzahl der leptonen und der anzahl der antileptonen in einem system : l = n l − n l ̄ { \displaystyle l=n_ { \ell } -n_ { \overline { \ell } } }.somit beträgt sie : für ein einzelnes","die lepton-zahl, auch lepton-zahl, ist ein begriff aus der quantenchemie, der sich mit der entstehung von elektronen beschäftigt."
die extremitätenentwicklung ist ein bereich der embryogenese und bildet eine grundlage für erkenntnisse über die molekularen und zellularen mechanismen zur formfindung in der organogenese von wirbeltieren. die extremitätenentwicklung will die progressive formbildung der skelettären muster der gliedmaßen bei den tetrapoden ( landwirbeltiere mit vier extremitäten ) erklären.,"die hirnbildung ( auch : hirnbildung ) bezeichnet in der biologie die entwicklung von hirnzellen, die sich mit der entwicklung von hirnzellen beschäftigen. die entwicklung von hirnzellen erfolgt durch die entwicklung von hirnzellen."
"pikaia ist ein ausgestorbener vertreter aus der stammgruppe der chordatiere, möglicherweise zu den schädellosen ( cephalochordata ) gehörend. bislang ist lediglich die typusart p. gracilens der gattung zugeordnet. der erste teil des zweiteiligen binomens von pikaia gracilens bezeichnet die gattung. deren name leitet sich vom mount pika aus der näheren umgebung der fundstelle ab. da bisher nur eine art gefunden wurde, ist die gattung monotypisch.","die kopfentwicklung ( auch kopfentwicklung, kopfentwicklung, kopfentwicklung, kopfentwicklung, kopfentwicklung, kopfentwicklung, kopfentwicklung, kopfentwicklung, kopfentwicklung, kopfentwicklung, kopfentwicklung, kopfentwicklung, kopfentwicklung, kopfentwicklung, kopfentwicklung, kopfentwicklung, kopfentwicklung, kopfentwicklung, kopfentwicklung, kopfentwicklung, kopfentwicklung, kopfentwicklung, kopfentwicklung, kopfentwicklung,"
"als koordinationszahl ( kz ) bezeichnet man die anzahl der nächsten nachbarn einer struktureinheit ( atom, ion, molekül ) in einem kristall ( z. b. ionenkristall, metallgitter ) bzw. die anzahl der an ein zentralatom direkt gebundenen atome in einem komplex. eine kristallstruktur wird durch die angabe der position ihrer bausteine, d. h. durch deren koordination in der elementarzelle, beschrieben. am häufigsten","die koordinationszahl, auch koordinationszahl oder koordinationszahl genannt, ist ein begriff aus der chemie. die koordinationszahl ist ein maß für die koordination eines atoms."
"unter absalzung versteht man die ausschleusung von kessel- oder kreislaufwasser aus z. b. dampfkesseln oder verdunstungskühlern mit dem ziel, den salzgehalt des wassers und damit korrosion und ablagerungen zu verringern.","der begriff dampfluft ( auch dampfluft, dampfluft, dampfluft, dampfluft, dampfluft, dampfluft, dampfluft, dampfluft, dampfluft, dampfluft, dampfluft, dampfluft, dampfluft, dampfluft, dampfluft, dampfluft, dampfluft, dampfluft, dampfluft, dampfluft, dampfluft, dampfluft, dampfluft, dampfluft"
"2-phenylphenol ( auch orthophenylphenol ) ist eine organische verbindung. es besteht aus einem phenol, das in ortho-position einen phenylrest trägt.",2-phenylphenol ist eine chemische verbindung aus der gruppe der phenole.
"william howitt ( * 1792 in heanor, derbyshire ; † 3. märz 1879 in rom ) war ein englischer schriftsteller. william howitt ( spr. hoitt ), aus einer quäkerfamilie stammend, verheiratete sich nach unvollständigen studien 1823 mit mary botham, die sich unter dem namen mary howitt selbst als schriftstellerin bekannt gemacht hat, und veröffentlichte mit dieser gemeinsam die gedichtsammlungen : the forest minstrel","mary howitt, auch mary howitt, war ein britischer schriftsteller, schriftsteller und schriftsteller."
"eleanor rosch heider ( * 1938 ) ist eine us-amerikanische psychologin und professorin für kognitionspsychologie an der university of california, berkeley.","james rosch ( * 20. januar 1942 in new york city ) ist ein us-amerikanischer psychologe, der sich mit der psychologie befasst."
"als sexualisierung bezeichnet man dem wortsinne nach die fokussierung bzw. hervorhebung der sexualität innerhalb eines umfassenderen kontextes die betrachtung eines objektes unter sexuellen gesichtspunkten bzw. unter dem aspekt der sexualität, besonders wenn dieses objekt diese betrachtung von sich aus nicht evoziert. nach martha nussbaumers sex and social justice ( dt. „ geschlecht und soziale gerechtigkeit “ ) eine form der sozialen hierarchisierung, wenn sexualität und ge",sexualisierung ( von altgriechisch ὕδωρ ὕδωρ ὕδωρ ὕδωρ ὕδωρ ὕδωρ ὕδωρ ὕδωρ ὕδωρ ὕδωρ ὕδωρ ὕδωρ ὕδωρ ὕδωρ ὕδωρ ὕδωρ ὕδωρ ὕδωρ ὕδωρ ὕδωρ ὕδωρ ὕδωρ ὕδωρ ὕδωρ ὕδωρ ὕδωρ ὕδωρ ὕδωρ ὕδωρ ὕδωρ ὕδωρ ὕδωρ ὕδωρ ὕδωρ ὕδωρ ὕδωρ ὕδωρ ὕδωρ ὕδωρ ὕδωρ
"ein gametangium ist in der botanik die bezeichnung für einen behälter, in dem die sexuell differenzierten fortpflanzungszellen ( gameten ), die der geschlechtlichen fortpflanzung dienen, gebildet werden. in der deutsch- und englischsprachigen literatur werden als gametangium sowohl die einzelnen zellen der thallophyten ( wie pilze ) bezeichnet, in denen sich die gameten bilden, als auch die mehrzelligen gametangien mit steriler wand der moose und gefäßpflanzen.","die gamete ( auch gamete, gamete, gamete, gamete, gamete, gamete, gamete, gamete, gamete, gamete, gamete, gamete, gamete, gamete, gamete, gamete, gamete, gamete, gamete, gamete, gamete, gamete, gamete, gamete, gamete, gamete, gamete, gamete, gamete, gamete ) sind"
"unter sternbild wird in der heutigen astronomie eine region des sternenhimmels verstanden, die in bezug auf einen sternenzug freiäugig sichtbarer heller sterne von anderen himmelsregionen abgegrenzt ist ( mustererkennung ). für den anblick des himmels von der erde aus wurden so in der sphärischen astronomie anfang des 20. jahrhunderts mit internationaler übereinkunft die grenzen von 88 sternbildern festgelegt, mit denen die fläche der himmelskugel restlos aufgeteilt","die sterne ( von lateinisch asteris ‚stern ‘, ‚stern ‘, ‚stern ‘, ‚stern ‘, ‚stern ‘, ‚stern ‘, ‚stern ‘, ‚stern ‘, ‚stern ‘, ‚stern ‘, ‚stern ‘, ‚stern ‘, ‚stern ‘, ‚stern ‘, ‚stern ‘, ‚stern ‘, ‚stern ‘, ‚stern ‘, ‚stern ‘, ‚"
am 6. juni 1992 verunglückte eine boeing 737-200 auf dem copa-airlines-flug 201 nach einem instrumentenfehler und der daraus folgenden desorientierung der piloten. die maschine der copa airlines stürzte nähe des dorfes tucutí in der panamaischen provinz darién ab. bei dem unfall kamen alle 47 insassen ums leben.,"flug 201 war ein us-amerikanischer flugzeug, der am 30. märz 1994 in panama city entdeckt wurde."
"historische theologie ist ein institutsname der theologie an einigen universitäten und bezeichnet eine fachübergreifende reihe von teildisziplinen, die historisch und theologisch arbeiten. insbesondere theologische richtungen, die den ausdruck geschichte als unpräzise vermeiden wollen, fassen die historisch arbeitenden disziplinen darunter. die klärung der begriffe ist innerhalb der theologischen wissenschaft selbst umstritten. historisch heißen in der regel jene fachgebiete, die die historisch greifbaren","die historische theologie ( auch historische theologie ) ist ein teilgebiet der theologie. sie beschäftigt sich mit der geschichte, der geschichte und der geschichte."
"paddock ( englisch aus altenglisch pearroc, mittelenglisch parroc – ‚zaun ‘, ‚koppel ‘, ‚pferch ‘ ) ist ein auch in deutschsprachigen ländern gebräuchlicher fachbegriff der pferdehaltung. er bezeichnet den graslosen, eingezäunten, zumeist befestigten auslauf für pferde.","ein boden ist ein boden, bei dem pferde, pferde, pferde, pferde, pferde, pferde, pferde, pferde, pferde, pferde, pferde, pferde, pferde, pferde, pferde, pferde, pferde, pferde, pferde, pferde, pferde, pferde, pferde,"
"gewerbefreiheit, auch als freies unternehmertum bezeichnet, ist die grundsätzliche freiheit für jedermann, sich gewerblich zu betätigen. sie ergibt sich als praktische konsequenz aus dem grundmotiv der allgemeinen berufsfreiheit. die gewerbefreiheit ist daher die zentrale forderung des klassischen liberalismus gegenüber den restriktionen des zunftwesens und der ständegesellschaft. seit der zweiten hälfte des 18. jahrhunderts gehört sie zu den wirtschaftlichen grundrechten und hat in zahlreichen","der begriff wirtschaftliche freiheit ( auch wirtschaftliche freiheit, wirtschaftliche freiheit, wirtschaftliche freiheit, wirtschaftliche freiheit, wirtschaftliche freiheit, wirtschaftliche freiheit, wirtschaftliche freiheit, wirtschaftliche freiheit, wirtschaftliche freiheit, wirtschaftliche freiheit, wirtschaftliche freiheit, wirtschaftliche freiheit, wirtschaftliche freiheit, wirtschaftliche freiheit, wirtschaftliche freiheit, wirtschaftliche freiheit, wirtschaftliche freiheit, wirtschaftliche freiheit, wirtschaftliche freiheit, wirtschaftliche"
"david alfonso arellano mayorga ( * 29. juli 1902 in santiago ; † 3. mai 1927 in valladolid, spanien ) war ein chilenischer fußballspieler. er soll 1927 der erfinder des fallrückziehers gewesen sein. mit der chilenischen nationalmannschaft bestritt er sechs spiele.","santiago arellano ( * 29. juli 1902 in santiago, chile ; † 3. mai 1927 in valladolid ) war ein chileischer footballer."
"die hereditäre diffuse leukenzephalopathie mit axonalen sphäroiden ( hdls ) ist eine sehr seltene, typischerweise im erwachsenenalter beginnende, zur gruppe der sphingolipidosen und leukodystrophien zu zählende angeborene erkrankung des zentralnervensystems mit den hauptmerkmalen einer fortschreitenden bewegungsstörung ( v. a. gangstörung ) und einer geistigen beeinträchtigung.die hdls wird zusammen mit einer weiteren seltenen e","der begriff mikroglialdystrophie ( englisch microglial dystrophie, hdls ) bezeichnet eine seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, seltene"
"haiyore! nyaruko-san ( jap. 這いよれ! ニャル子さん, dt. „ krauche! nyaruko-san “ ) ist eine 12-teilige japanische light-novel-reihe von manta aisora mit den illustrationen von koin. die reihe ist eine parodie auf den cthulhu-mythos und hunderten an referenzen auf japanischer popkultur mit dem „ kriechenden chaos “ nyarlathotep als protagonist, der hier statt als horrorhaftes wesen","nyaruko-san ( jap. 道場 ) ist eine japanische manga-serie, die von ushiro kara, ushiro kara, ushiro kara, ushiro kara, ushiro kara, ushiro kara, ushiro kara, ushiro kara, ushiro kara, ushiro kara, ushiro kara, ushiro kara, ushiro kara, ushiro kara, ushiro kara, ushiro kara, ushiro kara,"
"robert von ketton ( latinisiert : robertus ketenensis ; * 1110? ; † 1160? ) war ein englischer mittelalterlicher theologe, astronom und arabist.","robert anglicus anglicus ( auch : robert anglicus anglicus anglicus anglicus, auch : robert anglicus anglicus anglicus anglicus anglicus anglicus anglicus anglicus anglicus anglicus anglicus anglicus anglicus anglicus anglicus anglicus anglicus anglicus anglicus anglicus anglicus anglicus anglicus anglicus anglicus anglicus anglicus anglicus anglicus anglicus anglic"
"ein gasrückführungssystem ist eine einrichtung zur reduktion von flüchtigen organischen verbindungen ( engl. voc – “ volatile organic compounds ” ) in tankstellen, die bei der betankung von kraftfahrzeugen mit ottokraftstoffen wirksam ist ( in internationalen fachkreisen spricht man von stage ii ). prinzipiell existieren zwei technische lösungsansätze : passive und aktive rückführungssysteme. passive rückführungssysteme basieren darauf, dass zwischen dem einfü","ein druckverlust, auch druckverlust, druckverlust, druckverlust, druckverlust, druckverlust, druckverlust, druckverlust, druckverlust, druckverlust, druckverlust, druckverlust, druckverlust, druckverlust, druckverlust, druckverlust, druckverlust, druckverlust, druckverlust, druckverlust, druckverlust, druckverlust, druckverlust, druckverlust, druckverlust"
"eine taxis ( altgriechisch τάξις táxis „ ordnung “, „ ausrichtung “ ) ist eine zielgerichtete orientierungsreaktion von lebewesen, also nach einem reiz oder einem umweltfaktor ( beispielsweise temperatur, konzentration eines stoffes, beleuchtungsstärke ) ausgerichtet. taxien treten bei freibeweglichen mikroorganismen, tieren und pflanzen auf. im gegensatz zu einem auslösenden reiz einer endhandlung muss bei der taxis der richtende reiz immer vorhanden",ein asymmetrisches asymmetrisches asymmetrisches asymmetrisches asymmetrisches asymmetrisches asymmetrisches asymmetrisches asymmetrisches asymmetrisches asymmetrisches asymmetrisches asymmetrisches asymmetrisches asymmetrisches asymmetrisches asymmetrisches asymmetrisches asymmetrisches asymmetrisches asymmetrisches asymmetrisches asymmetrisches asymmetrisches asymmetrisches asymmetrisches asymmetrisches asymmetrisches asymmetrisches asymmetrisches asymmetrisches a
"als nukleare astrophysik wird der übergangsbereich zwischen kernphysik und astrophysik bezeichnet. forschungsthema sind phänomene und wechselwirkungen in zusammenhang mit energieumwandlung ( nukleosynthese ) im innern von sternen vorgängen in riesensternen ( u. a. schalenbrennen, veränderliche sterne ) supernovae und theorien des sternkollaps ( neutronensterne, schwarze löcher ) kosmologie, entstehung der ersten elemente nach",die kernphysik ist ein teilgebiet der astronomie. sie beschäftigt sich mit der physik und der physik.
austenit ist die metallographische bezeichnung für die kubisch-flächenzentrierte modifikation ( phase ) des reinen eisens und seiner mischkristalle.,"unter austenitisierung versteht man in der chemie die entstehung von eisen, eisen, eisen, eisen, eisen, eisen, eisen, eisen, eisen, eisen, eisen, eisen, eisen, eisen, eisen, eisen, eisen, eisen, eisen, eisen, eisen, eisen, eisen, eisen, eisen, eisen, eisen,"
"environmental mapping and analysis program ( enmap ) ist die erste deutsche hyperspektrale satellitenmission. die neue technik erlaubt es, spektral-diagnostische, quantitative daten zum monitoring geo- und biochemischer parameter der erdoberfläche aufzuzeichnen. vorrangiges ziel der mission ist, einen signifikanten beitrag zum verständnis klimarelevanter prozesse beizutragen. das deutsche geoforschungszentrum – helmholtz-zentrum potsdam hat die wissenschaftliche leitung der enmap-mission,","enmap ist ein us-amerikanischer forschungssatelliten, der sich mit der geophysik beschäftigt."
"la colle war bis 2013 ein stadtbezirk im fürstentum monaco. der stadtbezirk lag im westen der stadt und somit nördlich von fontvieille. la colle grenzte zudem im osten an moneghetti, im norden an les révoires und im westen an frankreich. la colle war monacos stadtteil mit der zweitniedrigsten bevölkerungszahl ( 2.829 einwohner ) und der drittkleinste hinsichtlich der fläche ( 0,11 km2 ).",la colle ( auch : la colle ) ist eine stadt in monaco. sie befindet sich im nordwesten von moneghetti.
"als horrortrip oder angstreise ( engl. bad trip ) wird eine akute intoxikation ( akuter rausch ) durch halluzinogene substanzen bezeichnet, die als sehr negativ erlebt und von starken angstzuständen begleitet wird. diese akute intoxikation kann unter einfluss verschiedener psychotroper substanzen auftreten, insbesondere bei halluzinogenen wie psychedelika, delirantia und dissoziativa in hohen dosierungen. personen, die einen horrortrip erleben","ein psychedelikt ist eine psychische störung, bei der ein psychedelikt in einem psychischen zustand einen zustand entsteht. es handelt sich dabei um eine störung, bei der ein psychedelikt einen zustand entsteht."
"als soziale beziehung ( auch zwischenmenschliche beziehung ) bezeichnet man in der soziologie eine beziehung von zwei personen oder gruppen, bei denen ihr denken, handeln oder fühlen gegenseitig aufeinander bezogen ist. soziale beziehungen sind eine elementare voraussetzung des menschen, um gesellschaftlich erfolgreich zu leben. soziale beziehungen können positive oder negative qualitäten haben, oder sowohl positive als auch negative qualitäten zugleich enthalten. während frühere","eine beziehung ist ein begriff aus der psychologie, der sich mit einer beziehung befasst. beziehungen werden in der psychologie, insbesondere in der psychologie, insbesondere in der psychologie, in der psychologie, in der psychologie, in der psychologie, in der psychologie, in der psychologie, in der psychologie, in der psychologie, in der psychologie, in der psychologie, in der psychologie, in der psychologie, in der psychologie,"
"der nervus cutaneus femoris lateralis ist ein rein sensibler ast des beinnervengeflechts ( plexus lumbalis ) aus den segmenten l2-l3, der den seitlichen oberschenkel sensibel versorgt. nach verlassen des musculus psoas major verläuft er unter der faszie des musculus iliopsoas in richtung spina iliaca anterior superior. medial von ihr verlässt er das becken durch die lacuna musculorum und zieht, anfangs kurz unter der fascia","der musculus musculus musculus, auch musculus musculus musculus musculus, ist ein nervus, der sich mit dem musculus musculus musculus musculorum bildet. der musculus musculus musculus musculus musculus musculus musculorum bildet einen teil des musculus musculus musculorum. der musculus musculus musculus musculorum bildet die vorderseite des musculus musculorum."
"william christopher zeise, auch william christoph zeise, ( * 15. oktober 1789 in slagelse ; † 12. november 1847 in kopenhagen ) war ein dänischer organischer chemiker. er war ein pionier der metallorganischen chemie.",william christopher zeise ( * 15. oktober 1789 in kopenhagen ; † 12. november 1819 in kopenhagen ) war ein dänischer chemiker.
"ivor hugh norman evans ( * 1886 ; † 1957 ) war ein britischer anthropologe und ethnograph. ivor hugh norman evans lieferte wichtige beiträge zur ethnologie und archäologie der malaiischen halbinsel und von nordborneo. seine borneo-tagebücher erschienen unter dem titel bornean diaries, 1938-1942 ( phillips, me. : borneo research council, 2002 ).","a. v. evans, auch a. v. m. evans, ( * 9. september 1882 in borneo ; † 11. september 1938 in suffolk ) war ein us-amerikanischer ethnologe. er gilt als einer der bedeutendsten archäologen."
"haemonchus contortus, auch roter magenwurm oder gedrehter magenwurm genannt, ist ein parasit, der schafe und ziegen befällt.","die anthelmintik ( auch : anthelmintik, anthelmintik ) ist eine pflanzenart aus der familie der tieren ( tieren ). sie gehört zur familie der tieren ( tieren ). sie gehört zur familie der tieren ( tieren )."
